selected_candidate,fee_bps_one_side,period,baseline_annual_return,candidate_annual_return,baseline_sharpe,candidate_sharpe,sharpe_delta,baseline_max_drawdown,candidate_max_drawdown
LIQUIDITY_25,1.0,D,0.36516506440066787,0.36516506440066787,1.4371250843413144,1.4371250843413144,0.0,-0.2579467007454501,-0.2579467007454501
LIQUIDITY_25,1.0,V,0.23556158469711397,0.23689918720035408,0.9940115665526154,1.0023710686845615,0.00835950213194614,-0.21739980673590265,-0.21739980673590265
LIQUIDITY_25,1.0,T_pseudo_oos,0.4081334660239546,0.4081334660239546,1.2648281117085953,1.2648281117085953,0.0,-0.25505250836130944,-0.25505250836130944
LIQUIDITY_25,1.0,FULL,0.3344526118113791,0.3349101382619173,1.2383242854200656,1.241021908144456,0.002697622724390447,-0.2579467007454501,-0.2579467007454501
LIQUIDITY_25,5.0,D,0.3412409244802621,0.3412409244802621,1.361761717784497,1.361761717784497,0.0,-0.25973317508884664,-0.25973317508884664
LIQUIDITY_25,5.0,V,0.21226673941003504,0.2138301765707269,0.9158685292182417,0.9246874405650907,0.008818911346848979,-0.21988831808861686,-0.21988831808861686
LIQUIDITY_25,5.0,T_pseudo_oos,0.3811927058172533,0.3811927058172533,1.2017947816137189,1.2017947816137189,0.0,-0.26221932659438874,-0.26221932659438874
LIQUIDITY_25,5.0,FULL,0.3098919953565198,0.31042697518767204,1.1668761696561993,1.1697243058439728,0.0028481361877734646,-0.2622193265943882,-0.2622193265943883
