candidate,family,threshold,budget,D_sharpe,D_sharpe_delta,D_annual_return,D_annual_return_delta,D_top10_mean_depth,D_top10_mean_depth_delta,D_max_drawdown,D_max_drawdown_delta,D_annual_turnover,V_sharpe,V_sharpe_delta,V_annual_return,V_annual_return_delta,V_top10_mean_depth,V_top10_mean_depth_delta,V_max_drawdown,V_max_drawdown_delta,V_annual_turnover,robust_score,eligible_DV_triple,DV_sharpe_delta,DV_annual_delta,DV_top10_delta,DV_trigger_days,confidence_cap,beta,max_budget
P5_150_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.484850953978468,0.04772586963715364,0.38666053115503396,0.021495466754366088,-0.11441781097897881,0.0050730075049880835,-0.25794670074545,1.1102230246251565e-16,42.177073091031296,0.9625091414996523,-0.03150242505296308,0.2224672797622722,-0.01309430493484176,-0.11987725438685368,0.004998491111171524,-0.21739980673590276,-1.1102230246251565e-16,46.90274295600128,-1.309430493484176,False,0.016245151388329937,0.005196555365699629,0.0033005618646790025,80,1.0,,0.35
P5_151_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.4830873027074605,0.04596221836614611,0.384626846363306,0.019461781962638147,-0.11417836117724289,0.005312457306724,-0.2579467007454497,4.440892098500626e-16,42.193945165173524,0.9612669188376537,-0.03274464771496166,0.22111161213686614,-0.014449972560247826,-0.11962288961438952,0.005252855883635679,-0.21739980673590253,1.1102230246251565e-16,46.781696286351035,-1.4449972560247826,False,0.014865003301776536,0.0034813431357456626,0.003831837917597447,80,1.0,,0.5
P5_111_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.5097211707018428,0.07259608636052839,0.38778502378833335,0.022619959387665478,-0.11162781628116727,0.007863002202799618,-0.22315500771128316,0.03479169303416696,40.571184333021,0.9484954911263107,-0.04551607542630465,0.22108713667896307,-0.014474448018150898,-0.11517850456224839,0.009697240935776813,-0.2931413646532868,-0.07574155791738413,45.94679573302352,-1.4474448018150898,False,0.019666903724456786,0.005131321731860483,0.00936564692641842,201,1.5,,0.35
P5_097_SAFE_CLOSE,SAFE_CLOSE,0.75,0.2,1.4606474106565757,0.0235223263152613,0.36433481112370614,-0.0008302532769617343,-0.11421317985816863,0.005277638625798262,-0.2249242111731018,0.033022489572348324,42.3855737704918,0.9575940414166753,-0.0364175251359401,0.22090185923283934,-0.014659725464274631,-0.1235514485297891,0.001324296968236105,-0.2833260870958898,-0.06592628035998715,46.044444444444444,-1.465972546427463,False,-0.003950963145456177,-0.007334329096003067,0.00011077341004930852,201,1.5,,
P5_112_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.5129366488311258,0.07581156448981141,0.3826812237639776,0.017516159363309747,-0.1107040378049117,0.008786780679055195,-0.22226217290058659,0.035684527844863534,40.785064269655294,0.9533500685151025,-0.040661498037512844,0.2206818428744708,-0.014879741822643178,-0.11477056033346344,0.010105185164561756,-0.2911056137675372,-0.07370580703163454,46.08272406304947,-1.4879741822643178,False,0.022732518306538774,0.0022526035810583878,0.01032117753436182,201,1.5,,0.5
P5_113_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.5137180309891576,0.07659294664784322,0.3774618965248395,0.012296832124171653,-0.10978166897331496,0.009709149510651938,-0.22139276287696552,0.0365539378684846,40.998944206289586,0.9572010895770902,-0.0368104769755252,0.2201931012838514,-0.01536848341326258,-0.1143656556988901,0.010510089799135106,-0.28907071199716294,-0.0716709052612603,46.21865239307543,-1.536848341326258,False,0.024062821198687967,-0.0007302780691027522,0.011273338478767825,201,1.5,,0.65
P5_155_SAFE_CLOSE,SAFE_CLOSE,0.8,0.35,1.4393052154810821,0.0021801311397677825,0.3497797374153875,-0.01538532698528039,-0.1094083035039211,0.010082514980045795,-0.2247122299437294,0.033234470801720706,43.99672131147541,1.0042787208124464,0.010267154259831046,0.22929621509127984,-0.006265369605834126,-0.10917193110819401,0.01570381438983119,-0.21739980673590265,0.0,46.82222222222223,-1.538532698528039,False,0.005735254562046821,-0.01113560142970571,0.013269205852008609,129,1.5,,
P5_115_SAFE_POS,SAFE_POS,0.8,0.2,1.5979093240379638,0.16078423969664946,0.40627413331561235,0.04110906891494448,-0.10916849946791536,0.010322319016051532,-0.2184876461886739,0.03945905455677623,42.468196721311486,0.9696374526117326,-0.024374113940882736,0.22015925588366803,-0.015402328813445942,-0.11854933613179375,0.006326409366231453,-0.21739980673590253,1.1102230246251565e-16,46.56296296296296,-1.5402328813445942,False,0.07931406147027364,0.014380400220826317,0.010568571120709108,236,,,
P5_152_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.4804826251221737,0.043357540780859294,0.38255267868599296,0.017387614285325093,-0.11393856031469678,0.005552258169270116,-0.2579467007454498,3.3306690738754696e-16,42.21081723931574,0.9594267228180289,-0.03458484373458648,0.21971515082635062,-0.015846433870763343,-0.1193681952102696,0.005507550287755597,-0.21739980673590276,-1.1102230246251565e-16,46.660649616700795,-1.5846433870763343,False,0.012745289744819921,0.001725379848182218,0.004363955347695542,80,1.0,,0.65
P5_098_SAFE_CLOSE,SAFE_CLOSE,0.75,0.35,1.4623306736214616,0.025205589280147267,0.35102553210807397,-0.014139532292593904,-0.11230301687863053,0.007187801605336358,-0.2247122299437292,0.03323447080172093,43.19114754098361,0.9668572327112124,-0.027154333841402978,0.21928750362728122,-0.016274081069832746,-0.12021170927580423,0.004664036222220974,-0.27243153580092017,-0.05503172906501752,46.355555555555554,-1.6274081069832746,False,-0.0009669393039148932,-0.015158813107913893,0.0032227320783910773,201,1.5,,
P5_107_RA_CLOSE,RA_CLOSE,0.75,0.35,1.532382074120263,0.09525698977894859,0.3732307393646488,0.008065674963980918,-0.10915658578934943,0.01033423269461746,-0.20956809465473203,0.04837860609071809,41.786557377049185,0.9600886819320092,-0.03392288462060611,0.2188207210494817,-0.016740863647632276,-0.1159141211657109,0.008961624332314302,-0.27243153580092017,-0.05503172906501752,47.0037037037037,-1.6740863647632276,False,0.03338107887165487,-0.0036136017247037078,0.006293365290115288,201,1.5,0.75,
P5_032_RA_CLOSE,RA_CLOSE,0.7,0.35,1.523624282718852,0.08649919837753761,0.38269955487270546,0.01753449047203759,-0.11233543107427604,0.00715538740969085,-0.2579467007454497,4.440892098500626e-16,40.98098360655739,0.9558381621827874,-0.03817340436982797,0.218718945984826,-0.01684263871228797,-0.11395639999500348,0.010919345503021718,-0.2724315358009203,-0.05503172906501763,45.57777777777778,-1.6842638712287972,False,0.030421772112725565,0.0013289126878226476,0.002081112478516639,147,1.0,0.75,
P5_027_RA_CLOSE,RA_CLOSE,0.7,0.5,1.4799352182616037,0.04281013392028932,0.36271685573869306,-0.0024482086619748156,-0.11333791868741014,0.0061528997965567545,-0.2579467007454501,0.0,41.72459016393443,0.9539535801145428,-0.04005798643807257,0.21817622760437616,-0.017385357092737808,-0.12488726822933283,-1.1522731307625489e-05,-0.2582143523513991,-0.04081454561549647,45.11111111111111,-1.7385357092737808,False,0.00334813751378249,-0.009477436230951986,-0.0014826208771645533,147,1.0,0.25,
P5_030_RA_CLOSE,RA_CLOSE,0.7,0.5,1.4799352182616037,0.04281013392028932,0.36271685573869306,-0.0024482086619748156,-0.11333791868741014,0.0061528997965567545,-0.2579467007454501,0.0,41.72459016393443,0.9539535801145428,-0.04005798643807257,0.21817622760437616,-0.017385357092737808,-0.12488726822933283,-1.1522731307625489e-05,-0.2582143523513991,-0.04081454561549647,45.11111111111111,-1.7385357092737808,False,0.00334813751378249,-0.009477436230951986,-0.0014826208771645533,147,1.0,0.5,
P5_132_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.3819370784184284,-0.055188005922885974,0.3477292345233227,-0.017435829877345155,-0.11594664954938065,0.003544168934586242,-0.25794670074544956,5.551115123125783e-16,43.12020388139864,0.9443436177480783,-0.049667948804537065,0.21801289127378842,-0.017548693423325545,-0.11987725438685366,0.004998491111171538,-0.21739980673590242,2.220446049250313e-16,47.1305273564669,-1.7548693423325545,False,-0.051117120812313566,-0.01751056211890556,0.0017212974208262177,41,0.5,,0.35
P5_102_RA_CLOSE,RA_CLOSE,0.75,0.5,1.5303226346716194,0.09319755033030508,0.36147077120856097,-0.003694293192106901,-0.10999193571152799,0.009498882772438905,-0.20387266758040767,0.054074033165042446,42.34426229508197,0.9570656781300356,-0.03694588842257973,0.21754788270790182,-0.01801370198921215,-0.11300825723944871,0.011867488258576489,-0.2582143523513992,-0.04081454561549658,46.925925925925924,-1.801370198921215,False,0.026629179081569143,-0.010433924277269746,0.008567137080967346,201,1.5,0.25,
P5_105_RA_CLOSE,RA_CLOSE,0.75,0.5,1.5303226346716194,0.09319755033030508,0.36147077120856097,-0.003694293192106901,-0.10999193571152799,0.009498882772438905,-0.20387266758040767,0.054074033165042446,42.34426229508197,0.9570656781300356,-0.03694588842257973,0.21754788270790182,-0.01801370198921215,-0.11300825723944871,0.011867488258576489,-0.2582143523513992,-0.04081454561549658,46.925925925925924,-1.801370198921215,False,0.026629179081569143,-0.010433924277269746,0.008567137080967346,201,1.5,0.5,
P5_163_RA_CLOSE,RA_CLOSE,0.8,0.2,1.386025850128145,-0.05109923421316931,0.3447508196373692,-0.020414244763298672,-0.11135717832902325,0.008133640154943639,-0.21531883849499422,0.042627862250455895,43.2944262295082,1.0050600930077773,0.011048526455161967,0.23404007279850414,-0.0015215118986098286,-0.11864078349920866,0.0062349619988165406,-0.21739980673590276,-1.1102230246251565e-16,47.49629629629629,-2.0414244763298672,False,-0.022071059463778964,-0.01161412280271712,0.008631947094884629,129,1.5,0.75,
P5_157_RA_CLOSE,RA_CLOSE,0.8,0.2,1.386025850128145,-0.05109923421316931,0.3447508196373692,-0.020414244763298672,-0.11135717832902325,0.008133640154943639,-0.21531883849499422,0.042627862250455895,43.2944262295082,0.9778743751947686,-0.016137191357846747,0.2266458648482228,-0.008915719848891168,-0.12063967466062664,0.004236070837398562,-0.21739980673590276,-1.1102230246251565e-16,47.599999999999994,-2.0414244763298672,False,-0.03452050504554083,-0.015059289299428125,0.006633055933466636,129,1.5,0.25,
P5_160_RA_CLOSE,RA_CLOSE,0.8,0.2,1.386025850128145,-0.05109923421316931,0.3447508196373692,-0.020414244763298672,-0.11135717832902325,0.008133640154943639,-0.21531883849499422,0.042627862250455895,43.2944262295082,0.9778743751947686,-0.016137191357846747,0.2266458648482228,-0.008915719848891168,-0.12063967466062664,0.004236070837398562,-0.21739980673590276,-1.1102230246251565e-16,47.599999999999994,-2.0414244763298672,False,-0.03452050504554083,-0.015059289299428125,0.006633055933466636,129,1.5,0.5,
P5_133_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.3865134831771007,-0.050611601164213704,0.3478102042845954,-0.017354860116072457,-0.11552945131465249,0.003961367169314403,-0.25794670074544956,5.551115123125783e-16,43.18717650504255,0.9356117358756344,-0.05839983067698096,0.21478956251172332,-0.02077202218539065,-0.1196228896143893,0.005252855883635901,-0.21739980673590253,1.1102230246251565e-16,47.10710257273048,-2.077202218539065,False,-0.05253706361304067,-0.018980780642180006,0.002392860428018756,41,0.5,,0.5
P5_117_SAFE_POS,SAFE_POS,0.8,0.5,1.4818348462368216,0.04470976189550724,0.34370652919317823,-0.021458535207489637,-0.10907438428570307,0.010416434198263824,-0.20945714370428892,0.0484895570411612,44.82295081967214,1.0182584156701875,0.024246849117572133,0.2249544779694097,-0.010607106727704263,-0.10879423784341744,0.016081507654607766,-0.21739980673590265,0.0,46.407407407407405,-2.1458535207489637,False,0.03378474802782083,-0.016406735725053023,0.01721902291354846,236,,,
P5_050_RA_CLOSE,RA_CLOSE,0.7,0.35,1.4308461233946657,-0.006278960946648704,0.34145190371501166,-0.02371316068565621,-0.11246316920542831,0.007027649278538578,-0.2095680946547318,0.04837860609071831,41.765901639344264,0.9370143930715681,-0.05699717348104727,0.21230865247667174,-0.023252932220442224,-0.1124528286301135,0.012422916867911707,-0.27243153580092017,-0.05503172906501752,47.72962962962963,-2.371316068565621,False,-0.032762927113514806,-0.023527007343836726,0.006668093489994781,231,1.5,0.75,
P5_134_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.8,,1.3903423584892756,-0.0467827258520388,0.3478492147010308,-0.017315849699637065,-0.1151118216843928,0.0043789967995740975,-0.2579467007454497,4.440892098500626e-16,43.25414912868647,0.9264834657123043,-0.06752810084031102,0.21155018302514317,-0.0240114016719708,-0.11936819521026978,0.005507550287755417,-0.21739980673590242,2.220446049250313e-16,47.08367778899407,-2.40114016719708,False,-0.054527401780083196,-0.020483165494266542,0.003065184462398063,41,0.5,,0.65
P5_083_RA_CLOSE,RA_CLOSE,0.75,0.35,1.503705296515842,0.06658021217452759,0.37534484602761786,0.01017978162694999,-0.11283472120530107,0.006656097278665826,-0.2579467007454498,3.3306690738754696e-16,41.373442622950826,0.9240030205537134,-0.07000854599890194,0.21141912124628504,-0.024142463450828933,-0.11671850803869446,0.008157237459330738,-0.2701980660390201,-0.052798259303117434,45.39629629629629,-2.4142463450828933,False,0.0033095120127366595,-0.006014297240583444,0.001758642430708779,126,1.0,0.25,
P5_086_RA_CLOSE,RA_CLOSE,0.75,0.35,1.503705296515842,0.06658021217452759,0.37534484602761786,0.01017978162694999,-0.11283472120530107,0.006656097278665826,-0.2579467007454498,3.3306690738754696e-16,41.373442622950826,0.9240030205537134,-0.07000854599890194,0.21141912124628504,-0.024142463450828933,-0.11671850803869446,0.008157237459330738,-0.2701980660390201,-0.052798259303117434,45.39629629629629,-2.4142463450828933,False,0.0033095120127366595,-0.006014297240583444,0.001758642430708779,126,1.0,0.5,
P5_003_SAFE_POS,SAFE_POS,0.7,0.5,1.5134671511133797,0.07634206677206534,0.3394500846649451,-0.025714979735722787,-0.11238285893978164,0.0071079595441852494,-0.20945714370428847,0.048489557041161646,43.37704918032787,1.1415759077070986,0.14756434115448325,0.25390662710386436,0.01834504240675039,-0.10868948331249753,0.01618626218552767,-0.19969689737596708,0.01770290935993557,47.18518518518518,-2.5714979735722787,False,0.10537521051453713,-0.005276890855476335,0.017214095003758673,375,,,
P5_147_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3877737551292488,-0.04935132921206553,0.3386170124388419,-0.02654805196182597,-0.11447115875181035,0.0050196597321565395,-0.25794670074544956,5.551115123125783e-16,43.37704918032787,1.0701512230633947,0.07613965651077936,0.2510092498279508,0.01544766513083684,-0.11186183424431237,0.013013911253712832,-0.21739980673590265,0.0,45.11111111111111,-2.654805196182597,False,0.0072477492530131915,-0.007060494281331708,0.0070274943584194005,80,1.0,0.75,
P5_141_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3877737551292488,-0.04935132921206553,0.3386170124388419,-0.02654805196182597,-0.11447115875181035,0.0050196597321565395,-0.25794670074544956,5.551115123125783e-16,43.37704918032787,1.0031874670687966,0.009175900516181223,0.23249057529945927,-0.0030710093976547004,-0.11186183424431229,0.013013911253712915,-0.21739980673590265,0.0,45.37037037037037,-2.654805196182597,False,-0.023387444132844548,-0.01562289636937697,0.007027494358419345,80,1.0,0.25,
P5_144_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3877737551292488,-0.04935132921206553,0.3386170124388419,-0.02654805196182597,-0.11447115875181035,0.0050196597321565395,-0.25794670074544956,5.551115123125783e-16,43.37704918032787,1.0031874670687966,0.009175900516181223,0.23249057529945927,-0.0030710093976547004,-0.11186183424431229,0.013013911253712915,-0.21739980673590265,0.0,45.37037037037037,-2.654805196182597,False,-0.023387444132844548,-0.01562289636937697,0.007027494358419345,80,1.0,0.5,
P5_070_RA_CLOSE,RA_CLOSE,0.75,0.2,1.3628712178258768,-0.07425386651543753,0.33794217274570126,-0.027222891654966608,-0.12052712820344307,-0.0010363097194761722,-0.2579467007454499,2.220446049250313e-16,42.302950819672134,0.9076714631610917,-0.08634010339152365,0.2090862726805709,-0.026475312016543073,-0.11681181486012923,0.008063930637895969,-0.28332608709588947,-0.06592628035998682,46.148148148148145,-2.722289165496661,False,-0.0803511605080216,-0.026906389207839165,-0.0057974602626889304,65,0.5,0.75,
P5_156_SAFE_CLOSE,SAFE_CLOSE,0.8,0.5,1.4253898256394122,-0.011735258701902174,0.3376084657712115,-0.027556598629456364,-0.11080382288456667,0.008686995599400227,-0.22457889151489996,0.03336780923055016,44.61639344262295,1.0166988744184629,0.022687307865847495,0.23052121059940256,-0.005040374097711409,-0.10863807896409923,0.01623766653392597,-0.21739980673590287,-2.220446049250313e-16,46.666666666666664,-2.7556598629456364,False,0.002406231770293976,-0.017078508933005443,0.013336322780997611,129,1.5,,
P5_099_SAFE_CLOSE,SAFE_CLOSE,0.75,0.5,1.452272073025895,0.015146988684580531,0.33725731413720395,-0.027907750263463926,-0.1132437128695483,0.006247105614418588,-0.22457889151489985,0.03336780923055027,43.99672131147541,0.9713165527201023,-0.022695013832513045,0.21730694967337505,-0.01825463502373892,-0.11764567567753312,0.007230069820492083,-0.26156947275718867,-0.044169666021286025,46.666666666666664,-2.7907750263463926,False,-0.006303810179768332,-0.02342257311560547,0.004632055116454786,201,1.5,,
P5_101_RA_CLOSE,RA_CLOSE,0.75,0.35,1.532382074120263,0.09525698977894859,0.3732307393646488,0.008065674963980918,-0.10915658578934943,0.01033423269461746,-0.20956809465473203,0.04837860609071809,41.786557377049185,0.9139384514334523,-0.08007311511916304,0.20707526059185755,-0.028486324105256422,-0.11569077418952092,0.009184971308504278,-0.2701980660390202,-0.052798259303117545,47.00370370370371,-2.848632410525642,False,0.011068709359437712,-0.009194409499412304,0.006516712266305291,201,1.5,0.25,
P5_104_RA_CLOSE,RA_CLOSE,0.75,0.35,1.532382074120263,0.09525698977894859,0.3732307393646488,0.008065674963980918,-0.10915658578934943,0.01033423269461746,-0.20956809465473203,0.04837860609071809,41.786557377049185,0.9139384514334523,-0.08007311511916304,0.20707526059185755,-0.028486324105256422,-0.11569077418952092,0.009184971308504278,-0.2701980660390202,-0.052798259303117545,47.00370370370371,-2.848632410525642,False,0.011068709359437712,-0.009194409499412304,0.006516712266305291,201,1.5,0.5,
P5_026_RA_CLOSE,RA_CLOSE,0.7,0.35,1.523624282718852,0.08649919837753761,0.38269955487270546,0.01753449047203759,-0.11233543107427604,0.00715538740969085,-0.2579467007454497,4.440892098500626e-16,40.98098360655739,0.9100016239026603,-0.0840099426499551,0.20697446630721061,-0.028587118389903354,-0.11373305301881349,0.011142692479211708,-0.2701980660390201,-0.052798259303117434,45.57777777777778,-2.8587118389903354,False,0.008606762732504158,-0.004273072496413954,0.0023044594547068087,147,1.0,0.25,
P5_029_RA_CLOSE,RA_CLOSE,0.7,0.35,1.523624282718852,0.08649919837753761,0.38269955487270546,0.01753449047203759,-0.11233543107427604,0.00715538740969085,-0.2579467007454497,4.440892098500626e-16,40.98098360655739,0.9100016239026603,-0.0840099426499551,0.20697446630721061,-0.028587118389903354,-0.11373305301881349,0.011142692479211708,-0.2701980660390201,-0.052798259303117434,45.57777777777778,-2.8587118389903354,False,0.008606762732504158,-0.004273072496413954,0.0023044594547068087,147,1.0,0.5,
P5_013_RA_CLOSE,RA_CLOSE,0.7,0.2,1.3542429109116318,-0.08288217342968252,0.335154209027394,-0.03001085537327386,-0.12052712820344302,-0.0010363097194761306,-0.25794670074544956,5.551115123125783e-16,42.302950819672134,0.9170472488567223,-0.07696431769589307,0.21160337712534405,-0.02395820757176992,-0.11657759334963187,0.008298152148393328,-0.28332608709588947,-0.06592628035998682,46.355555555555554,-3.001085537327386,False,-0.08074494859393555,-0.027211807627677276,-0.005797460262688736,78,0.5,0.75,
P5_060_SAFE_POS,SAFE_POS,0.75,0.5,1.5072044073366613,0.07007932299534692,0.3397786785576766,-0.025386385842991244,-0.10933261434559143,0.010158204138375468,-0.20945714370428914,0.04848955704116098,43.99672131147541,0.9476942786051683,-0.04631728794744705,0.205136316656229,-0.030425268040884967,-0.11780183455685125,0.007073910941173947,-0.2615694727571888,-0.044169666021286136,46.666666666666664,-3.0425268040884967,False,0.011341579149069636,-0.027785619461733413,0.007517616184614356,332,,,
P5_007_RA_CLOSE,RA_CLOSE,0.7,0.2,1.3542429109116318,-0.08288217342968252,0.335154209027394,-0.03001085537327386,-0.12052712820344302,-0.0010363097194761306,-0.25794670074544956,5.551115123125783e-16,42.302950819672134,0.890982285345623,-0.1030292812069924,0.20487127037166264,-0.03069031432545133,-0.11645640364711618,0.00841934185090902,-0.2821141900707319,-0.06471438333482926,46.355555555555554,-3.069031432545133,False,-0.09308743327157054,-0.030367689353692162,-0.005676270560173002,78,0.5,0.25,
P5_010_RA_CLOSE,RA_CLOSE,0.7,0.2,1.3542429109116318,-0.08288217342968252,0.335154209027394,-0.03001085537327386,-0.12052712820344302,-0.0010363097194761306,-0.25794670074544956,5.551115123125783e-16,42.302950819672134,0.890982285345623,-0.1030292812069924,0.20487127037166264,-0.03069031432545133,-0.11645640364711618,0.00841934185090902,-0.2821141900707319,-0.06471438333482926,46.355555555555554,-3.069031432545133,False,-0.09308743327157054,-0.030367689353692162,-0.005676270560173002,78,0.5,0.5,
