window_end,baseline_sharpe,candidate_sharpe,candidate_leads
2017-02-09,1.4540269671948867,1.713691866349182,True
2017-03-10,1.3810988746224735,1.6397725927293005,True
2017-04-12,1.3056827022020154,1.5590578615993602,True
2017-05-12,1.2908910835518335,1.5441428587045367,True
2017-06-14,1.4254494847049464,1.6934494953594528,True
2017-07-13,1.3928318345356012,1.6574291129451686,True
2017-08-11,1.4548039238056452,1.6983501425859993,True
2017-09-11,1.406542605668259,1.6487547551195914,True
2017-10-17,1.3728024167490775,1.6610965473280173,True
2017-11-15,1.3645578903168318,1.7049365410274928,True
2017-12-14,1.4227297622514936,1.7791140987457188,True
2018-01-15,1.2372958520719182,1.5966624753668213,True
2018-02-13,1.0413149850879846,1.3433457208558819,True
2018-03-21,1.2067696362290994,1.539736588427505,True
2018-04-23,1.02571034652644,1.2210757037746758,True
2018-05-24,0.960975963098168,0.9741856524352821,True
2018-06-25,0.8026415163413967,0.8823816656066578,True
2018-07-24,0.9767902267868361,1.0831157075011455,True
2018-08-22,1.0619876777122914,1.168814184919777,True
2018-09-20,0.9995901922696834,1.098789101904022,True
2018-10-29,0.9337135326197259,1.0250512110915917,True
2018-11-27,0.7107791145950325,0.8162067263424181,True
2018-12-26,0.904081917284217,0.7887446510672382,False
2019-01-28,1.1881440744675429,1.0138182284872452,False
2019-03-05,1.7605666807474154,1.5856186225407074,False
2019-04-03,1.519580728631467,1.4067181318343887,False
2019-05-08,1.3908133783601515,1.2671277013685065,False
2019-06-06,1.3668763695489077,1.242300203554718,False
2019-07-08,1.3400332418897365,1.2136522002795413,False
2019-08-06,1.4571805378313205,1.3496146127085036,False
2019-09-04,1.4879558392561467,1.3807198944902463,False
2019-10-11,1.4288361824419744,1.3438793622435996,False
2019-11-11,1.4425227135533176,1.3752425820724892,False
2019-12-10,1.4961353897077805,1.4542353677381075,False
2020-01-09,1.644824318759851,1.5850360204967118,False
2020-02-17,1.6315083341924606,1.6506240098158826,True
2020-03-17,1.2225823666520708,1.220483847805514,False
2020-04-16,1.341301036898031,1.3528401105030243,True
2020-05-20,1.2966981963007067,1.2889866869654645,False
2020-06-18,1.3207618462424113,1.298542621400003,False
2020-07-21,1.3344408446299667,1.4523990475351238,True
2020-08-19,1.144612929099091,1.30436916200846,True
2020-09-17,1.2127994633772934,1.3849137914566345,True
2020-10-26,1.100124950673044,1.2477403135229257,True
2020-11-24,1.1483382614893272,1.2607815865358956,True
2020-12-23,1.1823032408451017,1.2865144290483508,True
2021-01-22,1.2168340429158262,1.2920338230646864,True
2021-03-01,1.0637568352369795,1.1244333390615793,True
2021-03-30,1.1098228643307841,1.212630205773118,True
2021-04-29,1.132801955020333,1.240214739488383,True
2021-06-02,1.1182659481296726,1.2715277648939314,True
2021-07-02,1.1558509166700104,1.274292863267942,True
2021-08-02,1.011576491916176,1.1606477193648763,True
2021-08-31,0.886501659689627,1.0297492794429068,True
2021-10-08,0.9203785994180728,1.067939175749614,True
2021-11-08,0.975845920808816,1.0956027824067294,True
2021-12-07,1.007403781856701,1.1308700680068298,True
2022-01-06,1.0165219885755568,1.1408541625044801,True
2022-02-11,0.9344293634676825,1.0950873691179728,True
2022-03-14,1.0331899427258064,1.1995578351203895,True
2022-04-14,0.6618407436355519,0.8412673430136399,True
2022-05-18,0.5825589845254928,0.7186741777516964,True
2022-06-17,0.8122868162425112,0.9609259630212154,True
2022-07-18,0.8474993673560827,0.9768019804971586,True
2022-08-16,0.9962028547142852,1.1121721428025086,True
2022-09-15,0.8152413444364814,0.9195519581644301,True
2022-10-21,0.733636947001065,0.8338220773632055,True
2022-11-21,0.8240861722656203,0.9205293112485812,True
2022-12-20,0.8464569593147835,0.9317631755387394,True
2023-01-19,0.887578086191214,0.9726370156547158,True
2023-02-24,0.781488917435759,0.8883457287328942,True
2023-03-27,0.6823584564810792,0.7455878306435282,True
2023-04-26,0.9219581761331443,1.0224918744157163,True
2023-05-30,0.8628110664601772,0.9603711544668737,True
2023-06-30,1.0011971751145132,1.109656784711638,True
2023-07-31,0.9780798185497888,1.1026346749768312,True
2023-08-29,0.8959753055161255,0.8722997132632282,False
2023-09-27,0.9729958912836632,0.8958833271251155,False
2023-11-03,0.8281395226249755,0.7003959898199906,False
2023-12-04,0.83274121435454,0.731436102365905,False
2024-01-03,0.7597546167054126,0.6536762856903311,False
2024-02-01,0.7277464097861504,0.6333717057396268,False
2024-03-11,0.8304953824181004,0.7840881114637092,False
2024-04-11,1.1363951952964817,1.1216573984957363,False
2024-05-15,1.14099061147014,1.114342501819019,False
2024-06-14,1.1092458690601288,1.080865589290755,False
2024-07-15,1.2168281299766102,1.1950454884981252,False
2024-08-13,1.0675746244872975,1.0826415893519372,True
2024-09-11,1.0836255043188774,1.0352195504505317,False
2024-10-21,1.2193146578607557,1.2903313089193527,True
2024-11-19,1.114579362995311,1.1849583465233042,True
2024-12-18,1.1121493190862655,1.1962298365672157,True
2025-01-17,1.1152991114648558,1.207851484906931,True
2025-02-25,1.201853024702203,1.3099675798172725,True
2025-03-26,1.1967590168913995,1.3092713401392901,True
2025-04-25,1.224774186372579,1.3390930779752517,True
2025-05-29,1.29766094738427,1.4315306028888601,True
2025-06-30,1.3858234098795634,1.548186377674462,True
2025-07-29,1.3788506141583177,1.5518120742357133,True
2025-08-27,1.4709662214567236,1.6657768016198626,True
2025-09-25,1.4876642529608353,1.7137695832300874,True
2025-11-03,1.5519390116282097,1.791456695811911,True
2025-12-02,1.4449353035149481,1.6476021042387368,True
2025-12-31,1.3490239587874078,1.5205544615511974,True
2026-02-02,1.2577503116288447,1.3807104748840195,True
2026-03-11,1.2939889490545178,1.3870831535224233,True
2026-04-10,1.1693995275983813,1.3109679630410422,True
2026-05-14,1.3277841292856303,1.451683452271007,True
2026-06-12,1.3776785943372152,1.5173720379722253,True
2026-07-14,1.247527229359787,1.304461988494297,True
2026-08-12,1.2489434477307266,1.3000107886593908,True
