block_days,replicates,prob_sharpe_positive,sharpe_q025,sharpe_median,sharpe_q975,prob_annual_positive,annual_q025,annual_median,annual_q975,prob_top10_positive,top10_q025,top10_median,top10_q975
20,2000,0.9435,-0.010015495940560615,0.055232182306971814,0.15384302198168107,0.921,-0.006158759663278684,0.01786600659628723,0.05356109474260275,0.6425,-0.009080189247419641,0.0006422117502741798,0.008930312681160275
60,2000,0.941,-0.011641258184566027,0.05544449283205033,0.14842166619593677,0.922,-0.005927858022314314,0.018012953857367453,0.0552747179445209,0.6005,-0.007166747677646734,0.0003968986874286762,0.007988829951925876
120,2000,0.9505,-0.008985769560040791,0.05755663813674763,0.14892112759653492,0.931,-0.004548061398722681,0.01846237538382245,0.05404310935130768,0.5575,-0.0072729947942912435,0.00010052506580292275,0.0072785452347528855
