block_days,replicates,prob_sharpe_positive,sharpe_q025,sharpe_median,sharpe_q975,prob_annual_positive,annual_q025,annual_median,annual_q975,prob_top10_positive,top10_q025,top10_median,top10_q975
20,2000,0.9735,-0.0015102033867750407,0.07802629275184533,0.1826553579958785,0.8545,-0.012369431886602384,0.015271824478667706,0.0517951345507535,0.89,-0.007132265360486508,0.005281874811353698,0.01494115034994375
60,2000,0.967,-0.002887960378691352,0.07880185991052444,0.18798520263409854,0.8555,-0.01176042516222861,0.01555695296483528,0.05632017286802213,0.8795,-0.004988861663866503,0.004601875062903632,0.013450120630741679
120,2000,0.9745,-7.543226223129437e-05,0.08428166778776744,0.1881070565162989,0.877,-0.009573611991704168,0.017261736445715714,0.0561072242409754,0.8925,-0.005450629737889221,0.004654134279614766,0.011456019445478915
