block_days,replicates,prob_sharpe_positive,sharpe_q025,sharpe_median,sharpe_q975,prob_annual_positive,annual_q025,annual_median,annual_q975,prob_top10_positive,top10_q025,top10_median,top10_q975
20,2000,0.707,-0.11368907947490957,0.04089152778662238,0.19618514232502093,0.69,-0.03920854380331474,0.012834626351104217,0.06579715614736416,0.6225,-0.01674960827608906,0.0026513292188149046,0.02126215791666274
60,2000,0.709,-0.11189293269482255,0.04353317825263146,0.2156011072098029,0.69,-0.038107504949430944,0.014139015659581977,0.07861496929183893,0.57,-0.0170202131582458,0.0016895190847018154,0.022044109728372594
120,2000,0.721,-0.11610433038810791,0.04901802038581525,0.21578933731544356,0.7085,-0.03805036715411698,0.01642342546590203,0.08088362189365189,0.6305,-0.014490551485327317,0.0029368369887798895,0.022886628985357645
