window_end,baseline_sharpe,candidate_sharpe,candidate_leads
2017-02-09,1.4540269671948867,1.4540269671948867,True
2017-03-10,1.3810988746224735,1.3810988746224735,True
2017-04-12,1.3056827022020154,1.3056827022020154,True
2017-05-12,1.2908910835518335,1.2908910835518335,True
2017-06-14,1.4254494847049464,1.4254494847049464,True
2017-07-13,1.3928318345356012,1.3928318345356012,True
2017-08-11,1.4548039238056452,1.4548039238056452,True
2017-09-11,1.406542605668259,1.406542605668259,True
2017-10-17,1.3728024167490775,1.3728024167490775,True
2017-11-15,1.3645578903168318,1.3645578903168318,True
2017-12-14,1.4227297622514936,1.4227297622514936,True
2018-01-15,1.2372958520719182,1.2372958520719182,True
2018-02-13,1.0413149850879846,1.0413149850879846,True
2018-03-21,1.2067696362290994,1.2067696362290994,True
2018-04-23,1.02571034652644,1.02571034652644,True
2018-05-24,0.960975963098168,0.960975963098168,True
2018-06-25,0.8026415163413967,0.8026415163413967,True
2018-07-24,0.9767902267868361,0.9767902267868361,True
2018-08-22,1.0619876777122914,1.0619876777122914,True
2018-09-20,0.9995901922696834,0.9995901922696834,True
2018-10-29,0.9337135326197259,0.9337135326197259,True
2018-11-27,0.7107791145950325,0.7107791145950325,True
2018-12-26,0.904081917284217,0.904081917284217,True
2019-01-28,1.1881440744675429,1.1881440744675429,True
2019-03-05,1.7605666807474154,1.7605666807474154,True
2019-04-03,1.519580728631467,1.519580728631467,True
2019-05-08,1.3908133783601515,1.3908133783601515,True
2019-06-06,1.3668763695489077,1.3668763695489077,True
2019-07-08,1.3400332418897365,1.3400332418897365,True
2019-08-06,1.4571805378313205,1.4571805378313205,True
2019-09-04,1.4879558392561467,1.4879558392561467,True
2019-10-11,1.4288361824419744,1.4288361824419744,True
2019-11-11,1.4425227135533176,1.4425227135533176,True
2019-12-10,1.4961353897077805,1.4961353897077805,True
2020-01-09,1.644824318759851,1.644824318759851,True
2020-02-17,1.6315083341924606,1.6315083341924606,True
2020-03-17,1.2225823666520708,1.2225823666520708,True
2020-04-16,1.341301036898031,1.341301036898031,True
2020-05-20,1.2966981963007067,1.2966981963007067,True
2020-06-18,1.3207618462424113,1.3207618462424113,True
2020-07-21,1.3344408446299667,1.3344408446299667,True
2020-08-19,1.144612929099091,1.144612929099091,True
2020-09-17,1.2127994633772934,1.2127994633772934,True
2020-10-26,1.100124950673044,1.100124950673044,True
2020-11-24,1.1483382614893272,1.1483382614893272,True
2020-12-23,1.1823032408451017,1.1823032408451017,True
2021-01-22,1.2168340429158262,1.2168340429158262,True
2021-03-01,1.0637568352369795,1.0637568352369795,True
2021-03-30,1.1098228643307841,1.1098228643307841,True
2021-04-29,1.132801955020333,1.090518025288331,False
2021-06-02,1.1182659481296726,1.1042795977873945,False
2021-07-02,1.1558509166700104,1.1420390249882528,False
2021-08-02,1.011576491916176,0.9971517076686345,False
2021-08-31,0.886501659689627,0.8714367149535792,False
2021-10-08,0.9203785994180728,0.905397159374118,False
2021-11-08,0.975845920808816,0.9611372444547029,False
2021-12-07,1.007403781856701,0.9927924065335497,False
2022-01-06,1.0165219885755568,1.001907048583825,False
2022-02-11,0.9344293634676825,0.9193868248119257,False
2022-03-14,1.0331899427258064,1.018701164433489,False
2022-04-14,0.6618407436355519,0.6097558036227677,False
2022-05-18,0.5825589845254928,0.5904117765508259,True
2022-06-17,0.8122868162425112,0.8214939158638999,True
2022-07-18,0.8474993673560827,0.856730856794687,True
2022-08-16,0.9962028547142852,1.0062626512335529,True
2022-09-15,0.8152413444364814,0.8242505014187177,True
2022-10-21,0.733636947001065,0.7422613449932624,True
2022-11-21,0.8240861722656203,0.8332565738260921,True
2022-12-20,0.8464569593147835,0.855754063203445,True
2023-01-19,0.887578086191214,0.897133603076525,True
2023-02-24,0.781488917435759,0.7903648908906276,True
2023-03-27,0.6823584564810792,0.6913075763175537,True
2023-04-26,0.9219581761331443,0.933215960690136,True
2023-05-30,0.8628110664601772,0.8737556694328419,True
2023-06-30,1.0011971751145132,1.013233180992848,True
2023-07-31,0.9780798185497888,0.9901139704115636,True
2023-08-29,0.8959753055161255,0.9075811673057806,True
2023-09-27,0.9729958912836632,0.9858636983574035,True
2023-11-03,0.8281395226249755,0.8428273630586781,True
2023-12-04,0.83274121435454,0.8481679086983976,True
2024-01-03,0.7597546167054126,0.7744226728051099,True
2024-02-01,0.7277464097861504,0.7421633379358293,True
2024-03-11,0.8304953824181004,0.845983518189451,True
2024-04-11,1.1363951952964817,1.156178297398109,True
2024-05-15,1.14099061147014,1.1610982905803735,True
2024-06-14,1.1092458690601288,1.1904826772250638,True
2024-07-15,1.2168281299766102,1.2537614233076837,True
2024-08-13,1.0675746244872975,1.1040125588986789,True
2024-09-11,1.0836255043188774,1.1202229158146182,True
2024-10-21,1.2193146578607557,1.2424286538059912,True
2024-11-19,1.114579362995311,1.137206360684665,True
2024-12-18,1.1121493190862655,1.1348268886827444,True
