candidate,fee_bps_one_side,period,baseline_annual_return,candidate_annual_return,baseline_sharpe,candidate_sharpe,sharpe_delta,baseline_max_drawdown,candidate_max_drawdown
COND_SAFE_T75_W50,1.0,D,0.36516506440066787,0.31586409553892514,1.4371250843413144,1.440108004566219,0.0029829202249045395,-0.2579467007454501,-0.21345189661862907
COND_SAFE_T75_W50,1.0,V,0.23556158469711397,0.25862075315168687,0.9940115665526154,1.1506397936652055,0.15662822711259017,-0.21739980673590265,-0.21552406980794092
COND_SAFE_T75_W50,1.0,T_pseudo_oos,0.4081334660239546,0.38526068094937016,1.2648281117085953,1.294559622782948,0.029731511074352568,-0.25505250836130944,-0.2364020527220878
COND_SAFE_T75_W50,1.0,FULL,0.3344526118113791,0.31663209794513403,1.2383242854200656,1.290403534110589,0.052079248690523494,-0.2579467007454501,-0.23640205272208825
COND_SAFE_T75_W50,5.0,D,0.3412409244802621,0.291957541862782,1.361761717784497,1.3504560910166947,-0.011305626767802224,-0.25973317508884664,-0.21783561988659894
COND_SAFE_T75_W50,5.0,V,0.21226673941003504,0.23575955071489796,0.9158685292182417,1.0679313594614959,0.15206283024325418,-0.21988831808861686,-0.2236653547839541
COND_SAFE_T75_W50,5.0,T_pseudo_oos,0.3811927058172533,0.35764276813301676,1.2017947816137189,1.2227689769123866,0.02097419529866773,-0.26221932659438874,-0.24345259100387362
COND_SAFE_T75_W50,5.0,FULL,0.3098919953565198,0.2920478969313345,1.1668761696561993,1.2097902049662432,0.042914035310043896,-0.2622193265943882,-0.24345259100387417
