window_end,baseline_sharpe,candidate_sharpe,candidate_leads
2017-02-09,1.4540269671948867,1.456594623919375,True
2017-03-10,1.3810988746224735,1.3890475293610154,True
2017-04-12,1.3056827022020154,1.3444011974725159,True
2017-05-12,1.2908910835518335,1.3298653097219795,True
2017-06-14,1.4254494847049464,1.4626967469225778,True
2017-07-13,1.3928318345356012,1.430504298264939,True
2017-08-11,1.4548039238056452,1.481228578140809,True
2017-09-11,1.406542605668259,1.4336774043331553,True
2017-10-17,1.3728024167490775,1.400456530381198,True
2017-11-15,1.3645578903168318,1.3923711963360001,True
2017-12-14,1.4227297622514936,1.449653458378424,True
2018-01-15,1.2372958520719182,1.267885348128391,True
2018-02-13,1.0413149850879846,1.0790956450135305,True
2018-03-21,1.2067696362290994,1.2422324253869672,True
2018-04-23,1.02571034652644,0.9687379547633209,False
2018-05-24,0.960975963098168,0.9030533186293879,False
2018-06-25,0.8026415163413967,0.758107078033836,False
2018-07-24,0.9767902267868361,0.8901996888714099,False
2018-08-22,1.0619876777122914,0.9561841325549593,False
2018-09-20,0.9995901922696834,0.8895364171221073,False
2018-10-29,0.9337135326197259,0.8253007584107782,False
2018-11-27,0.7107791145950325,0.600097657414135,False
2018-12-26,0.904081917284217,0.7890054946279275,False
2019-01-28,1.1881440744675429,0.9618159192738793,False
2019-03-05,1.7605666807474154,1.5181384640672388,False
2019-04-03,1.519580728631467,1.3695364138922836,False
2019-05-08,1.3908133783601515,1.3903988551304358,False
2019-06-06,1.3668763695489077,1.5067659364337738,True
2019-07-08,1.3400332418897365,1.5525959159585985,True
2019-08-06,1.4571805378313205,1.6726938550954074,True
2019-09-04,1.4879558392561467,1.7011359475909233,True
2019-10-11,1.4288361824419744,1.6397664222446426,True
2019-11-11,1.4425227135533176,1.6689090012805867,True
2019-12-10,1.4961353897077805,1.7308688278650868,True
2020-01-09,1.644824318759851,1.865788322740444,True
2020-02-17,1.6315083341924606,1.8342329275029587,True
2020-03-17,1.2225823666520708,1.415302416739517,True
2020-04-16,1.341301036898031,1.5357185039331507,True
2020-05-20,1.2966981963007067,1.465379485276443,True
2020-06-18,1.3207618462424113,1.4409481739767613,True
2020-07-21,1.3344408446299667,1.4513737535556972,True
2020-08-19,1.144612929099091,1.2456643977044348,True
2020-09-17,1.2127994633772934,1.308119230518413,True
2020-10-26,1.100124950673044,1.1799284529827132,True
2020-11-24,1.1483382614893272,1.2279587781272405,True
2020-12-23,1.1823032408451017,1.2614446578537855,True
2021-01-22,1.2168340429158262,1.277089756773659,True
2021-03-01,1.0637568352369795,1.1131805682831333,True
2021-03-30,1.1098228643307841,1.1657853677973729,True
2021-04-29,1.132801955020333,1.1894551797194346,True
2021-06-02,1.1182659481296726,1.1852062376556418,True
2021-07-02,1.1558509166700104,1.1974268868836122,True
2021-08-02,1.011576491916176,1.0720491699882353,True
2021-08-31,0.886501659689627,0.9477713197346892,True
2021-10-08,0.9203785994180728,0.9823679031532029,True
2021-11-08,0.975845920808816,1.038155375740473,True
2021-12-07,1.007403781856701,1.0703059892395226,True
2022-01-06,1.0165219885755568,1.0798329413763526,True
2022-02-11,0.9344293634676825,0.997365869734216,True
2022-03-14,1.0331899427258064,1.0962770645425184,True
2022-04-14,0.6618407436355519,0.7389855379269012,True
2022-05-18,0.5825589845254928,0.5877130037147795,True
2022-06-17,0.8122868162425112,0.7057801104430678,False
2022-07-18,0.8474993673560827,0.7427802529857209,False
2022-08-16,0.9962028547142852,0.8940063429783756,False
2022-09-15,0.8152413444364814,0.7102394443846678,False
2022-10-21,0.733636947001065,0.6266463125930446,False
2022-11-21,0.8240861722656203,0.7184881970886053,False
2022-12-20,0.8464569593147835,0.7348670999711467,False
2023-01-19,0.887578086191214,0.7748481093122803,False
2023-02-24,0.781488917435759,0.6815494188382609,False
2023-03-27,0.6823584564810792,0.576202669960812,False
2023-04-26,0.9219581761331443,0.8153216536131997,False
2023-05-30,0.8628110664601772,0.7546595669934282,False
2023-06-30,1.0011971751145132,0.8985357059063107,False
2023-07-31,0.9780798185497888,0.9194254018461804,False
2023-08-29,0.8959753055161255,0.8361820311584981,False
2023-09-27,0.9729958912836632,0.9277161617325448,False
2023-11-03,0.8281395226249755,0.7713566418499633,False
2023-12-04,0.83274121435454,0.795173822821,False
2024-01-03,0.7597546167054126,0.7213475034126866,False
