tau,from_asset,away_asset,away_entry_date,return_entry_date,away_holding_days,whipsaw_pnl
0.001,513100.SH,518880.SH,2024-01-11,2024-01-22,7,0.012123395234760359
0.001,518880.SH,510300.SH,2024-07-22,2024-07-30,6,-0.03906038349870067
0.001,518880.SH,513100.SH,2024-09-03,2024-09-12,7,-0.03880452129213152
0.001,518880.SH,159915.SZ,2024-09-26,2024-11-04,22,0.3035316679884277
0.001,159915.SZ,518880.SH,2024-11-04,2024-11-11,5,-0.020407749973215816
0.001,513100.SH,518880.SH,2024-12-13,2024-12-20,5,-0.022576362664889826
0.001,518880.SH,513100.SH,2024-12-20,2025-01-14,16,-0.0188192171186643
0.001,518880.SH,159915.SZ,2025-02-18,2025-02-26,6,0.009450262304724788
0.001,159915.SZ,518880.SH,2025-02-26,2025-03-06,6,-0.001578496122846329
0.001,513100.SH,518880.SH,2025-06-13,2025-06-23,6,-0.03563881497842836
0.001,513100.SH,159915.SZ,2025-06-30,2025-07-07,5,0.014446862348474587
0.001,159915.SZ,513100.SH,2025-07-07,2025-07-14,5,-0.0034815181271157236
0.001,518880.SH,513100.SH,2025-09-30,2025-10-15,5,0.012144984654963054
0.001,513100.SH,518880.SH,2025-10-15,2025-10-28,9,-0.01823811189763258
0.001,159915.SZ,518880.SH,2025-11-25,2025-12-10,11,0.020907248496968567
0.001,518880.SH,159915.SZ,2025-12-10,2025-12-17,5,-0.032216083478991075
0.001,159915.SZ,518880.SH,2025-12-17,2025-12-31,10,0.007427924052184842
0.001,518880.SH,159915.SZ,2025-12-31,2026-01-09,5,0.01700596602327553
0.001,159915.SZ,518880.SH,2026-01-09,2026-01-16,5,0.027976070674886167
0.001,518880.SH,159915.SZ,2026-01-16,2026-01-23,5,-0.021598352266301357
0.001,159915.SZ,518880.SH,2026-01-23,2026-03-09,25,0.025973325753887
0.001,518880.SH,159915.SZ,2026-03-09,2026-03-16,5,0.03512131635237359
0.001,159915.SZ,518880.SH,2026-03-16,2026-03-23,5,-0.06697860646210041
0.001,159915.SZ,513100.SH,2026-04-09,2026-04-16,5,0.007889349585367578
0.001,513100.SH,159915.SZ,2026-04-16,2026-04-28,8,0.05673547599576856
0.0025,518880.SH,510300.SH,2014-04-01,2014-04-29,19,-0.007422801974167337
0.0025,513100.SH,159915.SZ,2014-06-16,2014-06-23,5,-0.030288066372988198
0.0025,513100.SH,518880.SH,2014-06-30,2014-07-08,6,-0.006653149368081479
0.0025,159915.SZ,513100.SH,2014-09-04,2014-09-12,5,-0.010440314693142438
0.0025,510300.SH,513100.SH,2014-11-10,2014-11-24,10,0.01592681258183548
0.0025,159915.SZ,513100.SH,2015-02-26,2015-03-05,5,0.011512733791386509
0.0025,159915.SZ,510300.SH,2015-03-31,2015-04-08,5,0.021612430896046364
0.0025,510300.SH,159915.SZ,2015-04-08,2015-04-15,5,0.0025697387713996545
0.0025,159915.SZ,510300.SH,2015-04-15,2015-05-07,15,0.0250782916952077
0.0025,510300.SH,159915.SZ,2015-05-07,2015-06-09,23,0.2962417286384209
0.0025,513100.SH,518880.SH,2015-07-07,2015-07-15,6,-0.0025940251222559274
0.0025,513100.SH,159915.SZ,2015-08-05,2015-08-12,5,0.06031303799404286
0.0025,513100.SH,518880.SH,2015-08-20,2015-09-23,22,-0.0042588993515275675
0.0025,513100.SH,159915.SZ,2015-09-30,2015-11-04,20,0.16555542963860836
0.0025,159915.SZ,513100.SH,2015-11-04,2015-11-11,5,-0.002600862722398456
0.0025,510300.SH,513100.SH,2015-12-10,2015-12-22,8,-0.01068788416337485
0.0025,513100.SH,518880.SH,2016-04-28,2016-05-30,21,-0.005253661930003539
0.0025,513100.SH,159915.SZ,2016-06-07,2016-06-16,5,-0.022538793269012758
0.0025,510300.SH,518880.SH,2016-11-08,2016-11-15,5,-0.032407619926065445
0.0025,513100.SH,518880.SH,2017-01-17,2017-02-07,10,0.005758511984007342
0.0025,513100.SH,510300.SH,2017-06-08,2017-07-27,35,0.0650129729807225
0.0025,159915.SZ,510300.SH,2017-09-14,2017-09-21,5,0.0005683137867884547
0.0025,513100.SH,510300.SH,2017-10-25,2017-11-01,5,0.011027268847335847
0.0025,510300.SH,513100.SH,2017-11-01,2017-11-14,9,0.008273985236455283
0.0025,513100.SH,510300.SH,2017-11-14,2017-11-24,8,-0.010435578244259558
0.0025,510300.SH,513100.SH,2017-11-24,2018-01-03,27,0.0005472323874984308
0.0025,510300.SH,518880.SH,2018-01-10,2018-01-17,5,0.01751603412430347
0.0025,513100.SH,518880.SH,2018-02-07,2018-02-28,10,0.0408046921901386
0.0025,159915.SZ,518880.SH,2018-04-12,2018-04-25,9,-0.014196849513908538
0.0025,513100.SH,510300.SH,2018-05-21,2018-05-28,5,-0.028397741509058272
0.0025,510300.SH,513100.SH,2018-05-28,2018-08-01,46,0.11255251803464028
0.0025,513100.SH,510300.SH,2018-08-01,2018-08-08,5,-0.03991835367480123
0.0025,518880.SH,510300.SH,2018-10-08,2018-10-15,5,-0.048203132722483
0.0025,518880.SH,159915.SZ,2018-11-09,2018-12-11,22,0.005429900915574937
0.0025,513100.SH,510300.SH,2019-04-09,2019-04-24,11,-0.003988544223836321
0.0025,518880.SH,510300.SH,2019-07-02,2019-07-10,6,-0.027842242118939264
0.0025,159915.SZ,518880.SH,2019-08-09,2019-09-03,17,0.031019219410137966
0.0025,159915.SZ,513100.SH,2019-09-27,2019-12-11,48,0.0795902293632873
0.0025,513100.SH,159915.SZ,2019-12-11,2020-01-06,17,0.05625093682361504
0.0025,159915.SZ,513100.SH,2020-01-06,2020-01-14,6,0.03565405621390538
0.0025,513100.SH,159915.SZ,2020-01-14,2020-02-03,8,0.006328321412514937
0.0025,159915.SZ,513100.SH,2020-02-03,2020-02-21,14,0.043023695207410784
0.0025,518880.SH,510300.SH,2020-03-06,2020-03-13,5,-0.03543050184369445
0.0025,510300.SH,159915.SZ,2020-06-16,2020-07-07,13,0.14046395919773547
0.0025,159915.SZ,510300.SH,2020-07-07,2020-07-14,5,0.016791197494224752
0.0025,510300.SH,159915.SZ,2020-10-14,2020-11-09,18,-0.01958315033401159
0.0025,159915.SZ,510300.SH,2020-11-09,2020-12-16,27,0.012535599991523094
0.0025,159915.SZ,518880.SH,2020-12-30,2021-01-07,5,0.025424347977478945
0.0025,159915.SZ,510300.SH,2021-01-14,2021-01-21,5,-0.036526385203125566
0.0025,513100.SH,510300.SH,2021-03-04,2021-03-11,5,-0.09774991236007358
0.0025,513100.SH,518880.SH,2021-03-22,2021-04-02,9,-0.0030345785249288326
0.0025,159915.SZ,518880.SH,2021-05-10,2021-05-17,5,0.004183608957996299
0.0025,518880.SH,159915.SZ,2021-05-17,2021-05-24,5,0.03403859625747985
0.0025,159915.SZ,518880.SH,2021-05-24,2021-05-31,5,-0.010241091936550317
0.0025,159915.SZ,513100.SH,2021-06-17,2021-07-22,25,0.06777402856088943
0.0025,159915.SZ,518880.SH,2021-07-29,2021-08-05,5,0.0170979158913398
0.0025,513100.SH,518880.SH,2021-09-07,2021-09-14,5,-0.019168276364707304
0.0025,159915.SZ,513100.SH,2021-11-03,2021-11-30,19,0.011112281748059338
0.0025,518880.SH,513100.SH,2022-03-23,2022-04-18,16,-0.05669771570143112
0.0025,159915.SZ,510300.SH,2022-06-13,2022-06-20,5,0.017054979803877268
0.0025,518880.SH,159915.SZ,2022-11-07,2022-11-14,5,-0.010155663791685643
0.0025,518880.SH,510300.SH,2022-11-28,2022-12-05,5,0.04642604427611374
0.0025,510300.SH,518880.SH,2022-12-05,2022-12-12,5,-0.000978880738200738
0.0025,518880.SH,510300.SH,2022-12-12,2023-01-04,16,-0.021690522567987758
0.0025,518880.SH,513100.SH,2023-03-31,2023-04-10,5,0.005294556763454583
0.0025,513100.SH,518880.SH,2023-05-05,2023-05-12,5,-0.00843262594494587
0.0025,518880.SH,513100.SH,2023-05-12,2023-07-24,49,0.18709627213853075
0.0025,518880.SH,510300.SH,2023-07-31,2023-08-23,17,-0.06690129209356654
0.0025,518880.SH,513100.SH,2023-10-11,2023-10-19,6,-0.0010730846099344937
0.0025,513100.SH,518880.SH,2023-10-19,2023-11-16,20,-0.0030780344211149835
0.0025,518880.SH,513100.SH,2023-11-16,2024-01-12,40,0.052472940875740504
0.0025,513100.SH,518880.SH,2024-01-12,2024-01-22,6,-0.0029995282746499985
0.0025,159915.SZ,518880.SH,2024-03-22,2024-05-10,30,0.06016966940755286
0.0025,518880.SH,510300.SH,2024-07-22,2024-07-30,6,-0.03906038349870067
0.0025,518880.SH,513100.SH,2024-09-03,2024-09-12,7,-0.03880452129213152
0.0025,518880.SH,159915.SZ,2024-09-26,2024-11-04,22,0.3035316679884277
0.0025,159915.SZ,518880.SH,2024-11-04,2024-11-11,5,-0.020407749973215816
0.0025,513100.SH,518880.SH,2024-12-13,2024-12-20,5,-0.022576362664889826
0.0025,518880.SH,513100.SH,2024-12-20,2025-01-14,16,-0.0188192171186643
0.0025,518880.SH,159915.SZ,2025-02-18,2025-02-26,6,0.009450262304724788
0.0025,159915.SZ,518880.SH,2025-02-26,2025-03-06,6,-0.001578496122846329
0.0025,518880.SH,159915.SZ,2025-03-06,2025-03-18,8,0.002279704302702079
0.0025,159915.SZ,518880.SH,2025-03-18,2025-05-09,34,0.13438942703695145
0.0025,513100.SH,518880.SH,2025-06-13,2025-06-25,8,-0.043938857453062585
0.0025,518880.SH,513100.SH,2025-09-30,2025-10-15,5,0.012144984654963054
0.0025,513100.SH,518880.SH,2025-10-15,2025-10-28,9,-0.01823811189763258
0.0025,159915.SZ,518880.SH,2025-11-27,2025-12-11,10,0.007013305324435448
0.0025,518880.SH,159915.SZ,2025-12-11,2025-12-18,5,-0.0022159394068277383
0.0025,159915.SZ,518880.SH,2025-12-18,2025-12-31,9,-0.004150795614551117
0.0025,518880.SH,159915.SZ,2025-12-31,2026-01-09,5,0.01700596602327553
0.0025,159915.SZ,518880.SH,2026-01-09,2026-01-16,5,0.027976070674886167
0.0025,518880.SH,159915.SZ,2026-01-16,2026-01-23,5,-0.021598352266301357
0.0025,159915.SZ,518880.SH,2026-01-23,2026-03-09,25,0.025973325753887
0.005,518880.SH,510300.SH,2014-04-02,2014-05-06,21,-0.0037616884815117047
0.005,513100.SH,159915.SZ,2014-06-16,2014-06-23,5,-0.030288066372988198
0.005,513100.SH,518880.SH,2014-06-30,2014-07-15,11,-0.001718678959898745
0.005,159915.SZ,513100.SH,2014-09-04,2014-09-12,5,-0.010440314693142438
0.005,510300.SH,513100.SH,2014-11-10,2014-11-24,10,0.01592681258183548
0.005,159915.SZ,510300.SH,2015-03-31,2015-04-08,5,0.021612430896046364
0.005,510300.SH,159915.SZ,2015-04-08,2015-04-15,5,0.0025697387713996545
0.005,159915.SZ,510300.SH,2015-04-15,2015-05-07,15,0.0250782916952077
0.005,510300.SH,159915.SZ,2015-05-07,2015-06-16,28,0.28853692357150695
0.005,513100.SH,518880.SH,2015-07-07,2015-07-16,7,-0.0034579540740773407
0.005,513100.SH,159915.SZ,2015-08-06,2015-08-13,5,0.08793005220598338
0.005,513100.SH,518880.SH,2015-08-20,2015-09-24,23,-0.007246549460631413
0.005,513100.SH,159915.SZ,2015-10-08,2015-11-04,19,0.17877117063280124
0.005,159915.SZ,513100.SH,2015-11-04,2015-11-11,5,-0.002600862722398456
0.005,513100.SH,159915.SZ,2015-11-11,2015-12-09,20,-0.030959763841384214
0.005,513100.SH,518880.SH,2016-05-03,2016-05-30,19,-0.044635414096553694
0.005,510300.SH,518880.SH,2016-11-10,2016-11-17,5,-0.024857319931037236
0.005,513100.SH,518880.SH,2017-01-17,2017-02-07,10,0.005758511984007342
0.005,513100.SH,510300.SH,2017-06-08,2017-07-28,36,0.06813617818007955
0.005,159915.SZ,510300.SH,2017-09-14,2017-09-21,5,0.0005683137867884547
0.005,513100.SH,510300.SH,2017-10-25,2017-11-01,5,0.011027268847335847
0.005,510300.SH,513100.SH,2017-11-01,2017-11-14,9,0.008273985236455283
0.005,513100.SH,510300.SH,2017-11-14,2017-11-24,8,-0.010435578244259558
0.005,513100.SH,518880.SH,2018-02-07,2018-03-01,11,0.03312914136277767
0.005,518880.SH,513100.SH,2018-05-08,2018-09-17,93,0.19608066259469448
0.005,518880.SH,159915.SZ,2018-11-12,2018-12-11,21,-0.001338998882551179
0.005,513100.SH,510300.SH,2019-04-11,2019-04-24,9,-0.008753343902614175
0.005,518880.SH,510300.SH,2019-07-02,2019-07-10,6,-0.027842242118939264
0.005,518880.SH,513100.SH,2019-07-17,2019-08-06,14,-0.018852549142641117
0.005,159915.SZ,513100.SH,2019-10-16,2019-12-16,43,0.07373005372504604
0.005,513100.SH,159915.SZ,2019-12-16,2020-01-06,14,0.03938572394299
0.005,159915.SZ,513100.SH,2020-01-06,2020-01-21,11,0.055694995080801446
0.005,513100.SH,159915.SZ,2020-01-21,2020-02-06,6,-0.015460938021586657
0.005,159915.SZ,513100.SH,2020-02-06,2020-02-21,11,0.058890092725337295
0.005,518880.SH,510300.SH,2020-03-06,2020-03-13,5,-0.03543050184369445
0.005,513100.SH,518880.SH,2020-06-01,2020-06-10,7,-0.015252780335397675
0.005,510300.SH,159915.SZ,2020-10-16,2020-11-09,16,-0.002330268159206117
0.005,159915.SZ,510300.SH,2020-11-09,2020-12-16,27,0.012535599991523094
0.005,159915.SZ,518880.SH,2020-12-30,2021-01-07,5,0.025424347977478945
0.005,159915.SZ,510300.SH,2021-01-14,2021-01-21,5,-0.036526385203125566
0.005,513100.SH,518880.SH,2021-03-22,2021-04-02,9,-0.0030345785249288326
0.005,159915.SZ,518880.SH,2021-05-10,2021-05-17,5,0.004183608957996299
0.005,518880.SH,159915.SZ,2021-05-17,2021-05-27,8,0.06253301972672687
0.005,159915.SZ,518880.SH,2021-05-27,2021-06-04,6,-0.015884931257255763
0.005,513100.SH,518880.SH,2021-09-07,2021-09-17,8,-0.022938634445677675
0.005,159915.SZ,513100.SH,2021-11-03,2021-11-30,19,0.011112281748059338
0.005,513100.SH,518880.SH,2022-01-12,2022-03-24,46,0.06291843182327761
0.005,518880.SH,513100.SH,2022-03-24,2022-04-18,15,-0.02694375471431354
0.005,518880.SH,159915.SZ,2022-11-07,2022-11-14,5,-0.010155663791685643
0.005,518880.SH,510300.SH,2022-11-28,2022-12-05,5,0.04642604427611374
0.005,510300.SH,518880.SH,2022-12-05,2022-12-12,5,-0.000978880738200738
0.005,518880.SH,510300.SH,2022-12-12,2023-01-05,17,-0.02045184255098076
0.005,513100.SH,518880.SH,2023-03-13,2023-04-04,16,0.022952243761232838
0.005,513100.SH,159915.SZ,2023-04-17,2023-04-24,5,-0.031004608073584294
0.005,513100.SH,518880.SH,2023-05-08,2023-05-15,5,0.016714771093506497
0.005,518880.SH,513100.SH,2023-05-15,2023-07-24,48,0.2006020849743555
0.005,518880.SH,510300.SH,2023-07-31,2023-08-23,17,-0.06690129209356654
0.005,518880.SH,513100.SH,2023-10-11,2023-10-23,8,-0.02618076291417304
0.005,513100.SH,518880.SH,2023-10-23,2023-11-16,18,-0.007890697503724287
0.005,518880.SH,513100.SH,2023-11-16,2024-01-17,43,0.04558840814719911
0.005,513100.SH,518880.SH,2024-01-17,2024-01-24,5,0.0009394357038172707
0.005,159915.SZ,518880.SH,2024-03-22,2024-05-10,30,0.06016966940755286
0.005,513100.SH,518880.SH,2024-07-18,2024-09-03,33,-0.04808799613704573
0.005,518880.SH,513100.SH,2024-09-03,2024-09-12,7,-0.03880452129213152
0.005,518880.SH,159915.SZ,2024-09-27,2024-11-04,21,0.21635501497090615
0.005,159915.SZ,518880.SH,2024-11-04,2024-11-11,5,-0.020407749973215816
0.005,518880.SH,159915.SZ,2025-02-18,2025-02-26,6,0.009450262304724788
0.005,159915.SZ,518880.SH,2025-02-26,2025-03-06,6,-0.001578496122846329
0.005,518880.SH,159915.SZ,2025-03-06,2025-03-18,8,0.002279704302702079
0.005,159915.SZ,518880.SH,2025-03-18,2025-05-09,34,0.13438942703695145
0.005,513100.SH,518880.SH,2025-06-13,2025-06-25,8,-0.043938857453062585
0.005,518880.SH,513100.SH,2025-09-30,2025-10-15,5,0.012144984654963054
0.005,513100.SH,518880.SH,2025-10-15,2025-10-28,9,-0.01823811189763258
0.005,518880.SH,513100.SH,2025-10-28,2025-11-25,20,-0.07398395889349607
0.005,518880.SH,159915.SZ,2025-12-31,2026-01-09,5,0.01700596602327553
0.005,159915.SZ,518880.SH,2026-01-09,2026-01-16,5,0.027976070674886167
0.005,518880.SH,159915.SZ,2026-01-16,2026-01-23,5,-0.021598352266301357
0.005,159915.SZ,518880.SH,2026-01-23,2026-03-09,25,0.025973325753887
0.0075,518880.SH,510300.SH,2014-04-08,2014-05-08,20,-0.013381640028699793
0.0075,513100.SH,159915.SZ,2014-06-16,2014-06-23,5,-0.030288066372988198
0.0075,513100.SH,518880.SH,2014-07-02,2014-07-15,9,0.0022737434262789513
0.0075,159915.SZ,513100.SH,2014-09-04,2014-09-12,5,-0.010440314693142438
0.0075,513100.SH,159915.SZ,2014-09-12,2014-11-06,34,0.004147772694608198
0.0075,159915.SZ,510300.SH,2015-03-31,2015-04-08,5,0.021612430896046364
0.0075,510300.SH,159915.SZ,2015-04-08,2015-04-15,5,0.0025697387713996545
0.0075,159915.SZ,510300.SH,2015-04-15,2015-05-07,15,0.0250782916952077
0.0075,510300.SH,159915.SZ,2015-05-07,2015-06-16,28,0.28853692357150695
0.0075,513100.SH,518880.SH,2015-07-10,2015-07-20,6,-0.0004885690321316805
0.0075,513100.SH,159915.SZ,2015-08-06,2015-08-14,6,0.11808962376171372
0.0075,513100.SH,518880.SH,2015-08-21,2015-09-24,22,-0.053647742122112985
0.0075,513100.SH,159915.SZ,2015-10-08,2015-11-04,19,0.17877117063280124
0.0075,159915.SZ,513100.SH,2015-11-04,2015-11-11,5,-0.002600862722398456
0.0075,513100.SH,159915.SZ,2015-11-11,2015-12-10,21,-0.039000002861270144
0.0075,513100.SH,518880.SH,2016-05-03,2016-05-31,20,-0.05426311922581328
0.0075,510300.SH,513100.SH,2016-07-21,2016-08-30,28,0.030834696337629364
0.0075,510300.SH,518880.SH,2016-11-10,2016-11-17,5,-0.024857319931037236
0.0075,513100.SH,518880.SH,2017-01-17,2017-02-08,11,0.01357818201424199
0.0075,518880.SH,513100.SH,2017-02-08,2017-04-10,41,0.04380950114358928
0.0075,513100.SH,518880.SH,2017-04-10,2017-04-27,13,-0.001476840778529942
0.0075,513100.SH,510300.SH,2017-06-08,2017-08-03,40,0.08460398741305242
0.0075,159915.SZ,510300.SH,2017-09-14,2017-09-21,5,0.0005683137867884547
0.0075,513100.SH,510300.SH,2017-10-27,2017-11-03,5,-0.0009379088931772417
0.0075,510300.SH,513100.SH,2017-11-03,2017-11-14,7,0.008453126824432555
0.0075,513100.SH,510300.SH,2017-11-14,2017-11-24,8,-0.010435578244259558
0.0075,518880.SH,159915.SZ,2018-11-13,2018-12-11,20,-0.02334377336466853
0.0075,513100.SH,510300.SH,2019-04-11,2019-04-24,9,-0.008753343902614175
0.0075,159915.SZ,513100.SH,2019-10-16,2019-12-17,44,0.0806372911243709
0.0075,513100.SH,159915.SZ,2020-01-23,2020-02-07,5,0.0127511016166999
0.0075,159915.SZ,513100.SH,2020-02-07,2020-02-21,10,0.027739861124448373
0.0075,518880.SH,510300.SH,2020-03-06,2020-03-17,7,-0.08966921222634394
0.0075,513100.SH,518880.SH,2020-06-01,2020-06-12,9,0.0037547677966793813
0.0075,518880.SH,513100.SH,2020-08-14,2020-10-09,34,0.14548579198010048
0.0075,159915.SZ,510300.SH,2020-11-09,2020-12-17,28,0.014555419660366997
0.0075,159915.SZ,518880.SH,2020-12-30,2021-01-07,5,0.025424347977478945
0.0075,159915.SZ,510300.SH,2021-01-14,2021-01-21,5,-0.036526385203125566
0.0075,513100.SH,518880.SH,2021-03-22,2021-04-02,9,-0.0030345785249288326
0.0075,159915.SZ,518880.SH,2021-06-03,2021-06-10,5,-0.008569243332449017
0.0075,513100.SH,518880.SH,2021-09-08,2021-09-17,7,-0.009433605088368768
0.0075,159915.SZ,513100.SH,2021-11-04,2021-11-30,18,0.007188806574312645
0.0075,513100.SH,518880.SH,2022-01-12,2022-03-25,47,0.07539074719017402
0.0075,518880.SH,513100.SH,2022-03-25,2022-04-18,14,-0.04970470688676909
0.0075,518880.SH,159915.SZ,2022-11-07,2022-11-14,5,-0.010155663791685643
0.0075,518880.SH,510300.SH,2022-12-07,2023-01-05,20,-0.01611021197103124
0.0075,513100.SH,518880.SH,2023-03-15,2023-04-11,18,0.05500058947124131
0.0075,518880.SH,513100.SH,2023-11-16,2024-01-17,43,0.04558840814719911
0.0075,513100.SH,518880.SH,2024-01-17,2024-01-24,5,0.0009394357038172707
0.0075,159915.SZ,518880.SH,2024-03-22,2024-05-10,30,0.06016966940755286
0.0075,513100.SH,518880.SH,2024-07-18,2024-09-03,33,-0.04808799613704573
0.0075,518880.SH,513100.SH,2024-09-03,2024-09-18,9,0.0016815627783524079
0.0075,518880.SH,159915.SZ,2024-09-27,2024-11-04,21,0.21635501497090615
0.0075,159915.SZ,518880.SH,2024-11-04,2024-11-11,5,-0.020407749973215816
0.0075,518880.SH,159915.SZ,2025-02-18,2025-02-26,6,0.009450262304724788
0.0075,159915.SZ,518880.SH,2025-02-26,2025-03-06,6,-0.001578496122846329
0.0075,518880.SH,159915.SZ,2025-03-06,2025-03-18,8,0.002279704302702079
0.0075,159915.SZ,518880.SH,2025-03-18,2025-05-09,34,0.13438942703695145
0.0075,513100.SH,518880.SH,2025-06-16,2025-06-25,7,-0.029529434976145352
0.0075,518880.SH,513100.SH,2025-09-30,2025-10-15,5,0.012144984654963054
0.0075,513100.SH,518880.SH,2025-10-15,2025-10-28,9,-0.01823811189763258
0.0075,518880.SH,513100.SH,2025-10-28,2025-11-25,20,-0.07398395889349607
0.0075,518880.SH,159915.SZ,2025-12-31,2026-01-09,5,0.01700596602327553
0.0075,159915.SZ,518880.SH,2026-01-09,2026-01-16,5,0.027976070674886167
0.0075,518880.SH,159915.SZ,2026-01-16,2026-01-23,5,-0.021598352266301357
0.0075,159915.SZ,518880.SH,2026-01-23,2026-03-09,25,0.025973325753887
0.01,513100.SH,159915.SZ,2014-06-16,2014-06-23,5,-0.030288066372988198
0.01,513100.SH,518880.SH,2014-07-02,2014-07-16,10,-0.005348110135897977
0.01,159915.SZ,510300.SH,2015-03-31,2015-04-08,5,0.021612430896046364
0.01,510300.SH,159915.SZ,2015-04-08,2015-04-15,5,0.0025697387713996545
0.01,159915.SZ,510300.SH,2015-04-15,2015-05-07,15,0.0250782916952077
0.01,510300.SH,159915.SZ,2015-05-07,2015-06-16,28,0.28853692357150695
0.01,513100.SH,518880.SH,2015-07-10,2015-07-21,7,-0.024835084966973286
0.01,518880.SH,513100.SH,2015-07-21,2015-08-20,22,0.01821585966139061
0.01,513100.SH,518880.SH,2015-08-20,2015-09-24,23,-0.007246549460631413
0.01,513100.SH,159915.SZ,2015-10-08,2015-11-04,19,0.17877117063280124
0.01,159915.SZ,513100.SH,2015-11-04,2015-11-11,5,-0.002600862722398456
0.01,513100.SH,159915.SZ,2015-11-11,2015-12-10,21,-0.039000002861270144
0.01,510300.SH,513100.SH,2016-07-21,2016-08-30,28,0.030834696337629364
0.01,510300.SH,518880.SH,2016-11-10,2016-11-17,5,-0.024857319931037236
0.01,513100.SH,518880.SH,2017-01-17,2017-02-09,12,0.01357818201424199
0.01,518880.SH,513100.SH,2017-02-09,2017-04-10,40,0.04507517787630988
0.01,513100.SH,518880.SH,2017-04-10,2017-04-27,13,-0.001476840778529942
0.01,513100.SH,510300.SH,2017-06-08,2017-08-03,40,0.08460398741305242
0.01,510300.SH,513100.SH,2017-10-17,2017-10-27,8,-0.0035010385360910723
0.01,513100.SH,510300.SH,2017-10-27,2017-11-03,5,-0.0009379088931772417
0.01,510300.SH,513100.SH,2017-11-03,2017-11-14,7,0.008453126824432555
0.01,513100.SH,510300.SH,2017-11-14,2017-11-24,8,-0.010435578244259558
0.01,510300.SH,513100.SH,2017-11-24,2018-01-11,33,0.03077115690055643
0.01,518880.SH,159915.SZ,2018-11-13,2018-12-11,20,-0.02334377336466853
0.01,513100.SH,510300.SH,2019-04-11,2019-04-24,9,-0.008753343902614175
0.01,159915.SZ,513100.SH,2019-11-07,2019-12-25,34,0.06668351457263566
0.01,513100.SH,159915.SZ,2020-01-23,2020-02-07,5,0.0127511016166999
0.01,159915.SZ,513100.SH,2020-02-07,2020-02-21,10,0.027739861124448373
0.01,518880.SH,510300.SH,2020-03-06,2020-03-17,7,-0.08966921222634394
0.01,159915.SZ,513100.SH,2020-04-30,2020-06-02,20,-0.017927521061622098
0.01,518880.SH,513100.SH,2020-08-14,2020-10-09,34,0.14548579198010048
0.01,159915.SZ,510300.SH,2020-11-09,2020-12-17,28,0.014555419660366997
0.01,510300.SH,159915.SZ,2020-12-17,2021-01-14,19,0.13719467104784155
0.01,159915.SZ,510300.SH,2021-01-14,2021-01-21,5,-0.036526385203125566
0.01,513100.SH,518880.SH,2021-03-22,2021-04-06,10,0.01010914512425165
0.01,513100.SH,159915.SZ,2021-04-22,2021-06-18,37,0.09817581194513925
0.01,513100.SH,518880.SH,2021-09-08,2021-09-17,7,-0.009433605088368768
0.01,159915.SZ,513100.SH,2021-11-04,2021-11-30,18,0.007188806574312645
0.01,513100.SH,518880.SH,2022-01-12,2022-03-25,47,0.07539074719017402
0.01,518880.SH,513100.SH,2022-03-25,2022-04-18,14,-0.04970470688676909
0.01,518880.SH,159915.SZ,2022-11-07,2022-11-14,5,-0.010155663791685643
0.01,518880.SH,510300.SH,2022-12-07,2023-01-05,20,-0.01611021197103124
0.01,513100.SH,518880.SH,2023-03-15,2023-04-13,20,0.06828961019236246
0.01,518880.SH,513100.SH,2023-04-13,2023-05-08,14,0.017298488972534276
0.01,513100.SH,518880.SH,2023-05-08,2023-05-15,5,0.016714771093506497
0.01,159915.SZ,518880.SH,2024-03-22,2024-05-10,30,0.06016966940755286
0.01,513100.SH,518880.SH,2024-07-18,2024-09-03,33,-0.04808799613704573
0.01,518880.SH,513100.SH,2024-09-03,2024-09-18,9,0.0016815627783524079
0.01,518880.SH,159915.SZ,2024-09-27,2024-11-04,21,0.21635501497090615
0.01,159915.SZ,518880.SH,2024-11-04,2024-11-11,5,-0.020407749973215816
0.01,518880.SH,159915.SZ,2025-02-18,2025-02-26,6,0.009450262304724788
0.01,159915.SZ,518880.SH,2025-02-26,2025-03-06,6,-0.001578496122846329
0.01,518880.SH,159915.SZ,2025-03-06,2025-03-24,12,-0.02585608122995542
0.01,159915.SZ,518880.SH,2025-03-24,2025-05-09,30,0.11496818008914889
0.01,518880.SH,159915.SZ,2025-06-26,2025-09-29,67,0.4829411214530208
0.01,518880.SH,513100.SH,2025-10-28,2025-11-26,21,-0.053527785571639064
0.01,518880.SH,159915.SZ,2026-01-16,2026-01-23,5,-0.021598352266301357
0.01,159915.SZ,518880.SH,2026-01-23,2026-03-09,25,0.025973325753887
