tau,date,from_asset,to_asset,traded_weight,cost
0.005,2023-01-17,518880.SH,159915.SZ,2.0,0.0002
0.005,2023-02-09,159915.SZ,513100.SH,2.0,0.0002
0.005,2023-03-13,513100.SH,518880.SH,2.0,0.0002
0.005,2023-04-04,518880.SH,513100.SH,2.0,0.0002
0.005,2023-04-17,513100.SH,159915.SZ,2.0,0.0002
0.005,2023-04-24,159915.SZ,513100.SH,2.0,0.0002
0.005,2023-05-08,513100.SH,518880.SH,2.0,0.0002
0.005,2023-05-15,518880.SH,513100.SH,2.0,0.0002
0.005,2023-07-24,513100.SH,518880.SH,2.0,0.0002
0.005,2023-07-31,518880.SH,510300.SH,2.0,0.0002
0.005,2023-08-23,510300.SH,518880.SH,2.0,0.0002
0.005,2023-10-11,518880.SH,513100.SH,2.0,0.0002
0.005,2023-10-23,513100.SH,518880.SH,2.0,0.0002
0.005,2023-11-16,518880.SH,513100.SH,2.0,0.0002
0.005,2024-01-17,513100.SH,518880.SH,2.0,0.0002
0.005,2024-01-24,518880.SH,513100.SH,2.0,0.0002
0.005,2024-02-28,513100.SH,510300.SH,2.0,0.0002
0.005,2024-03-06,510300.SH,159915.SZ,2.0,0.0002
0.005,2024-03-22,159915.SZ,518880.SH,2.0,0.0002
0.005,2024-05-10,518880.SH,159915.SZ,2.0,0.0002
0.005,2024-05-21,159915.SZ,513100.SH,2.0,0.0002
0.005,2024-07-18,513100.SH,518880.SH,2.0,0.0002
0.005,2024-09-03,518880.SH,513100.SH,2.0,0.0002
0.005,2024-09-12,513100.SH,518880.SH,2.0,0.0002
0.005,2024-09-27,518880.SH,159915.SZ,2.0,0.0002
0.005,2024-11-04,159915.SZ,518880.SH,2.0,0.0002
0.005,2024-11-11,518880.SH,159915.SZ,2.0,0.0002
0.005,2024-11-18,159915.SZ,513100.SH,2.0,0.0002
0.005,2025-01-14,513100.SH,518880.SH,2.0,0.0002
0.005,2025-02-18,518880.SH,159915.SZ,2.0,0.0002
0.005,2025-02-26,159915.SZ,518880.SH,2.0,0.0002
0.005,2025-03-06,518880.SH,159915.SZ,2.0,0.0002
0.005,2025-03-18,159915.SZ,518880.SH,2.0,0.0002
0.005,2025-05-09,518880.SH,159915.SZ,2.0,0.0002
0.005,2025-05-16,159915.SZ,513100.SH,2.0,0.0002
0.005,2025-06-13,513100.SH,518880.SH,2.0,0.0002
0.005,2025-06-25,518880.SH,513100.SH,2.0,0.0002
0.005,2025-07-02,513100.SH,159915.SZ,2.0,0.0002
0.005,2025-09-23,159915.SZ,518880.SH,2.0,0.0002
0.005,2025-09-30,518880.SH,513100.SH,2.0,0.0002
0.005,2025-10-15,513100.SH,518880.SH,2.0,0.0002
0.005,2025-10-28,518880.SH,513100.SH,2.0,0.0002
0.005,2025-11-25,513100.SH,518880.SH,2.0,0.0002
0.005,2025-12-31,518880.SH,159915.SZ,2.0,0.0002
0.005,2026-01-09,159915.SZ,518880.SH,2.0,0.0002
0.005,2026-01-16,518880.SH,159915.SZ,2.0,0.0002
0.005,2026-01-23,159915.SZ,518880.SH,2.0,0.0002
0.005,2026-03-09,518880.SH,159915.SZ,2.0,0.0002
0.005,2026-04-28,159915.SZ,513100.SH,2.0,0.0002
0.0075,2014-02-07,,159915.SZ,1.0,0.0001
0.0075,2014-02-26,159915.SZ,518880.SH,2.0,0.0002
0.0075,2014-04-08,518880.SH,510300.SH,2.0,0.0002
0.0075,2014-05-08,510300.SH,518880.SH,2.0,0.0002
0.0075,2014-05-15,518880.SH,513100.SH,2.0,0.0002
0.0075,2014-06-16,513100.SH,159915.SZ,2.0,0.0002
0.0075,2014-06-23,159915.SZ,513100.SH,2.0,0.0002
0.0075,2014-07-02,513100.SH,518880.SH,2.0,0.0002
0.0075,2014-07-15,518880.SH,513100.SH,2.0,0.0002
0.0075,2014-07-25,513100.SH,510300.SH,2.0,0.0002
0.0075,2014-08-21,510300.SH,159915.SZ,2.0,0.0002
0.0075,2014-09-04,159915.SZ,513100.SH,2.0,0.0002
0.0075,2014-09-12,513100.SH,159915.SZ,2.0,0.0002
0.0075,2014-11-06,159915.SZ,513100.SH,2.0,0.0002
0.0075,2014-11-25,513100.SH,510300.SH,2.0,0.0002
0.0075,2015-01-20,510300.SH,518880.SH,2.0,0.0002
0.0075,2015-01-29,518880.SH,159915.SZ,2.0,0.0002
0.0075,2015-03-31,159915.SZ,510300.SH,2.0,0.0002
0.0075,2015-04-08,510300.SH,159915.SZ,2.0,0.0002
0.0075,2015-04-15,159915.SZ,510300.SH,2.0,0.0002
0.0075,2015-05-07,510300.SH,159915.SZ,2.0,0.0002
0.0075,2015-06-16,159915.SZ,510300.SH,2.0,0.0002
0.0075,2015-06-24,510300.SH,513100.SH,2.0,0.0002
0.0075,2015-07-10,513100.SH,518880.SH,2.0,0.0002
0.0075,2015-07-20,518880.SH,513100.SH,2.0,0.0002
0.0075,2015-08-06,513100.SH,159915.SZ,2.0,0.0002
0.0075,2015-08-14,159915.SZ,513100.SH,2.0,0.0002
0.0075,2015-08-21,513100.SH,518880.SH,2.0,0.0002
0.0075,2015-09-24,518880.SH,513100.SH,2.0,0.0002
0.0075,2015-10-08,513100.SH,159915.SZ,2.0,0.0002
0.0075,2015-11-04,159915.SZ,513100.SH,2.0,0.0002
0.0075,2015-11-11,513100.SH,159915.SZ,2.0,0.0002
0.0075,2015-12-10,159915.SZ,513100.SH,2.0,0.0002
0.0075,2015-12-28,513100.SH,510300.SH,2.0,0.0002
0.0075,2016-01-05,510300.SH,518880.SH,2.0,0.0002
0.0075,2016-03-21,518880.SH,513100.SH,2.0,0.0002
0.0075,2016-03-28,513100.SH,510300.SH,2.0,0.0002
0.0075,2016-04-05,510300.SH,159915.SZ,2.0,0.0002
0.0075,2016-04-21,159915.SZ,513100.SH,2.0,0.0002
0.0075,2016-05-03,513100.SH,518880.SH,2.0,0.0002
0.0075,2016-05-31,518880.SH,513100.SH,2.0,0.0002
0.0075,2016-06-07,513100.SH,159915.SZ,2.0,0.0002
0.0075,2016-06-17,159915.SZ,518880.SH,2.0,0.0002
0.0075,2016-07-13,518880.SH,510300.SH,2.0,0.0002
0.0075,2016-07-21,510300.SH,513100.SH,2.0,0.0002
0.0075,2016-08-30,513100.SH,510300.SH,2.0,0.0002
0.0075,2016-09-09,510300.SH,159915.SZ,2.0,0.0002
0.0075,2016-09-26,159915.SZ,513100.SH,2.0,0.0002
0.0075,2016-10-25,513100.SH,510300.SH,2.0,0.0002
0.0075,2016-11-10,510300.SH,518880.SH,2.0,0.0002
0.0075,2016-11-17,518880.SH,510300.SH,2.0,0.0002
0.0075,2016-12-08,510300.SH,513100.SH,2.0,0.0002
0.0075,2017-01-17,513100.SH,518880.SH,2.0,0.0002
0.0075,2017-02-08,518880.SH,513100.SH,2.0,0.0002
0.0075,2017-04-10,513100.SH,518880.SH,2.0,0.0002
0.0075,2017-04-27,518880.SH,513100.SH,2.0,0.0002
0.0075,2017-06-08,513100.SH,510300.SH,2.0,0.0002
0.0075,2017-08-03,510300.SH,513100.SH,2.0,0.0002
0.0075,2017-08-14,513100.SH,518880.SH,2.0,0.0002
0.0075,2017-08-21,518880.SH,159915.SZ,2.0,0.0002
0.0075,2017-09-14,159915.SZ,510300.SH,2.0,0.0002
0.0075,2017-09-21,510300.SH,159915.SZ,2.0,0.0002
0.0075,2017-10-12,159915.SZ,513100.SH,2.0,0.0002
0.0075,2017-10-27,513100.SH,510300.SH,2.0,0.0002
0.0075,2017-11-03,510300.SH,513100.SH,2.0,0.0002
0.0075,2017-11-14,513100.SH,510300.SH,2.0,0.0002
0.0075,2017-11-24,510300.SH,513100.SH,2.0,0.0002
0.0075,2018-01-10,513100.SH,518880.SH,2.0,0.0002
0.0075,2018-01-17,518880.SH,510300.SH,2.0,0.0002
0.0075,2018-01-31,510300.SH,513100.SH,2.0,0.0002
0.0075,2018-02-07,513100.SH,518880.SH,2.0,0.0002
0.0075,2018-03-02,518880.SH,159915.SZ,2.0,0.0002
0.0075,2018-05-07,159915.SZ,513100.SH,2.0,0.0002
0.0075,2018-10-12,513100.SH,518880.SH,2.0,0.0002
0.0075,2018-11-13,518880.SH,159915.SZ,2.0,0.0002
0.0075,2018-12-11,159915.SZ,518880.SH,2.0,0.0002
0.0075,2019-01-22,518880.SH,513100.SH,2.0,0.0002
0.0075,2019-02-13,513100.SH,510300.SH,2.0,0.0002
0.0075,2019-02-20,510300.SH,159915.SZ,2.0,0.0002
0.0075,2019-04-03,159915.SZ,513100.SH,2.0,0.0002
0.0075,2019-04-11,513100.SH,510300.SH,2.0,0.0002
0.0075,2019-04-24,510300.SH,513100.SH,2.0,0.0002
0.0075,2019-05-17,513100.SH,518880.SH,2.0,0.0002
0.0075,2019-07-02,518880.SH,510300.SH,2.0,0.0002
0.0075,2019-07-12,510300.SH,513100.SH,2.0,0.0002
0.0075,2019-08-06,513100.SH,518880.SH,2.0,0.0002
0.0075,2019-09-04,518880.SH,159915.SZ,2.0,0.0002
0.0075,2019-10-16,159915.SZ,513100.SH,2.0,0.0002
0.0075,2019-12-17,513100.SH,159915.SZ,2.0,0.0002
0.0075,2020-01-09,159915.SZ,518880.SH,2.0,0.0002
0.0075,2020-01-16,518880.SH,513100.SH,2.0,0.0002
0.0075,2020-01-23,513100.SH,159915.SZ,2.0,0.0002
0.0075,2020-02-07,159915.SZ,513100.SH,2.0,0.0002
0.0075,2020-02-21,513100.SH,159915.SZ,2.0,0.0002
0.0075,2020-02-28,159915.SZ,518880.SH,2.0,0.0002
0.0075,2020-03-06,518880.SH,510300.SH,2.0,0.0002
0.0075,2020-03-17,510300.SH,518880.SH,2.0,0.0002
0.0075,2020-04-23,518880.SH,159915.SZ,2.0,0.0002
0.0075,2020-04-30,159915.SZ,513100.SH,2.0,0.0002
0.0075,2020-06-01,513100.SH,518880.SH,2.0,0.0002
0.0075,2020-06-12,518880.SH,513100.SH,2.0,0.0002
0.0075,2020-06-19,513100.SH,159915.SZ,2.0,0.0002
0.0075,2020-07-28,159915.SZ,518880.SH,2.0,0.0002
0.0075,2020-08-14,518880.SH,513100.SH,2.0,0.0002
0.0075,2020-10-09,513100.SH,518880.SH,2.0,0.0002
0.0075,2020-10-16,518880.SH,159915.SZ,2.0,0.0002
0.0075,2020-11-09,159915.SZ,510300.SH,2.0,0.0002
0.0075,2020-12-17,510300.SH,159915.SZ,2.0,0.0002
0.0075,2020-12-30,159915.SZ,518880.SH,2.0,0.0002
0.0075,2021-01-07,518880.SH,159915.SZ,2.0,0.0002
0.0075,2021-01-14,159915.SZ,510300.SH,2.0,0.0002
0.0075,2021-01-21,510300.SH,159915.SZ,2.0,0.0002
0.0075,2021-02-04,159915.SZ,513100.SH,2.0,0.0002
0.0075,2021-03-22,513100.SH,518880.SH,2.0,0.0002
0.0075,2021-04-02,518880.SH,513100.SH,2.0,0.0002
0.0075,2021-04-22,513100.SH,159915.SZ,2.0,0.0002
0.0075,2021-06-03,159915.SZ,518880.SH,2.0,0.0002
0.0075,2021-06-10,518880.SH,159915.SZ,2.0,0.0002
0.0075,2021-06-18,159915.SZ,513100.SH,2.0,0.0002
0.0075,2021-09-08,513100.SH,518880.SH,2.0,0.0002
0.0075,2021-09-17,518880.SH,513100.SH,2.0,0.0002
0.0075,2021-09-30,513100.SH,510300.SH,2.0,0.0002
0.0075,2021-10-26,510300.SH,159915.SZ,2.0,0.0002
0.0075,2021-11-04,159915.SZ,513100.SH,2.0,0.0002
0.0075,2021-11-30,513100.SH,159915.SZ,2.0,0.0002
0.0075,2021-12-09,159915.SZ,510300.SH,2.0,0.0002
0.0075,2022-01-05,510300.SH,513100.SH,2.0,0.0002
0.0075,2022-01-12,513100.SH,518880.SH,2.0,0.0002
0.0075,2022-03-25,518880.SH,513100.SH,2.0,0.0002
0.0075,2022-04-18,513100.SH,518880.SH,2.0,0.0002
0.0075,2022-05-27,518880.SH,159915.SZ,2.0,0.0002
0.0075,2022-07-19,159915.SZ,513100.SH,2.0,0.0002
0.0075,2022-09-02,513100.SH,518880.SH,2.0,0.0002
0.0075,2022-11-07,518880.SH,159915.SZ,2.0,0.0002
0.0075,2022-11-14,159915.SZ,518880.SH,2.0,0.0002
0.0075,2022-12-07,518880.SH,510300.SH,2.0,0.0002
0.0075,2023-01-05,510300.SH,518880.SH,2.0,0.0002
0.0075,2023-01-17,518880.SH,159915.SZ,2.0,0.0002
0.0075,2023-02-09,159915.SZ,513100.SH,2.0,0.0002
0.0075,2023-03-15,513100.SH,518880.SH,2.0,0.0002
0.0075,2023-04-11,518880.SH,513100.SH,2.0,0.0002
0.0075,2023-04-18,513100.SH,159915.SZ,2.0,0.0002
0.0075,2023-04-26,159915.SZ,518880.SH,2.0,0.0002
0.0075,2023-05-15,518880.SH,513100.SH,2.0,0.0002
0.0075,2023-07-31,513100.SH,510300.SH,2.0,0.0002
0.0075,2023-08-23,510300.SH,518880.SH,2.0,0.0002
0.0075,2023-11-16,518880.SH,513100.SH,2.0,0.0002
0.0075,2024-01-17,513100.SH,518880.SH,2.0,0.0002
0.0075,2024-01-24,518880.SH,513100.SH,2.0,0.0002
0.0075,2024-02-28,513100.SH,510300.SH,2.0,0.0002
0.0075,2024-03-06,510300.SH,159915.SZ,2.0,0.0002
0.0075,2024-03-22,159915.SZ,518880.SH,2.0,0.0002
0.0075,2024-05-10,518880.SH,159915.SZ,2.0,0.0002
0.0075,2024-05-22,159915.SZ,513100.SH,2.0,0.0002
0.0075,2024-07-18,513100.SH,518880.SH,2.0,0.0002
0.0075,2024-09-03,518880.SH,513100.SH,2.0,0.0002
0.0075,2024-09-18,513100.SH,518880.SH,2.0,0.0002
0.0075,2024-09-27,518880.SH,159915.SZ,2.0,0.0002
0.0075,2024-11-04,159915.SZ,518880.SH,2.0,0.0002
0.0075,2024-11-11,518880.SH,159915.SZ,2.0,0.0002
0.0075,2024-11-25,159915.SZ,513100.SH,2.0,0.0002
0.0075,2025-01-16,513100.SH,518880.SH,2.0,0.0002
0.0075,2025-02-18,518880.SH,159915.SZ,2.0,0.0002
0.0075,2025-02-26,159915.SZ,518880.SH,2.0,0.0002
0.0075,2025-03-06,518880.SH,159915.SZ,2.0,0.0002
0.0075,2025-03-18,159915.SZ,518880.SH,2.0,0.0002
0.0075,2025-05-09,518880.SH,159915.SZ,2.0,0.0002
0.0075,2025-05-16,159915.SZ,513100.SH,2.0,0.0002
0.0075,2025-06-16,513100.SH,518880.SH,2.0,0.0002
0.0075,2025-06-25,518880.SH,513100.SH,2.0,0.0002
0.0075,2025-07-02,513100.SH,159915.SZ,2.0,0.0002
0.0075,2025-09-23,159915.SZ,518880.SH,2.0,0.0002
0.0075,2025-09-30,518880.SH,513100.SH,2.0,0.0002
0.0075,2025-10-15,513100.SH,518880.SH,2.0,0.0002
0.0075,2025-10-28,518880.SH,513100.SH,2.0,0.0002
0.0075,2025-11-25,513100.SH,518880.SH,2.0,0.0002
0.0075,2025-12-31,518880.SH,159915.SZ,2.0,0.0002
0.0075,2026-01-09,159915.SZ,518880.SH,2.0,0.0002
0.0075,2026-01-16,518880.SH,159915.SZ,2.0,0.0002
0.0075,2026-01-23,159915.SZ,518880.SH,2.0,0.0002
0.0075,2026-03-09,518880.SH,159915.SZ,2.0,0.0002
0.0075,2026-04-28,159915.SZ,513100.SH,2.0,0.0002
0.01,2014-02-07,,159915.SZ,1.0,0.0001
0.01,2014-02-26,159915.SZ,518880.SH,2.0,0.0002
0.01,2014-04-09,518880.SH,510300.SH,2.0,0.0002
0.01,2014-05-09,510300.SH,513100.SH,2.0,0.0002
0.01,2014-06-16,513100.SH,159915.SZ,2.0,0.0002
0.01,2014-06-23,159915.SZ,513100.SH,2.0,0.0002
0.01,2014-07-02,513100.SH,518880.SH,2.0,0.0002
0.01,2014-07-16,518880.SH,513100.SH,2.0,0.0002
0.01,2014-07-25,513100.SH,510300.SH,2.0,0.0002
0.01,2014-08-21,510300.SH,159915.SZ,2.0,0.0002
0.01,2014-11-06,159915.SZ,513100.SH,2.0,0.0002
0.01,2014-11-25,513100.SH,510300.SH,2.0,0.0002
0.01,2015-01-20,510300.SH,518880.SH,2.0,0.0002
0.01,2015-01-29,518880.SH,159915.SZ,2.0,0.0002
0.01,2015-03-31,159915.SZ,510300.SH,2.0,0.0002
0.01,2015-04-08,510300.SH,159915.SZ,2.0,0.0002
0.01,2015-04-15,159915.SZ,510300.SH,2.0,0.0002
0.01,2015-05-07,510300.SH,159915.SZ,2.0,0.0002
0.01,2015-06-16,159915.SZ,510300.SH,2.0,0.0002
0.01,2015-06-24,510300.SH,513100.SH,2.0,0.0002
0.01,2015-07-10,513100.SH,518880.SH,2.0,0.0002
0.01,2015-07-21,518880.SH,513100.SH,2.0,0.0002
0.01,2015-08-20,513100.SH,518880.SH,2.0,0.0002
0.01,2015-09-24,518880.SH,513100.SH,2.0,0.0002
0.01,2015-10-08,513100.SH,159915.SZ,2.0,0.0002
0.01,2015-11-04,159915.SZ,513100.SH,2.0,0.0002
0.01,2015-11-11,513100.SH,159915.SZ,2.0,0.0002
0.01,2015-12-10,159915.SZ,513100.SH,2.0,0.0002
0.01,2015-12-28,513100.SH,510300.SH,2.0,0.0002
0.01,2016-01-05,510300.SH,518880.SH,2.0,0.0002
0.01,2016-03-21,518880.SH,513100.SH,2.0,0.0002
0.01,2016-03-28,513100.SH,510300.SH,2.0,0.0002
0.01,2016-04-05,510300.SH,159915.SZ,2.0,0.0002
0.01,2016-04-22,159915.SZ,518880.SH,2.0,0.0002
0.01,2016-05-31,518880.SH,513100.SH,2.0,0.0002
0.01,2016-06-07,513100.SH,159915.SZ,2.0,0.0002
0.01,2016-06-27,159915.SZ,518880.SH,2.0,0.0002
0.01,2016-07-13,518880.SH,510300.SH,2.0,0.0002
0.01,2016-07-21,510300.SH,513100.SH,2.0,0.0002
0.01,2016-08-30,513100.SH,510300.SH,2.0,0.0002
0.01,2016-09-09,510300.SH,159915.SZ,2.0,0.0002
0.01,2016-09-26,159915.SZ,513100.SH,2.0,0.0002
0.01,2016-11-01,513100.SH,510300.SH,2.0,0.0002
0.01,2016-11-10,510300.SH,518880.SH,2.0,0.0002
0.01,2016-11-17,518880.SH,510300.SH,2.0,0.0002
0.01,2016-12-13,510300.SH,513100.SH,2.0,0.0002
0.01,2017-01-17,513100.SH,518880.SH,2.0,0.0002
0.01,2017-02-09,518880.SH,513100.SH,2.0,0.0002
0.01,2017-04-10,513100.SH,518880.SH,2.0,0.0002
0.01,2017-04-27,518880.SH,513100.SH,2.0,0.0002
0.01,2017-06-08,513100.SH,510300.SH,2.0,0.0002
0.01,2017-08-03,510300.SH,513100.SH,2.0,0.0002
0.01,2017-08-14,513100.SH,518880.SH,2.0,0.0002
0.01,2017-08-21,518880.SH,159915.SZ,2.0,0.0002
0.01,2017-09-14,159915.SZ,510300.SH,2.0,0.0002
0.01,2017-10-17,510300.SH,513100.SH,2.0,0.0002
0.01,2017-10-27,513100.SH,510300.SH,2.0,0.0002
0.01,2017-11-03,510300.SH,513100.SH,2.0,0.0002
0.01,2017-11-14,513100.SH,510300.SH,2.0,0.0002
0.01,2017-11-24,510300.SH,513100.SH,2.0,0.0002
0.01,2018-01-11,513100.SH,510300.SH,2.0,0.0002
0.01,2018-02-08,510300.SH,518880.SH,2.0,0.0002
0.01,2018-03-02,518880.SH,159915.SZ,2.0,0.0002
0.01,2018-05-07,159915.SZ,513100.SH,2.0,0.0002
0.01,2018-10-12,513100.SH,518880.SH,2.0,0.0002
0.01,2018-11-13,518880.SH,159915.SZ,2.0,0.0002
0.01,2018-12-11,159915.SZ,518880.SH,2.0,0.0002
0.01,2019-01-24,518880.SH,513100.SH,2.0,0.0002
0.01,2019-02-14,513100.SH,510300.SH,2.0,0.0002
0.01,2019-02-22,510300.SH,159915.SZ,2.0,0.0002
0.01,2019-04-03,159915.SZ,513100.SH,2.0,0.0002
0.01,2019-04-11,513100.SH,510300.SH,2.0,0.0002
0.01,2019-04-24,510300.SH,513100.SH,2.0,0.0002
0.01,2019-05-22,513100.SH,518880.SH,2.0,0.0002
0.01,2019-07-02,518880.SH,510300.SH,2.0,0.0002
0.01,2019-07-12,510300.SH,513100.SH,2.0,0.0002
0.01,2019-08-06,513100.SH,518880.SH,2.0,0.0002
0.01,2019-09-04,518880.SH,159915.SZ,2.0,0.0002
0.01,2019-11-07,159915.SZ,513100.SH,2.0,0.0002
0.01,2019-12-25,513100.SH,159915.SZ,2.0,0.0002
0.01,2020-01-09,159915.SZ,518880.SH,2.0,0.0002
0.01,2020-01-16,518880.SH,513100.SH,2.0,0.0002
0.01,2020-01-23,513100.SH,159915.SZ,2.0,0.0002
0.01,2020-02-07,159915.SZ,513100.SH,2.0,0.0002
0.01,2020-02-21,513100.SH,159915.SZ,2.0,0.0002
0.01,2020-02-28,159915.SZ,518880.SH,2.0,0.0002
0.01,2020-03-06,518880.SH,510300.SH,2.0,0.0002
0.01,2020-03-17,510300.SH,518880.SH,2.0,0.0002
0.01,2020-04-23,518880.SH,159915.SZ,2.0,0.0002
0.01,2020-04-30,159915.SZ,513100.SH,2.0,0.0002
0.01,2020-06-02,513100.SH,159915.SZ,2.0,0.0002
0.01,2020-07-28,159915.SZ,518880.SH,2.0,0.0002
0.01,2020-08-14,518880.SH,513100.SH,2.0,0.0002
0.01,2020-10-09,513100.SH,518880.SH,2.0,0.0002
0.01,2020-10-16,518880.SH,159915.SZ,2.0,0.0002
0.01,2020-11-09,159915.SZ,510300.SH,2.0,0.0002
0.01,2020-12-17,510300.SH,159915.SZ,2.0,0.0002
0.01,2021-01-14,159915.SZ,510300.SH,2.0,0.0002
0.01,2021-01-21,510300.SH,159915.SZ,2.0,0.0002
0.01,2021-02-04,159915.SZ,513100.SH,2.0,0.0002
0.01,2021-03-22,513100.SH,518880.SH,2.0,0.0002
0.01,2021-04-06,518880.SH,513100.SH,2.0,0.0002
0.01,2021-04-22,513100.SH,159915.SZ,2.0,0.0002
0.01,2021-06-18,159915.SZ,513100.SH,2.0,0.0002
0.01,2021-09-08,513100.SH,518880.SH,2.0,0.0002
0.01,2021-09-17,518880.SH,513100.SH,2.0,0.0002
0.01,2021-09-30,513100.SH,510300.SH,2.0,0.0002
0.01,2021-10-26,510300.SH,159915.SZ,2.0,0.0002
0.01,2021-11-04,159915.SZ,513100.SH,2.0,0.0002
0.01,2021-11-30,513100.SH,159915.SZ,2.0,0.0002
0.01,2021-12-09,159915.SZ,510300.SH,2.0,0.0002
0.01,2022-01-05,510300.SH,513100.SH,2.0,0.0002
0.01,2022-01-12,513100.SH,518880.SH,2.0,0.0002
0.01,2022-03-25,518880.SH,513100.SH,2.0,0.0002
0.01,2022-04-18,513100.SH,518880.SH,2.0,0.0002
0.01,2022-05-27,518880.SH,159915.SZ,2.0,0.0002
0.01,2022-07-19,159915.SZ,513100.SH,2.0,0.0002
0.01,2022-09-02,513100.SH,518880.SH,2.0,0.0002
0.01,2022-11-07,518880.SH,159915.SZ,2.0,0.0002
0.01,2022-11-14,159915.SZ,518880.SH,2.0,0.0002
0.01,2022-12-07,518880.SH,510300.SH,2.0,0.0002
0.01,2023-01-05,510300.SH,518880.SH,2.0,0.0002
0.01,2023-01-18,518880.SH,159915.SZ,2.0,0.0002
0.01,2023-02-09,159915.SZ,513100.SH,2.0,0.0002
0.01,2023-03-15,513100.SH,518880.SH,2.0,0.0002
0.01,2023-04-13,518880.SH,513100.SH,2.0,0.0002
0.01,2023-05-08,513100.SH,518880.SH,2.0,0.0002
0.01,2023-05-15,518880.SH,513100.SH,2.0,0.0002
0.01,2023-07-31,513100.SH,510300.SH,2.0,0.0002
0.01,2023-08-23,510300.SH,518880.SH,2.0,0.0002
0.01,2023-11-17,518880.SH,513100.SH,2.0,0.0002
0.01,2024-02-28,513100.SH,510300.SH,2.0,0.0002
0.01,2024-03-06,510300.SH,159915.SZ,2.0,0.0002
0.01,2024-03-22,159915.SZ,518880.SH,2.0,0.0002
0.01,2024-05-10,518880.SH,159915.SZ,2.0,0.0002
0.01,2024-05-22,159915.SZ,513100.SH,2.0,0.0002
0.01,2024-07-18,513100.SH,518880.SH,2.0,0.0002
0.01,2024-09-03,518880.SH,513100.SH,2.0,0.0002
0.01,2024-09-18,513100.SH,518880.SH,2.0,0.0002
0.01,2024-09-27,518880.SH,159915.SZ,2.0,0.0002
0.01,2024-11-04,159915.SZ,518880.SH,2.0,0.0002
0.01,2024-11-11,518880.SH,159915.SZ,2.0,0.0002
0.01,2024-11-25,159915.SZ,513100.SH,2.0,0.0002
0.01,2025-01-16,513100.SH,518880.SH,2.0,0.0002
0.01,2025-02-18,518880.SH,159915.SZ,2.0,0.0002
0.01,2025-02-26,159915.SZ,518880.SH,2.0,0.0002
0.01,2025-03-06,518880.SH,159915.SZ,2.0,0.0002
0.01,2025-03-24,159915.SZ,518880.SH,2.0,0.0002
0.01,2025-05-09,518880.SH,159915.SZ,2.0,0.0002
0.01,2025-05-16,159915.SZ,513100.SH,2.0,0.0002
0.01,2025-06-16,513100.SH,518880.SH,2.0,0.0002
0.01,2025-06-26,518880.SH,159915.SZ,2.0,0.0002
0.01,2025-09-29,159915.SZ,518880.SH,2.0,0.0002
0.01,2025-10-28,518880.SH,513100.SH,2.0,0.0002
0.01,2025-11-26,513100.SH,518880.SH,2.0,0.0002
0.01,2026-01-16,518880.SH,159915.SZ,2.0,0.0002
0.01,2026-01-23,159915.SZ,518880.SH,2.0,0.0002
0.01,2026-03-09,518880.SH,159915.SZ,2.0,0.0002
0.01,2026-04-28,159915.SZ,513100.SH,2.0,0.0002
