tau,asset,entry_date,exit_date,next_entry_date,holding_days,pnl
0.0025,510300.SH,2022-12-12,2023-01-03,2023-01-04,16,-0.021690522567987758
0.0025,518880.SH,2023-01-04,2023-01-12,2023-01-13,7,0.004294718923141483
0.0025,159915.SZ,2023-01-13,2023-02-06,2023-02-07,12,0.030697079653066783
0.0025,513100.SH,2023-02-07,2023-03-03,2023-03-06,19,-0.018576674307908103
0.0025,510300.SH,2023-03-06,2023-03-10,2023-03-13,5,-0.02185440096171365
0.0025,518880.SH,2023-03-13,2023-03-30,2023-03-31,14,0.034375759325775856
0.0025,513100.SH,2023-03-31,2023-04-07,2023-04-10,5,0.005294556763454583
0.0025,518880.SH,2023-04-10,2023-04-14,2023-04-17,5,0.01490907891237958
0.0025,159915.SZ,2023-04-17,2023-04-21,2023-04-24,5,-0.05153399285134541
0.0025,513100.SH,2023-04-24,2023-05-04,2023-05-05,6,0.00991941373133387
0.0025,518880.SH,2023-05-05,2023-05-11,2023-05-12,5,-0.00843262594494587
0.0025,513100.SH,2023-05-12,2023-07-21,2023-07-24,49,0.18709627213853075
0.0025,518880.SH,2023-07-24,2023-07-28,2023-07-31,5,-0.014044810694172405
0.0025,510300.SH,2023-07-31,2023-08-22,2023-08-23,17,-0.06690129209356654
0.0025,518880.SH,2023-08-23,2023-10-10,2023-10-11,29,-0.02424605929116197
0.0025,513100.SH,2023-10-11,2023-10-18,2023-10-19,6,-0.0010730846099344937
0.0025,518880.SH,2023-10-19,2023-11-15,2023-11-16,20,-0.0030780344211149835
0.0025,513100.SH,2023-11-16,2024-01-11,2024-01-12,40,0.052472940875740504
0.0025,518880.SH,2024-01-12,2024-01-19,2024-01-22,6,-0.0029995282746499985
0.0025,513100.SH,2024-01-22,2024-02-27,2024-02-28,21,0.02961772706535326
0.0025,510300.SH,2024-02-28,2024-03-05,2024-03-06,5,0.02192406337165198
0.0025,159915.SZ,2024-03-06,2024-03-21,2024-03-22,12,0.0395020031574147
0.0025,518880.SH,2024-03-22,2024-05-09,2024-05-10,30,0.06016966940755286
0.0025,159915.SZ,2024-05-10,2024-05-20,2024-05-21,7,0.00028588266396534223
0.0025,513100.SH,2024-05-21,2024-07-12,2024-07-15,38,0.08983670687175827
0.0025,518880.SH,2024-07-15,2024-07-19,2024-07-22,5,0.003518300257471463
0.0025,510300.SH,2024-07-22,2024-07-29,2024-07-30,6,-0.03906038349870067
0.0025,518880.SH,2024-07-30,2024-09-02,2024-09-03,25,0.018253735981091257
0.0025,513100.SH,2024-09-03,2024-09-11,2024-09-12,7,-0.03880452129213152
0.0025,518880.SH,2024-09-12,2024-09-25,2024-09-26,8,0.06604313754649671
0.0025,159915.SZ,2024-09-26,2024-11-01,2024-11-04,22,0.3035316679884277
0.0025,518880.SH,2024-11-04,2024-11-08,2024-11-11,5,-0.020407749973215816
0.0025,159915.SZ,2024-11-11,2024-11-15,2024-11-18,5,-0.020133850771761663
0.0025,513100.SH,2024-11-18,2024-12-12,2024-12-13,19,0.08478336151062371
0.0025,518880.SH,2024-12-13,2024-12-19,2024-12-20,5,-0.022576362664889826
0.0025,513100.SH,2024-12-20,2025-01-13,2025-01-14,16,-0.0188192171186643
0.0025,518880.SH,2025-01-14,2025-02-17,2025-02-18,19,0.08106198505851636
0.0025,159915.SZ,2025-02-18,2025-02-25,2025-02-26,6,0.009450262304724788
0.0025,518880.SH,2025-02-26,2025-03-05,2025-03-06,6,-0.001578496122846329
0.0025,159915.SZ,2025-03-06,2025-03-17,2025-03-18,8,0.002279704302702079
0.0025,518880.SH,2025-03-18,2025-05-08,2025-05-09,34,0.13438942703695145
0.0025,159915.SZ,2025-05-09,2025-05-15,2025-05-16,5,-0.00152451108137297
0.0025,513100.SH,2025-05-16,2025-06-12,2025-06-13,19,0.0032036574913110183
0.0025,518880.SH,2025-06-13,2025-06-24,2025-06-25,8,-0.043938857453062585
0.0025,513100.SH,2025-06-25,2025-07-01,2025-07-02,5,0.016914490499300383
0.0025,159915.SZ,2025-07-02,2025-09-22,2025-09-23,59,0.44426615507003997
0.0025,518880.SH,2025-09-23,2025-09-29,2025-09-30,5,0.02717338014896109
0.0025,513100.SH,2025-09-30,2025-10-14,2025-10-15,5,0.012144984654963054
0.0025,518880.SH,2025-10-15,2025-10-27,2025-10-28,9,-0.01823811189763258
0.0025,513100.SH,2025-10-28,2025-11-19,2025-11-20,17,-0.08396258002610912
0.0025,159915.SZ,2025-11-20,2025-11-26,2025-11-27,5,-0.0028099209394187863
0.0025,518880.SH,2025-11-27,2025-12-10,2025-12-11,10,0.007013305324435448
0.0025,159915.SZ,2025-12-11,2025-12-17,2025-12-18,5,-0.0022159394068277383
0.0025,518880.SH,2025-12-18,2025-12-30,2025-12-31,9,-0.004150795614551117
0.0025,159915.SZ,2025-12-31,2026-01-08,2026-01-09,5,0.01700596602327553
0.0025,518880.SH,2026-01-09,2026-01-15,2026-01-16,5,0.027976070674886167
0.0025,159915.SZ,2026-01-16,2026-01-22,2026-01-23,5,-0.021598352266301357
0.0025,518880.SH,2026-01-23,2026-03-06,2026-03-09,25,0.025973325753887
0.0025,159915.SZ,2026-03-09,2026-04-27,2026-04-28,35,0.14553425676329335
0.0025,513100.SH,2026-04-28,2026-05-21,,15,0.07450621185145434
0.005,159915.SZ,2014-02-07,2014-02-25,2014-02-26,13,-0.01319001176850576
0.005,518880.SH,2014-02-26,2014-04-01,2014-04-02,25,-0.041610283168195816
0.005,510300.SH,2014-04-02,2014-05-05,2014-05-06,21,-0.0037616884815117047
0.005,518880.SH,2014-05-06,2014-05-13,2014-05-14,6,-0.013297735488148499
0.005,513100.SH,2014-05-14,2014-06-13,2014-06-16,22,0.048337228706824886
0.005,159915.SZ,2014-06-16,2014-06-20,2014-06-23,5,-0.030288066372988198
0.005,513100.SH,2014-06-23,2014-06-27,2014-06-30,5,0.006147295521180984
0.005,518880.SH,2014-06-30,2014-07-14,2014-07-15,11,-0.001718678959898745
0.005,513100.SH,2014-07-15,2014-07-24,2014-07-25,8,0.004815723041423192
0.005,510300.SH,2014-07-25,2014-08-20,2014-08-21,19,0.0499048195765075
0.005,159915.SZ,2014-08-21,2014-09-03,2014-09-04,10,0.035048406335002724
0.005,513100.SH,2014-09-04,2014-09-11,2014-09-12,5,-0.010440314693142438
0.005,159915.SZ,2014-09-12,2014-10-31,2014-11-03,31,0.00551303139303716
0.005,510300.SH,2014-11-03,2014-11-07,2014-11-10,5,-0.004720333347671968
0.005,513100.SH,2014-11-10,2014-11-21,2014-11-24,10,0.01592681258183548
0.005,510300.SH,2014-11-24,2015-01-19,2015-01-20,39,0.24352952714927323
0.005,518880.SH,2015-01-20,2015-01-28,2015-01-29,7,0.0032728956942720266
0.005,159915.SZ,2015-01-29,2015-03-30,2015-03-31,38,0.32072973817212636
0.005,510300.SH,2015-03-31,2015-04-07,2015-04-08,5,0.021612430896046364
0.005,159915.SZ,2015-04-08,2015-04-14,2015-04-15,5,0.0025697387713996545
0.005,510300.SH,2015-04-15,2015-05-06,2015-05-07,15,0.0250782916952077
0.005,159915.SZ,2015-05-07,2015-06-15,2015-06-16,28,0.28853692357150695
0.005,510300.SH,2015-06-16,2015-06-23,2015-06-24,5,-0.09091330260218233
0.005,513100.SH,2015-06-24,2015-07-06,2015-07-07,9,-0.045136895322407056
0.005,518880.SH,2015-07-07,2015-07-15,2015-07-16,7,-0.0034579540740773407
0.005,513100.SH,2015-07-16,2015-08-05,2015-08-06,15,0.020794998433646183
0.005,159915.SZ,2015-08-06,2015-08-12,2015-08-13,5,0.08793005220598338
0.005,513100.SH,2015-08-13,2015-08-19,2015-08-20,5,0.020313140441275523
0.005,518880.SH,2015-08-20,2015-09-23,2015-09-24,23,-0.007246549460631413
0.005,513100.SH,2015-09-24,2015-09-30,2015-10-08,5,-0.0325836832702634
0.005,159915.SZ,2015-10-08,2015-11-03,2015-11-04,19,0.17877117063280124
0.005,513100.SH,2015-11-04,2015-11-10,2015-11-11,5,-0.002600862722398456
0.005,159915.SZ,2015-11-11,2015-12-08,2015-12-09,20,-0.030959763841384214
0.005,513100.SH,2015-12-09,2015-12-25,2015-12-28,13,-0.014004573267099474
0.005,510300.SH,2015-12-28,2016-01-04,2016-01-05,5,-0.09004295479438384
0.005,518880.SH,2016-01-05,2016-03-18,2016-03-21,49,0.1369687362049914
0.005,513100.SH,2016-03-21,2016-03-25,2016-03-28,5,-0.007078899402024663
0.005,510300.SH,2016-03-28,2016-04-01,2016-04-05,5,0.006677394308352458
0.005,159915.SZ,2016-04-05,2016-04-19,2016-04-20,11,0.027478668936729456
0.005,513100.SH,2016-04-20,2016-04-29,2016-05-03,8,-0.02921395139570171
0.005,518880.SH,2016-05-03,2016-05-27,2016-05-30,19,-0.044635414096553694
0.005,513100.SH,2016-05-30,2016-06-06,2016-06-07,6,-0.008648841253393602
0.005,159915.SZ,2016-06-07,2016-06-16,2016-06-17,6,-0.037392370430121
0.005,518880.SH,2016-06-17,2016-07-12,2016-07-13,18,0.07961667892359814
0.005,510300.SH,2016-07-13,2016-07-19,2016-07-20,5,-0.02706393127244966
0.005,159915.SZ,2016-07-20,2016-07-26,2016-07-27,5,0.0022594847316232958
0.005,513100.SH,2016-07-27,2016-08-26,2016-08-29,23,0.030268059840959705
0.005,510300.SH,2016-08-29,2016-09-08,2016-09-09,9,0.012904560476906468
0.005,159915.SZ,2016-09-09,2016-09-23,2016-09-26,9,-0.029344863607576266
0.005,513100.SH,2016-09-26,2016-10-24,2016-10-25,16,-0.00041159515641275846
0.005,510300.SH,2016-10-25,2016-11-09,2016-11-10,12,0.004017668616780989
0.005,518880.SH,2016-11-10,2016-11-16,2016-11-17,5,-0.024857319931037236
0.005,510300.SH,2016-11-17,2016-12-07,2016-12-08,15,0.014169826832044485
0.005,513100.SH,2016-12-08,2017-01-16,2017-01-17,27,0.036918493840316424
0.005,518880.SH,2017-01-17,2017-02-06,2017-02-07,10,0.005758511984007342
0.005,513100.SH,2017-02-07,2017-04-05,2017-04-06,40,0.06715108468777231
0.005,510300.SH,2017-04-06,2017-04-12,2017-04-13,5,-0.011504113992325982
0.005,518880.SH,2017-04-13,2017-04-26,2017-04-27,10,-0.024388951692035588
0.005,513100.SH,2017-04-27,2017-06-07,2017-06-08,27,0.047953460706211315
0.005,510300.SH,2017-06-08,2017-07-27,2017-07-28,36,0.06813617818007955
0.005,513100.SH,2017-07-28,2017-08-10,2017-08-11,10,-0.013467941101830583
0.005,518880.SH,2017-08-11,2017-08-17,2017-08-18,5,-0.016912231432210323
0.005,159915.SZ,2017-08-18,2017-09-13,2017-09-14,19,0.033739679556858526
0.005,510300.SH,2017-09-14,2017-09-20,2017-09-21,5,0.0005683137867884547
0.005,159915.SZ,2017-09-21,2017-10-11,2017-10-12,10,0.0064554472558577825
0.005,513100.SH,2017-10-12,2017-10-24,2017-10-25,9,0.006295828814535831
0.005,510300.SH,2017-10-25,2017-10-31,2017-11-01,5,0.011027268847335847
0.005,513100.SH,2017-11-01,2017-11-13,2017-11-14,9,0.008273985236455283
0.005,510300.SH,2017-11-14,2017-11-23,2017-11-24,8,-0.010435578244259558
0.005,513100.SH,2017-11-24,2018-01-08,2018-01-09,31,0.02310239993455654
0.005,518880.SH,2018-01-09,2018-01-15,2018-01-16,5,0.018616661116370503
0.005,510300.SH,2018-01-16,2018-01-30,2018-01-31,11,-0.001838944856811242
0.005,513100.SH,2018-01-31,2018-02-06,2018-02-07,5,-0.09306213268925112
0.005,518880.SH,2018-02-07,2018-02-28,2018-03-01,11,0.03312914136277767
0.005,513100.SH,2018-03-01,2018-03-08,2018-03-09,6,0.009005264606064545
0.005,159915.SZ,2018-03-09,2018-04-19,2018-04-20,28,0.019771998627567067
0.005,518880.SH,2018-04-20,2018-05-07,2018-05-08,10,-0.014241736498516455
0.005,513100.SH,2018-05-08,2018-09-14,2018-09-17,93,0.19608066259469448
0.005,518880.SH,2018-09-17,2018-11-09,2018-11-12,34,0.024373360605696393
0.005,159915.SZ,2018-11-12,2018-12-10,2018-12-11,21,-0.001338998882551179
0.005,518880.SH,2018-12-11,2019-01-21,2019-01-22,28,0.016461317906180994
0.005,513100.SH,2019-01-22,2019-02-12,2019-02-13,11,0.026701868608346446
0.005,510300.SH,2019-02-13,2019-02-19,2019-02-20,5,0.03779575020780901
0.005,159915.SZ,2019-02-20,2019-04-02,2019-04-03,30,0.25229440955010496
0.005,513100.SH,2019-04-03,2019-04-10,2019-04-11,5,0.003939243342401921
0.005,510300.SH,2019-04-11,2019-04-23,2019-04-24,9,-0.008753343902614175
0.005,513100.SH,2019-04-24,2019-05-16,2019-05-17,14,-0.019197422941831244
0.005,518880.SH,2019-05-17,2019-07-01,2019-07-02,31,0.07928584292094487
0.005,510300.SH,2019-07-02,2019-07-09,2019-07-10,6,-0.027842242118939264
0.005,518880.SH,2019-07-10,2019-07-16,2019-07-17,5,0.01491155369064412
0.005,513100.SH,2019-07-17,2019-08-05,2019-08-06,14,-0.018852549142641117
0.005,518880.SH,2019-08-06,2019-09-02,2019-09-03,20,0.01627821783839245
0.005,159915.SZ,2019-09-03,2019-10-15,2019-10-16,25,0.006957606580927367
0.005,513100.SH,2019-10-16,2019-12-13,2019-12-16,43,0.07373005372504604
0.005,159915.SZ,2019-12-16,2020-01-03,2020-01-06,14,0.03938572394299
0.005,513100.SH,2020-01-06,2020-01-20,2020-01-21,11,0.055694995080801446
0.005,159915.SZ,2020-01-21,2020-02-05,2020-02-06,6,-0.015460938021586657
0.005,513100.SH,2020-02-06,2020-02-20,2020-02-21,11,0.058890092725337295
0.005,159915.SZ,2020-02-21,2020-02-27,2020-02-28,5,-0.01443193330229986
0.005,518880.SH,2020-02-28,2020-03-05,2020-03-06,5,-0.044213428466861715
0.005,510300.SH,2020-03-06,2020-03-12,2020-03-13,5,-0.03543050184369445
0.005,518880.SH,2020-03-13,2020-04-22,2020-04-23,28,0.02714652967196729
0.005,159915.SZ,2020-04-23,2020-04-29,2020-04-30,5,0.007114294997095705
0.005,513100.SH,2020-04-30,2020-05-29,2020-06-01,19,-0.02159980063030187
0.005,518880.SH,2020-06-01,2020-06-09,2020-06-10,7,-0.015252780335397675
0.005,513100.SH,2020-06-10,2020-06-16,2020-06-17,5,0.005093060552556539
0.005,159915.SZ,2020-06-17,2020-07-27,2020-07-28,27,0.1642993430750188
0.005,518880.SH,2020-07-28,2020-08-13,2020-08-14,13,-0.04181125900367577
0.005,513100.SH,2020-08-14,2020-09-28,2020-09-29,32,0.13668403507136206
0.005,510300.SH,2020-09-29,2020-10-15,2020-10-16,7,0.05557900127142612
0.005,159915.SZ,2020-10-16,2020-11-06,2020-11-09,16,-0.002330268159206117
0.005,510300.SH,2020-11-09,2020-12-15,2020-12-16,27,0.012535599991523094
0.005,159915.SZ,2020-12-16,2020-12-29,2020-12-30,10,0.02034911459735067
0.005,518880.SH,2020-12-30,2021-01-06,2021-01-07,5,0.025424347977478945
0.005,159915.SZ,2021-01-07,2021-01-13,2021-01-14,5,-0.001306122189187131
0.005,510300.SH,2021-01-14,2021-01-20,2021-01-21,5,-0.036526385203125566
0.005,159915.SZ,2021-01-21,2021-02-03,2021-02-04,10,0.0035170999099762845
0.005,513100.SH,2021-02-04,2021-03-19,2021-03-22,27,-0.04732552939623358
0.005,518880.SH,2021-03-22,2021-04-01,2021-04-02,9,-0.0030345785249288326
0.005,513100.SH,2021-04-02,2021-04-21,2021-04-22,13,0.032528132917513775
0.005,159915.SZ,2021-04-22,2021-05-07,2021-05-10,9,0.0025121806584671447
0.005,518880.SH,2021-05-10,2021-05-14,2021-05-17,5,0.004183608957996299
0.005,159915.SZ,2021-05-17,2021-05-26,2021-05-27,8,0.06253301972672687
0.005,518880.SH,2021-05-27,2021-06-03,2021-06-04,6,-0.015884931257255763
0.005,159915.SZ,2021-06-04,2021-06-16,2021-06-17,8,-0.03278112334626537
0.005,513100.SH,2021-06-17,2021-09-06,2021-09-07,58,0.13367792323192806
0.005,518880.SH,2021-09-07,2021-09-16,2021-09-17,8,-0.022938634445677675
0.005,513100.SH,2021-09-17,2021-09-29,2021-09-30,7,-0.04371247146623569
0.005,510300.SH,2021-09-30,2021-10-20,2021-10-21,10,0.009118812409839805
0.005,159915.SZ,2021-10-21,2021-11-02,2021-11-03,9,0.012140366914970002
0.005,513100.SH,2021-11-03,2021-11-29,2021-11-30,19,0.011112281748059338
0.005,159915.SZ,2021-11-30,2021-12-08,2021-12-09,7,-0.013966468002556742
0.005,510300.SH,2021-12-09,2022-01-04,2022-01-05,18,-0.02048835243420455
0.005,513100.SH,2022-01-05,2022-01-11,2022-01-12,5,-0.04472886565915102
0.005,518880.SH,2022-01-12,2022-03-23,2022-03-24,46,0.06291843182327761
0.005,513100.SH,2022-03-24,2022-04-15,2022-04-18,15,-0.02694375471431354
0.005,518880.SH,2022-04-18,2022-05-26,2022-05-27,26,-0.02345518394468582
0.005,159915.SZ,2022-05-27,2022-07-18,2022-07-19,36,0.20141549960088412
0.005,513100.SH,2022-07-19,2022-09-01,2022-09-02,33,0.029192479465172783
0.005,518880.SH,2022-09-02,2022-11-04,2022-11-07,40,0.03315306938037921
0.005,159915.SZ,2022-11-07,2022-11-11,2022-11-14,5,-0.010155663791685643
0.005,518880.SH,2022-11-14,2022-11-25,2022-11-28,10,0.00387501079100816
0.005,510300.SH,2022-11-28,2022-12-02,2022-12-05,5,0.04642604427611374
0.005,518880.SH,2022-12-05,2022-12-09,2022-12-12,5,-0.000978880738200738
0.005,510300.SH,2022-12-12,2023-01-04,2023-01-05,17,-0.02045184255098076
0.005,518880.SH,2023-01-05,2023-01-16,2023-01-17,8,0.0136197277611112
0.005,159915.SZ,2023-01-17,2023-02-08,2023-02-09,12,-0.0025981576853778554
0.005,513100.SH,2023-02-09,2023-03-10,2023-03-13,22,-0.02779431897901774
0.005,518880.SH,2023-03-13,2023-04-03,2023-04-04,16,0.022952243761232838
0.005,513100.SH,2023-04-04,2023-04-14,2023-04-17,8,-0.0030117724256591982
0.005,159915.SZ,2023-04-17,2023-04-21,2023-04-24,5,-0.031004608073584294
0.005,513100.SH,2023-04-24,2023-05-05,2023-05-08,7,0.007719153570699078
0.005,518880.SH,2023-05-08,2023-05-12,2023-05-15,5,0.016714771093506497
0.005,513100.SH,2023-05-15,2023-07-21,2023-07-24,48,0.2006020849743555
0.005,518880.SH,2023-07-24,2023-07-28,2023-07-31,5,-0.014044810694172405
0.005,510300.SH,2023-07-31,2023-08-22,2023-08-23,17,-0.06690129209356654
0.005,518880.SH,2023-08-23,2023-10-10,2023-10-11,29,-0.02424605929116197
0.005,513100.SH,2023-10-11,2023-10-20,2023-10-23,8,-0.02618076291417304
0.005,518880.SH,2023-10-23,2023-11-15,2023-11-16,18,-0.007890697503724287
0.005,513100.SH,2023-11-16,2024-01-16,2024-01-17,43,0.04558840814719911
0.005,518880.SH,2024-01-17,2024-01-23,2024-01-24,5,0.0009394357038172707
0.005,513100.SH,2024-01-24,2024-02-27,2024-02-28,19,0.021263612455775238
0.005,510300.SH,2024-02-28,2024-03-05,2024-03-06,5,0.02192406337165198
0.005,159915.SZ,2024-03-06,2024-03-21,2024-03-22,12,0.0395020031574147
0.005,518880.SH,2024-03-22,2024-05-09,2024-05-10,30,0.06016966940755286
0.005,159915.SZ,2024-05-10,2024-05-20,2024-05-21,7,0.00028588266396534223
0.005,513100.SH,2024-05-21,2024-07-17,2024-07-18,41,0.1117503135782949
0.005,518880.SH,2024-07-18,2024-09-02,2024-09-03,33,-0.04808799613704573
0.005,513100.SH,2024-09-03,2024-09-11,2024-09-12,7,-0.03880452129213152
0.005,518880.SH,2024-09-12,2024-09-26,2024-09-27,9,0.06808607735712613
0.005,159915.SZ,2024-09-27,2024-11-01,2024-11-04,21,0.21635501497090615
0.005,518880.SH,2024-11-04,2024-11-08,2024-11-11,5,-0.020407749973215816
0.005,159915.SZ,2024-11-11,2024-11-15,2024-11-18,5,-0.020133850771761663
0.005,513100.SH,2024-11-18,2025-01-13,2025-01-14,40,0.06801181912486842
0.005,518880.SH,2025-01-14,2025-02-17,2025-02-18,19,0.08106198505851636
0.005,159915.SZ,2025-02-18,2025-02-25,2025-02-26,6,0.009450262304724788
0.005,518880.SH,2025-02-26,2025-03-05,2025-03-06,6,-0.001578496122846329
0.005,159915.SZ,2025-03-06,2025-03-17,2025-03-18,8,0.002279704302702079
0.005,518880.SH,2025-03-18,2025-05-08,2025-05-09,34,0.13438942703695145
0.005,159915.SZ,2025-05-09,2025-05-15,2025-05-16,5,-0.00152451108137297
0.005,513100.SH,2025-05-16,2025-06-12,2025-06-13,19,0.0032036574913110183
0.005,518880.SH,2025-06-13,2025-06-24,2025-06-25,8,-0.043938857453062585
0.005,513100.SH,2025-06-25,2025-07-01,2025-07-02,5,0.016914490499300383
0.005,159915.SZ,2025-07-02,2025-09-22,2025-09-23,59,0.44426615507003997
0.005,518880.SH,2025-09-23,2025-09-29,2025-09-30,5,0.02717338014896109
0.005,513100.SH,2025-09-30,2025-10-14,2025-10-15,5,0.012144984654963054
0.005,518880.SH,2025-10-15,2025-10-27,2025-10-28,9,-0.01823811189763258
0.005,513100.SH,2025-10-28,2025-11-24,2025-11-25,20,-0.07398395889349607
0.005,518880.SH,2025-11-25,2025-12-30,2025-12-31,26,0.0637286262311687
0.005,159915.SZ,2025-12-31,2026-01-08,2026-01-09,5,0.01700596602327553
0.005,518880.SH,2026-01-09,2026-01-15,2026-01-16,5,0.027976070674886167
0.005,159915.SZ,2026-01-16,2026-01-22,2026-01-23,5,-0.021598352266301357
0.005,518880.SH,2026-01-23,2026-03-06,2026-03-09,25,0.025973325753887
0.005,159915.SZ,2026-03-09,2026-04-27,2026-04-28,35,0.14553425676329335
0.005,513100.SH,2026-04-28,2026-05-21,,15,0.07450621185145434
0.0075,159915.SZ,2014-02-07,2014-02-25,2014-02-26,13,-0.01319001176850576
0.0075,518880.SH,2014-02-26,2014-04-04,2014-04-08,28,-0.03823435070186065
0.0075,510300.SH,2014-04-08,2014-05-07,2014-05-08,20,-0.013381640028699793
0.0075,518880.SH,2014-05-08,2014-05-14,2014-05-15,5,0.0014771386138854314
0.0075,513100.SH,2014-05-15,2014-06-13,2014-06-16,21,0.05634335361514364
0.0075,159915.SZ,2014-06-16,2014-06-20,2014-06-23,5,-0.030288066372988198
0.0075,513100.SH,2014-06-23,2014-07-01,2014-07-02,7,0.010114753311090796
0.0075,518880.SH,2014-07-02,2014-07-14,2014-07-15,9,0.0022737434262789513
0.0075,513100.SH,2014-07-15,2014-07-24,2014-07-25,8,0.004815723041423192
0.0075,510300.SH,2014-07-25,2014-08-20,2014-08-21,19,0.0499048195765075
0.0075,159915.SZ,2014-08-21,2014-09-03,2014-09-04,10,0.035048406335002724
0.0075,513100.SH,2014-09-04,2014-09-11,2014-09-12,5,-0.010440314693142438
0.0075,159915.SZ,2014-09-12,2014-11-05,2014-11-06,34,0.004147772694608198
0.0075,513100.SH,2014-11-06,2014-11-24,2014-11-25,13,0.014488966846722962
0.0075,510300.SH,2014-11-25,2015-01-19,2015-01-20,38,0.22988545957077178
0.0075,518880.SH,2015-01-20,2015-01-28,2015-01-29,7,0.0032728956942720266
0.0075,159915.SZ,2015-01-29,2015-03-30,2015-03-31,38,0.32072973817212636
0.0075,510300.SH,2015-03-31,2015-04-07,2015-04-08,5,0.021612430896046364
0.0075,159915.SZ,2015-04-08,2015-04-14,2015-04-15,5,0.0025697387713996545
0.0075,510300.SH,2015-04-15,2015-05-06,2015-05-07,15,0.0250782916952077
0.0075,159915.SZ,2015-05-07,2015-06-15,2015-06-16,28,0.28853692357150695
0.0075,510300.SH,2015-06-16,2015-06-23,2015-06-24,5,-0.09091330260218233
0.0075,513100.SH,2015-06-24,2015-07-09,2015-07-10,12,-0.06674624422600195
0.0075,518880.SH,2015-07-10,2015-07-17,2015-07-20,6,-0.0004885690321316805
0.0075,513100.SH,2015-07-20,2015-08-05,2015-08-06,13,0.009809847870283273
0.0075,159915.SZ,2015-08-06,2015-08-13,2015-08-14,6,0.11808962376171372
0.0075,513100.SH,2015-08-14,2015-08-20,2015-08-21,5,0.003179875405261434
0.0075,518880.SH,2015-08-21,2015-09-23,2015-09-24,22,-0.053647742122112985
0.0075,513100.SH,2015-09-24,2015-09-30,2015-10-08,5,-0.0325836832702634
0.0075,159915.SZ,2015-10-08,2015-11-03,2015-11-04,19,0.17877117063280124
0.0075,513100.SH,2015-11-04,2015-11-10,2015-11-11,5,-0.002600862722398456
0.0075,159915.SZ,2015-11-11,2015-12-09,2015-12-10,21,-0.039000002861270144
0.0075,513100.SH,2015-12-10,2015-12-25,2015-12-28,12,-0.007397665482231863
0.0075,510300.SH,2015-12-28,2016-01-04,2016-01-05,5,-0.09004295479438384
0.0075,518880.SH,2016-01-05,2016-03-18,2016-03-21,49,0.1369687362049914
0.0075,513100.SH,2016-03-21,2016-03-25,2016-03-28,5,-0.007078899402024663
0.0075,510300.SH,2016-03-28,2016-04-01,2016-04-05,5,0.006677394308352458
0.0075,159915.SZ,2016-04-05,2016-04-20,2016-04-21,12,-0.034807173557815596
0.0075,513100.SH,2016-04-21,2016-04-29,2016-05-03,7,-0.026714120089446958
0.0075,518880.SH,2016-05-03,2016-05-30,2016-05-31,20,-0.05426311922581328
0.0075,513100.SH,2016-05-31,2016-06-06,2016-06-07,5,0.0005431648119262888
0.0075,159915.SZ,2016-06-07,2016-06-16,2016-06-17,6,-0.037392370430121
0.0075,518880.SH,2016-06-17,2016-07-12,2016-07-13,18,0.07961667892359814
0.0075,510300.SH,2016-07-13,2016-07-20,2016-07-21,6,-0.029131494260031032
0.0075,513100.SH,2016-07-21,2016-08-29,2016-08-30,28,0.030834696337629364
0.0075,510300.SH,2016-08-30,2016-09-08,2016-09-09,8,0.013485850450502213
0.0075,159915.SZ,2016-09-09,2016-09-23,2016-09-26,9,-0.029344863607576266
0.0075,513100.SH,2016-09-26,2016-10-24,2016-10-25,16,-0.00041159515641275846
0.0075,510300.SH,2016-10-25,2016-11-09,2016-11-10,12,0.004017668616780989
0.0075,518880.SH,2016-11-10,2016-11-16,2016-11-17,5,-0.024857319931037236
0.0075,510300.SH,2016-11-17,2016-12-07,2016-12-08,15,0.014169826832044485
0.0075,513100.SH,2016-12-08,2017-01-16,2017-01-17,27,0.036918493840316424
0.0075,518880.SH,2017-01-17,2017-02-07,2017-02-08,11,0.01357818201424199
0.0075,513100.SH,2017-02-08,2017-04-07,2017-04-10,41,0.04380950114358928
0.0075,518880.SH,2017-04-10,2017-04-26,2017-04-27,13,-0.001476840778529942
0.0075,513100.SH,2017-04-27,2017-06-07,2017-06-08,27,0.047953460706211315
0.0075,510300.SH,2017-06-08,2017-08-02,2017-08-03,40,0.08460398741305242
0.0075,513100.SH,2017-08-03,2017-08-11,2017-08-14,7,-0.03180439228043597
0.0075,518880.SH,2017-08-14,2017-08-18,2017-08-21,5,0.004958682392934177
0.0075,159915.SZ,2017-08-21,2017-09-13,2017-09-14,18,0.02984227964272468
0.0075,510300.SH,2017-09-14,2017-09-20,2017-09-21,5,0.0005683137867884547
0.0075,159915.SZ,2017-09-21,2017-10-11,2017-10-12,10,0.0064554472558577825
0.0075,513100.SH,2017-10-12,2017-10-26,2017-10-27,11,0.003446477718317187
0.0075,510300.SH,2017-10-27,2017-11-02,2017-11-03,5,-0.0009379088931772417
0.0075,513100.SH,2017-11-03,2017-11-13,2017-11-14,7,0.008453126824432555
0.0075,510300.SH,2017-11-14,2017-11-23,2017-11-24,8,-0.010435578244259558
0.0075,513100.SH,2017-11-24,2018-01-09,2018-01-10,32,0.02580902004020369
0.0075,518880.SH,2018-01-10,2018-01-16,2018-01-17,5,0.018029538843941983
0.0075,510300.SH,2018-01-17,2018-01-30,2018-01-31,10,-0.011323315859833483
