日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2016-12-15,15:30:00,513100.SS,1.810,157400,多,1.801,284894.000,1353.640
2016-12-16,15:30:00,513100.SS,1.818,157400,多,1.801,286153.200,2612.840
2016-12-19,15:30:00,513100.SS,1.813,157400,多,1.801,285366.200,1825.840
2016-12-20,15:30:00,513100.SS,1.816,157400,多,1.801,285838.400,2298.040
2016-12-21,15:30:00,513100.SS,1.846,157400,多,1.801,290560.400,7020.040
2016-12-22,15:30:00,513100.SS,1.838,157400,多,1.801,289301.200,5760.840
2016-12-23,15:30:00,513100.SS,1.836,157400,多,1.801,288986.400,5446.040
2016-12-26,15:30:00,513100.SS,1.865,157400,多,1.801,293551.000,10010.640
2016-12-27,15:30:00,513100.SS,1.834,157400,多,1.801,288671.600,5131.240
2016-12-28,15:30:00,513100.SS,1.843,157400,多,1.801,290088.200,6547.840
2016-12-29,15:30:00,513100.SS,1.825,157400,多,1.801,287255.000,3714.640
2016-12-30,15:30:00,513100.SS,1.817,157400,多,1.801,285995.800,2455.440
2017-01-03,15:30:00,513100.SS,1.801,157400,多,1.801,283477.400,-62.960
2017-01-04,15:30:00,513100.SS,1.812,157400,多,1.801,285208.800,1668.440
2017-01-05,15:30:00,513100.SS,1.811,157400,多,1.801,285051.400,1511.040
2017-01-06,15:30:00,513100.SS,1.812,157400,多,1.801,285208.800,1668.440
2017-01-09,15:30:00,513100.SS,1.823,157400,多,1.801,286940.200,3399.840
2017-01-10,15:30:00,513100.SS,1.832,157400,多,1.801,288356.800,4816.440
2017-01-11,15:30:00,513100.SS,1.842,157400,多,1.801,289930.800,6390.440
2017-01-12,15:30:00,513100.SS,1.840,157400,多,1.801,289616.000,6075.640
2017-01-13,15:30:00,513100.SS,1.837,157400,多,1.801,289143.800,5603.440
2017-01-16,15:30:00,513100.SS,1.845,0,多,0.000,0.000,0.000
2017-01-16,15:30:00,518880.SS,2.682,108200,多,2.683,290192.400,-54.100
2017-01-17,15:30:00,518880.SS,2.694,108200,多,2.683,291490.800,1244.300
2017-01-18,15:30:00,518880.SS,2.685,108200,多,2.683,290517.000,270.500
2017-01-19,15:30:00,518880.SS,2.662,108200,多,2.683,288028.400,-2218.100
2017-01-20,15:30:00,518880.SS,2.668,108200,多,2.683,288677.600,-1568.900
2017-01-23,15:30:00,518880.SS,2.681,108200,多,2.683,290084.200,-162.300
2017-01-24,15:30:00,518880.SS,2.677,108200,多,2.683,289651.400,-595.100
2017-01-25,15:30:00,518880.SS,2.651,108200,多,2.683,286838.200,-3408.300
2017-01-26,15:30:00,518880.SS,2.641,108200,多,2.683,285756.200,-4490.300
2017-02-03,15:30:00,518880.SS,2.674,0,多,0.000,0.000,0.000
2017-02-03,15:30:00,510300.SS,3.367,85900,多,3.368,289225.300,-60.130
2017-02-06,15:30:00,510300.SS,3.366,85900,多,3.368,289139.400,-146.030
2017-02-07,15:30:00,510300.SS,3.360,85900,多,3.368,288624.000,-661.430
2017-02-08,15:30:00,510300.SS,3.383,85900,多,3.368,290599.700,1314.270
2017-02-09,15:30:00,510300.SS,3.395,85900,多,3.368,291630.500,2345.070
2017-02-10,15:30:00,510300.SS,3.413,0,多,0.000,0.000,0.000
2017-02-10,15:30:00,513100.SS,1.913,153100,多,1.913,292880.300,-61.240
2017-02-13,15:30:00,513100.SS,1.916,153100,多,1.913,293339.600,398.060
2017-02-14,15:30:00,513100.SS,1.915,153100,多,1.913,293186.500,244.960
2017-02-15,15:30:00,513100.SS,1.929,153100,多,1.913,295329.900,2388.360
2017-02-16,15:30:00,513100.SS,1.938,153100,多,1.913,296707.800,3766.260
2017-02-17,15:30:00,513100.SS,1.931,153100,多,1.913,295636.100,2694.560
2017-02-20,15:30:00,513100.SS,1.937,153100,多,1.913,296554.700,3613.160
2017-02-21,15:30:00,513100.SS,1.939,153100,多,1.913,296860.900,3919.360
2017-02-22,15:30:00,513100.SS,1.965,153100,多,1.913,300841.500,7899.960
2017-02-23,15:30:00,513100.SS,1.963,153100,多,1.913,300535.300,7593.760
2017-02-24,15:30:00,513100.SS,1.957,153100,多,1.913,299616.700,6675.160
2017-02-27,15:30:00,513100.SS,1.947,153100,多,1.913,298085.700,5144.160
2017-02-28,15:30:00,513100.SS,1.955,153100,多,1.913,299310.500,6368.960
2017-03-01,15:30:00,513100.SS,1.947,153100,多,1.913,298085.700,5144.160
2017-03-02,15:30:00,513100.SS,1.989,153100,多,1.913,304515.900,11574.360
2017-03-03,15:30:00,513100.SS,1.978,153100,多,1.913,302831.800,9890.260
2017-03-06,15:30:00,513100.SS,2.020,153100,多,1.913,309262.000,16320.460
2017-03-07,15:30:00,513100.SS,1.993,153100,多,1.913,305128.300,12186.760
2017-03-08,15:30:00,513100.SS,1.978,153100,多,1.913,302831.800,9890.260
2017-03-09,15:30:00,513100.SS,1.979,153100,多,1.913,302984.900,10043.360
2017-03-10,15:30:00,513100.SS,1.995,153100,多,1.913,305434.500,12492.960
2017-03-13,15:30:00,513100.SS,2.010,153100,多,1.913,307731.000,14789.460
2017-03-14,15:30:00,513100.SS,2.025,153100,多,1.913,310027.500,17085.960
2017-03-15,15:30:00,513100.SS,2.019,153100,多,1.913,309108.900,16167.360
2017-03-16,15:30:00,513100.SS,2.040,153100,多,1.913,312324.000,19382.460
2017-03-17,15:30:00,513100.SS,2.034,153100,多,1.913,311405.400,18463.860
2017-03-20,15:30:00,513100.SS,2.028,153100,多,1.913,310486.800,17545.260
2017-03-21,15:30:00,513100.SS,2.040,153100,多,1.913,312324.000,19382.460
2017-03-22,15:30:00,513100.SS,1.977,153100,多,1.913,302678.700,9737.160
2017-03-23,15:30:00,513100.SS,1.982,0,多,0.000,0.000,0.000
2017-03-23,15:30:00,518880.SS,2.779,109100,多,2.780,303188.900,-65.460
2017-03-24,15:30:00,518880.SS,2.773,109100,多,2.780,302534.300,-720.060
2017-03-27,15:30:00,518880.SS,2.800,109100,多,2.780,305480.000,2225.640
2017-03-28,15:30:00,518880.SS,2.793,109100,多,2.780,304716.300,1461.940
2017-03-29,15:30:00,518880.SS,2.786,109100,多,2.780,303952.600,698.240
2017-03-30,15:30:00,518880.SS,2.784,0,多,0.000,0.000,0.000
2017-03-30,15:30:00,513100.SS,1.992,152400,多,1.992,303580.800,-60.960
2017-03-31,15:30:00,513100.SS,2.007,152400,多,1.992,305866.800,2225.040
2017-04-05,15:30:00,513100.SS,1.990,152400,多,1.992,303276.000,-365.760
2017-04-06,15:30:00,513100.SS,1.969,152400,多,1.992,300075.600,-3566.160
2017-04-07,15:30:00,513100.SS,1.963,152400,多,1.992,299161.200,-4480.560
2017-04-10,15:30:00,513100.SS,1.972,0,多,0.000,0.000,0.000
2017-04-10,15:30:00,518880.SS,2.808,107000,多,2.809,300456.000,-64.200
2017-04-11,15:30:00,518880.SS,2.814,107000,多,2.809,301098.000,577.800
2017-04-12,15:30:00,518880.SS,2.842,107000,多,2.809,304094.000,3573.800
2017-04-13,15:30:00,518880.SS,2.853,107000,多,2.809,305271.000,4750.800
2017-04-14,15:30:00,518880.SS,2.859,107000,多,2.809,305913.000,5392.800
2017-04-17,15:30:00,518880.SS,2.852,107000,多,2.809,305164.000,4643.800
2017-04-18,15:30:00,518880.SS,2.843,107000,多,2.809,304201.000,3680.800
2017-04-19,15:30:00,518880.SS,2.841,107000,多,2.809,303987.000,3466.800
2017-04-20,15:30:00,518880.SS,2.836,107000,多,2.809,303452.000,2931.800
2017-04-21,15:30:00,518880.SS,2.827,107000,多,2.809,302489.000,1968.800
2017-04-24,15:30:00,518880.SS,2.805,107000,多,2.809,300135.000,-385.200
2017-04-25,15:30:00,518880.SS,2.807,107000,多,2.809,300349.000,-171.200
2017-04-26,15:30:00,518880.SS,2.794,0,多,0.000,0.000,0.000
2017-04-26,15:30:00,513100.SS,2.020,147900,多,2.020,298758.000,-59.160
2017-04-27,15:30:00,513100.SS,2.006,147900,多,2.020,296687.400,-2129.760
2017-04-28,15:30:00,513100.SS,2.019,147900,多,2.020,298610.100,-207.060
2017-05-02,15:30:00,513100.SS,2.042,147900,多,2.020,302011.800,3194.640
2017-05-03,15:30:00,513100.SS,2.039,147900,多,2.020,301568.100,2750.940
2017-05-04,15:30:00,513100.SS,2.033,147900,多,2.020,300680.700,1863.540
2017-05-05,15:30:00,513100.SS,2.027,147900,多,2.020,299793.300,976.140
2017-05-08,15:30:00,513100.SS,2.063,147900,多,2.020,305117.700,6300.540
2017-05-09,15:30:00,513100.SS,2.072,147900,多,2.020,306448.800,7631.640
2017-05-10,15:30:00,513100.SS,2.071,147900,多,2.020,306300.900,7483.740
2017-05-11,15:30:00,513100.SS,2.070,147900,多,2.020,306153.000,7335.840
2017-05-12,15:30:00,513100.SS,2.051,147900,多,2.020,303342.900,4525.740
2017-05-15,15:30:00,513100.SS,2.060,147900,多,2.020,304674.000,5856.840
2017-05-16,15:30:00,513100.SS,2.073,147900,多,2.020,306596.700,7779.540
2017-05-17,15:30:00,513100.SS,2.064,147900,多,2.020,305265.600,6448.440
2017-05-18,15:30:00,513100.SS,2.020,147900,多,2.020,298758.000,-59.160
2017-05-19,15:30:00,513100.SS,2.033,147900,多,2.020,300680.700,1863.540
2017-05-22,15:30:00,513100.SS,2.050,147900,多,2.020,303195.000,4377.840
2017-05-23,15:30:00,513100.SS,2.070,147900,多,2.020,306153.000,7335.840
2017-05-24,15:30:00,513100.SS,2.069,147900,多,2.020,306005.100,7187.940
2017-05-25,15:30:00,513100.SS,2.082,147900,多,2.020,307927.800,9110.640
2017-05-26,15:30:00,513100.SS,2.108,147900,多,2.020,311773.200,12956.040
2017-05-31,15:30:00,513100.SS,2.107,147900,多,2.020,311625.300,12808.140
2017-06-01,15:30:00,513100.SS,2.087,147900,多,2.020,308667.300,9850.140
2017-06-02,15:30:00,513100.SS,2.117,0,多,0.000,0.000,0.000
2017-06-02,15:30:00,510300.SS,3.488,89700,多,3.489,312873.600,-62.790
2017-06-05,15:30:00,510300.SS,3.465,89700,多,3.489,310810.500,-2125.890
2017-06-06,15:30:00,510300.SS,3.492,89700,多,3.489,313232.400,296.010
2017-06-07,15:30:00,510300.SS,3.540,89700,多,3.489,317538.000,4601.610
2017-06-08,15:30:00,510300.SS,3.565,89700,多,3.489,319780.500,6844.110
2017-06-09,15:30:00,510300.SS,3.587,89700,多,3.489,321753.900,8817.510
2017-06-12,15:30:00,510300.SS,3.580,89700,多,3.489,321126.000,8189.610
2017-06-13,15:30:00,510300.SS,3.587,89700,多,3.489,321753.900,8817.510
2017-06-14,15:30:00,510300.SS,3.551,89700,多,3.489,318524.700,5588.310
2017-06-15,15:30:00,510300.SS,3.539,89700,多,3.489,317448.300,4511.910
2017-06-16,15:30:00,510300.SS,3.533,89700,多,3.489,316910.100,3973.710
2017-06-19,15:30:00,510300.SS,3.573,89700,多,3.489,320498.100,7561.710
2017-06-20,15:30:00,510300.SS,3.562,89700,多,3.489,319511.400,6575.010
2017-06-21,15:30:00,510300.SS,3.607,89700,多,3.489,323547.900,10611.510
2017-06-22,15:30:00,510300.SS,3.611,89700,多,3.489,323906.700,10970.310
2017-06-23,15:30:00,510300.SS,3.646,89700,多,3.489,327046.200,14109.810
2017-06-26,15:30:00,510300.SS,3.691,89700,多,3.489,331082.700,18146.310
2017-06-27,15:30:00,510300.SS,3.693,89700,多,3.489,331262.100,18325.710
2017-06-28,15:30:00,510300.SS,3.668,89700,多,3.489,329019.600,16083.210
2017-06-29,15:30:00,510300.SS,3.690,89700,多,3.489,330993.000,18056.610
2017-06-30,15:30:00,510300.SS,3.684,89700,多,3.489,330454.800,17518.410
2017-07-03,15:30:00,510300.SS,3.668,89700,多,3.489,329019.600,16083.210
2017-07-04,15:30:00,510300.SS,3.638,89700,多,3.489,326328.600,13392.210
2017-07-05,15:30:00,510300.SS,3.685,89700,多,3.489,330544.500,17608.110
2017-07-06,15:30:00,510300.SS,3.682,89700,多,3.489,330275.400,17339.010
2017-07-07,15:30:00,510300.SS,3.680,89700,多,3.489,330096.000,17159.610
2017-07-10,15:30:00,510300.SS,3.684,89700,多,3.489,330454.800,17518.410
2017-07-11,15:30:00,510300.SS,3.714,89700,多,3.489,333145.800,20209.410
2017-07-12,15:30:00,510300.SS,3.692,89700,多,3.489,331172.400,18236.010
2017-07-13,15:30:00,510300.SS,3.730,89700,多,3.489,334581.000,21644.610
2017-07-14,15:30:00,510300.SS,3.755,89700,多,3.489,336823.500,23887.110
2017-07-17,15:30:00,510300.SS,3.704,89700,多,3.489,332248.800,19312.410
2017-07-18,15:30:00,510300.SS,3.706,89700,多,3.489,332428.200,19491.810
2017-07-19,15:30:00,510300.SS,3.783,89700,多,3.489,339335.100,26398.710
2017-07-20,15:30:00,510300.SS,3.801,89700,多,3.489,340949.700,28013.310
2017-07-21,15:30:00,510300.SS,3.782,89700,多,3.489,339245.400,26309.010
2017-07-24,15:30:00,510300.SS,3.801,89700,多,3.489,340949.700,28013.310
2017-07-25,15:30:00,510300.SS,3.772,89700,多,3.489,338348.400,25412.010
2017-07-26,15:30:00,510300.SS,3.751,89700,多,3.489,336464.700,23528.310
2017-07-27,15:30:00,510300.SS,3.762,0,多,0.000,0.000,0.000
2017-07-27,15:30:00,513100.SS,2.116,159100,多,2.116,336655.600,-63.640
2017-07-28,15:30:00,513100.SS,2.079,159100,多,2.116,330768.900,-5950.340
2017-07-31,15:30:00,513100.SS,2.077,159100,多,2.116,330450.700,-6268.540
2017-08-01,15:30:00,513100.SS,2.081,159100,多,2.116,331087.100,-5632.140
2017-08-02,15:30:00,513100.SS,2.098,159100,多,2.116,333791.800,-2927.440
2017-08-03,15:30:00,513100.SS,2.083,159100,多,2.116,331405.300,-5313.940
2017-08-04,15:30:00,513100.SS,2.075,159100,多,2.116,330132.500,-6586.740
2017-08-07,15:30:00,513100.SS,2.087,159100,多,2.116,332041.700,-4677.540
2017-08-08,15:30:00,513100.SS,2.092,159100,多,2.116,332837.200,-3882.040
2017-08-09,15:30:00,513100.SS,2.075,159100,多,2.116,330132.500,-6586.740
2017-08-10,15:30:00,513100.SS,2.066,0,多,0.000,0.000,0.000
2017-08-10,15:30:00,518880.SS,2.749,119600,多,2.750,328780.400,-59.800
2017-08-11,15:30:00,518880.SS,2.763,119600,多,2.750,330454.800,1614.600
2017-08-14,15:30:00,518880.SS,2.760,119600,多,2.750,330096.000,1255.800
2017-08-15,15:30:00,518880.SS,2.740,119600,多,2.750,327704.000,-1136.200
2017-08-16,15:30:00,518880.SS,2.733,119600,多,2.750,326866.800,-1973.400
2017-08-17,15:30:00,518880.SS,2.760,0,多,0.000,0.000,0.000
2017-08-17,15:30:00,159915.SZ,1.746,189000,多,1.746,329994.000,-56.700
2017-08-18,15:30:00,159915.SZ,1.733,189000,多,1.746,327537.000,-2513.700
2017-08-21,15:30:00,159915.SZ,1.737,189000,多,1.746,328293.000,-1757.700
2017-08-22,15:30:00,159915.SZ,1.726,189000,多,1.746,326214.000,-3836.700
2017-08-23,15:30:00,159915.SZ,1.717,189000,多,1.746,324513.000,-5537.700
2017-08-24,15:30:00,159915.SZ,1.705,189000,多,1.746,322245.000,-7805.700
2017-08-25,15:30:00,159915.SZ,1.723,189000,多,1.746,325647.000,-4403.700
2017-08-28,15:30:00,159915.SZ,1.755,189000,多,1.746,331695.000,1644.300
2017-08-29,15:30:00,159915.SZ,1.743,189000,多,1.746,329427.000,-623.700
2017-08-30,15:30:00,159915.SZ,1.756,189000,多,1.746,331884.000,1833.300
2017-08-31,15:30:00,159915.SZ,1.765,189000,多,1.746,333585.000,3534.300
2017-09-01,15:30:00,159915.SZ,1.776,189000,多,1.746,335664.000,5613.300
2017-09-04,15:30:00,159915.SZ,1.796,189000,多,1.746,339444.000,9393.300
2017-09-05,15:30:00,159915.SZ,1.796,189000,多,1.746,339444.000,9393.300
2017-09-06,15:30:00,159915.SZ,1.813,189000,多,1.746,342657.000,12606.300
2017-09-07,15:30:00,159915.SZ,1.800,189000,多,1.746,340200.000,10149.300
2017-09-08,15:30:00,159915.SZ,1.791,189000,多,1.746,338499.000,8448.300
2017-09-11,15:30:00,159915.SZ,1.807,189000,多,1.746,341523.000,11472.300
2017-09-12,15:30:00,159915.SZ,1.793,189000,多,1.746,338877.000,8826.300
2017-09-13,15:30:00,159915.SZ,1.797,0,多,0.000,0.000,0.000
2017-09-13,15:30:00,510300.SS,3.903,86900,多,3.904,339170.700,-69.520
2017-09-14,15:30:00,510300.SS,3.890,86900,多,3.904,338041.000,-1199.220
2017-09-15,15:30:00,510300.SS,3.896,86900,多,3.904,338562.400,-677.820
2017-09-18,15:30:00,510300.SS,3.911,86900,多,3.904,339865.900,625.680
2017-09-19,15:30:00,510300.SS,3.886,86900,多,3.904,337693.400,-1546.820
2017-09-20,15:30:00,510300.SS,3.904,0,多,0.000,0.000,0.000
2017-09-20,15:30:00,159915.SZ,1.801,188400,多,1.801,339308.400,-75.360
2017-09-21,15:30:00,159915.SZ,1.780,188400,多,1.801,335352.000,-4031.760
2017-09-22,15:30:00,159915.SZ,1.773,188400,多,1.801,334033.200,-5350.560
2017-09-25,15:30:00,159915.SZ,1.750,188400,多,1.801,329700.000,-9683.760
2017-09-26,15:30:00,159915.SZ,1.746,188400,多,1.801,328946.400,-10437.360
2017-09-27,15:30:00,159915.SZ,1.757,0,多,0.000,0.000,0.000
2017-09-27,15:30:00,513100.SS,2.044,161900,多,2.044,330923.600,-64.760
2017-09-28,15:30:00,513100.SS,2.062,161900,多,2.044,333837.800,2849.440
2017-09-29,15:30:00,513100.SS,2.070,161900,多,2.044,335133.000,4144.640
2017-10-09,15:30:00,513100.SS,2.093,161900,多,2.044,338856.700,7868.340
2017-10-10,15:30:00,513100.SS,2.092,161900,多,2.044,338694.800,7706.440
2017-10-11,15:30:00,513100.SS,2.101,161900,多,2.044,340151.900,9163.540
2017-10-12,15:30:00,513100.SS,2.104,161900,多,2.044,340637.600,9649.240
2017-10-13,15:30:00,513100.SS,2.102,161900,多,2.044,340313.800,9325.440
2017-10-16,15:30:00,513100.SS,2.112,161900,多,2.044,341932.800,10944.440
2017-10-17,15:30:00,513100.SS,2.122,161900,多,2.044,343551.800,12563.440
2017-10-18,15:30:00,513100.SS,2.119,161900,多,2.044,343066.100,12077.740
2017-10-19,15:30:00,513100.SS,2.123,161900,多,2.044,343713.700,12725.340
2017-10-20,15:30:00,513100.SS,2.123,161900,多,2.044,343713.700,12725.340
2017-10-23,15:30:00,513100.SS,2.128,161900,多,2.044,344523.200,13534.840
2017-10-24,15:30:00,513100.SS,2.119,161900,多,2.044,343066.100,12077.740
2017-10-25,15:30:00,513100.SS,2.123,0,多,0.000,0.000,0.000
2017-10-25,15:30:00,510300.SS,4.034,85100,多,4.035,343293.400,-68.080
2017-10-26,15:30:00,510300.SS,4.063,85100,多,4.035,345761.300,2399.820
2017-10-27,15:30:00,510300.SS,4.083,85100,多,4.035,347463.300,4101.820
2017-10-30,15:30:00,510300.SS,4.065,85100,多,4.035,345931.500,2570.020
2017-10-31,15:30:00,510300.SS,4.062,85100,多,4.035,345676.200,2314.720
2017-11-01,15:30:00,510300.SS,4.048,0,多,0.000,0.000,0.000
2017-11-01,15:30:00,513100.SS,2.183,157800,多,2.183,344477.400,-63.120
2017-11-02,15:30:00,513100.SS,2.176,157800,多,2.183,343372.800,-1167.720
2017-11-03,15:30:00,513100.SS,2.179,157800,多,2.183,343846.200,-694.320
2017-11-06,15:30:00,513100.SS,2.186,157800,多,2.183,344950.800,410.280
2017-11-07,15:30:00,513100.SS,2.191,157800,多,2.183,345739.800,1199.280
2017-11-08,15:30:00,513100.SS,2.195,157800,多,2.183,346371.000,1830.480
2017-11-09,15:30:00,513100.SS,2.202,157800,多,2.183,347475.600,2935.080
2017-11-10,15:30:00,513100.SS,2.196,157800,多,2.183,346528.800,1988.280
2017-11-13,15:30:00,513100.SS,2.197,157800,多,2.183,346686.600,2146.080
2017-11-14,15:30:00,513100.SS,2.200,0,多,0.000,0.000,0.000
2017-11-14,15:30:00,510300.SS,4.156,83400,多,4.157,346610.400,-66.720
2017-11-15,15:30:00,510300.SS,4.126,83400,多,4.157,344108.400,-2568.720
2017-11-16,15:30:00,510300.SS,4.165,83400,多,4.157,347361.000,683.880
2017-11-17,15:30:00,510300.SS,4.170,83400,多,4.157,347778.000,1100.880
2017-11-20,15:30:00,510300.SS,4.203,83400,多,4.157,350530.200,3853.080
2017-11-21,15:30:00,510300.SS,4.286,83400,多,4.157,357452.400,10775.280
2017-11-22,15:30:00,510300.SS,4.285,83400,多,4.157,357369.000,10691.880
2017-11-23,15:30:00,510300.SS,4.149,83400,多,4.157,346026.600,-650.520
2017-11-24,15:30:00,510300.SS,4.153,0,多,0.000,0.000,0.000
2017-11-24,15:30:00,513100.SS,2.208,156900,多,2.208,346435.200,-62.760
2017-11-27,15:30:00,513100.SS,2.219,156900,多,2.208,348161.100,1663.140
2017-11-28,15:30:00,513100.SS,2.224,156900,多,2.208,348945.600,2447.640
2017-11-29,15:30:00,513100.SS,2.246,156900,多,2.208,352397.400,5899.440
2017-11-30,15:30:00,513100.SS,2.214,156900,多,2.208,347376.600,878.640
2017-12-01,15:30:00,513100.SS,2.241,156900,多,2.208,351612.900,5114.940
2017-12-04,15:30:00,513100.SS,2.262,156900,多,2.208,354907.800,8409.840
2017-12-05,15:30:00,513100.SS,2.200,156900,多,2.208,345180.000,-1317.960
2017-12-06,15:30:00,513100.SS,2.175,156900,多,2.208,341257.500,-5240.460
2017-12-07,15:30:00,513100.SS,2.190,156900,多,2.208,343611.000,-2886.960
2017-12-08,15:30:00,513100.SS,2.210,156900,多,2.208,346749.000,251.040
2017-12-11,15:30:00,513100.SS,2.220,156900,多,2.208,348318.000,1820.040
2017-12-12,15:30:00,513100.SS,2.235,156900,多,2.208,350671.500,4173.540
2017-12-13,15:30:00,513100.SS,2.237,156900,多,2.208,350985.300,4487.340
2017-12-14,15:30:00,513100.SS,2.243,156900,多,2.208,351926.700,5428.740
2017-12-15,15:30:00,513100.SS,2.232,156900,多,2.208,350200.800,3702.840
2017-12-18,15:30:00,513100.SS,2.266,156900,多,2.208,355535.400,9037.440
2017-12-19,15:30:00,513100.SS,2.280,156900,多,2.208,357732.000,11234.040
2017-12-20,15:30:00,513100.SS,2.276,156900,多,2.208,357104.400,10606.440
2017-12-21,15:30:00,513100.SS,2.262,156900,多,2.208,354907.800,8409.840
2017-12-22,15:30:00,513100.SS,2.269,156900,多,2.208,356006.100,9508.140
2017-12-25,15:30:00,513100.SS,2.262,156900,多,2.208,354907.800,8409.840
2017-12-26,15:30:00,513100.SS,2.261,156900,多,2.208,354750.900,8252.940
2017-12-27,15:30:00,513100.SS,2.234,156900,多,2.208,350514.600,4016.640
2017-12-28,15:30:00,513100.SS,2.227,156900,多,2.208,349416.300,2918.340
2017-12-29,15:30:00,513100.SS,2.229,156900,多,2.208,349730.100,3232.140
2018-01-02,15:30:00,513100.SS,2.218,0,多,0.000,0.000,0.000
2018-01-02,15:30:00,518880.SS,2.723,127800,多,2.724,347999.400,-63.900
2018-01-03,15:30:00,518880.SS,2.733,127800,多,2.724,349277.400,1214.100
2018-01-04,15:30:00,518880.SS,2.719,127800,多,2.724,347488.200,-575.100
2018-01-05,15:30:00,518880.SS,2.728,127800,多,2.724,348638.400,575.100
2018-01-08,15:30:00,518880.SS,2.730,127800,多,2.724,348894.000,830.700
2018-01-09,15:30:00,518880.SS,2.736,127800,多,2.724,349660.800,1597.500
2018-01-10,15:30:00,518880.SS,2.729,127800,多,2.724,348766.200,702.900
2018-01-11,15:30:00,518880.SS,2.734,0,多,0.000,0.000,0.000
2018-01-11,15:30:00,510300.SS,4.250,82100,多,4.251,348925.000,-65.680
2018-01-12,15:30:00,510300.SS,4.273,82100,多,4.251,350813.300,1822.620
2018-01-15,15:30:00,510300.SS,4.265,82100,多,4.251,350156.500,1165.820
2018-01-16,15:30:00,510300.SS,4.308,82100,多,4.251,353686.800,4696.120
2018-01-17,15:30:00,510300.SS,4.295,82100,多,4.251,352619.500,3628.820
2018-01-18,15:30:00,510300.SS,4.323,82100,多,4.251,354918.300,5927.620
2018-01-19,15:30:00,510300.SS,4.335,82100,多,4.251,355903.500,6912.820
2018-01-22,15:30:00,510300.SS,4.390,82100,多,4.251,360419.000,11428.320
2018-01-23,15:30:00,510300.SS,4.388,82100,多,4.214,360254.800,14285.400
2018-01-24,15:30:00,510300.SS,4.391,82100,多,4.214,360501.100,14531.700
2018-01-25,15:30:00,510300.SS,4.363,82100,多,4.214,358202.300,12232.900
2018-01-26,15:30:00,510300.SS,4.385,82100,多,4.214,360008.500,14039.100
2018-01-29,15:30:00,510300.SS,4.302,82100,多,4.214,353194.200,7224.800
2018-01-30,15:30:00,510300.SS,4.258,82100,多,4.214,349581.800,3612.400
2018-01-31,15:30:00,510300.SS,4.271,0,多,0.000,0.000,0.000
2018-01-31,15:30:00,513100.SS,2.309,153200,多,2.310,353738.800,-76.600
2018-02-01,15:30:00,513100.SS,2.305,153200,多,2.310,353126.000,-689.400
2018-02-02,15:30:00,513100.SS,2.294,153200,多,2.310,351440.800,-2374.600
2018-02-05,15:30:00,513100.SS,2.227,153200,多,2.310,341176.400,-12639.000
2018-02-06,15:30:00,513100.SS,2.095,153200,多,2.310,320954.000,-32861.400
2018-02-07,15:30:00,513100.SS,2.164,0,多,0.000,0.000,0.000
2018-02-07,15:30:00,518880.SS,2.689,123400,多,2.690,331822.600,-61.700
2018-02-08,15:30:00,518880.SS,2.680,123400,多,2.690,330712.000,-1172.300
2018-02-09,15:30:00,518880.SS,2.692,123400,多,2.690,332192.800,308.500
2018-02-12,15:30:00,518880.SS,2.694,123400,多,2.690,332439.600,555.300
2018-02-13,15:30:00,518880.SS,2.708,123400,多,2.690,334167.200,2282.900
2018-02-14,15:30:00,518880.SS,2.730,0,多,0.000,0.000,0.000
2018-02-14,15:30:00,159915.SZ,1.549,217300,多,1.549,336597.700,-65.190
2018-02-22,15:30:00,159915.SZ,1.580,217300,多,1.549,343334.000,6671.110
2018-02-23,15:30:00,159915.SZ,1.572,217300,多,1.549,341595.600,4932.710
2018-02-26,15:30:00,159915.SZ,1.630,217300,多,1.549,354199.000,17536.110
2018-02-27,15:30:00,159915.SZ,1.639,217300,多,1.549,356154.700,19491.810
2018-02-28,15:30:00,159915.SZ,1.651,0,多,0.000,0.000,0.000
2018-02-28,15:30:00,513100.SS,2.286,156700,多,2.287,358216.200,-78.350
2018-03-01,15:30:00,513100.SS,2.288,156700,多,2.287,358529.600,235.050
2018-03-02,15:30:00,513100.SS,2.253,156700,多,2.287,353045.100,-5249.450
2018-03-05,15:30:00,513100.SS,2.268,156700,多,2.287,355395.600,-2898.950
2018-03-06,15:30:00,513100.SS,2.298,156700,多,2.287,360096.600,1802.050
2018-03-07,15:30:00,513100.SS,2.284,0,多,0.000,0.000,0.000
2018-03-07,15:30:00,159915.SZ,1.679,213100,多,1.679,357794.900,-63.930
2018-03-08,15:30:00,159915.SZ,1.686,213100,多,1.679,359286.600,1427.770
2018-03-09,15:30:00,159915.SZ,1.755,213100,多,1.679,373990.500,16131.670
2018-03-12,15:30:00,159915.SZ,1.777,213100,多,1.679,378678.700,20819.870
2018-03-13,15:30:00,159915.SZ,1.767,213100,多,1.679,376547.700,18688.870
2018-03-14,15:30:00,159915.SZ,1.741,213100,多,1.679,371007.100,13148.270
2018-03-15,15:30:00,159915.SZ,1.742,213100,多,1.679,371220.200,13361.370
2018-03-16,15:30:00,159915.SZ,1.716,213100,多,1.679,365679.600,7820.770
2018-03-19,15:30:00,159915.SZ,1.736,213100,多,1.679,369941.600,12082.770
2018-03-20,15:30:00,159915.SZ,1.760,213100,多,1.679,375056.000,17197.170
