date,trigger_value,threshold,time_trigger,days_since_rebalance_trade,confirmation_days,execution_month_rebalance_count_before
2025-05-30,0.3887453865688511,0.125,False,18,1,0
2025-06-30,0.19817244469680728,0.125,False,19,1,0
2025-07-31,0.26665672560568926,0.125,False,22,1,0
2025-08-29,0.29274568538368934,0.125,False,20,1,0
2025-09-30,0.2911578193985451,0.125,False,21,1,0
2025-10-31,0.2609752350783752,0.125,False,16,1,0
2025-11-28,0.19512424600452702,0.125,False,19,1,0
2025-12-31,0.2873321797210112,0.125,False,22,1,0
2026-01-30,0.20533754993919695,0.125,False,19,1,0
2026-02-27,0.33866890306148045,0.125,False,13,1,0
2026-03-31,0.19062492075293438,0.125,False,21,1,0
2026-04-30,0.38926334474744995,0.125,False,20,1,0
2026-06-12,0.3351156432026861,0.125,False,27,1,0
2026-06-30,0.25621364243059364,0.125,False,10,1,0
2026-07-31,0.2733604931038647,0.125,False,22,1,0
