date,trigger_value,threshold,time_trigger,days_since_rebalance_trade,confirmation_days,execution_month_rebalance_count_before
2013-04-18,1.0,0.11,False,67,1,0
2013-04-26,0.12375191556283213,0.11,False,5,1,0
2017-08-24,0.39999999999999997,0.11,False,1054,1,0
2017-09-21,0.16701562491643443,0.11,False,19,1,0
2017-09-29,0.2864705445703022,0.11,False,5,1,0
2017-12-27,0.28665985764184154,0.11,False,57,1,0
2017-12-29,0.29271746156369505,0.11,False,1,1,0
2018-02-08,0.291360696535668,0.11,False,27,1,0
2018-03-27,0.28706448256362344,0.11,False,27,1,0
2018-04-02,0.28847797739417974,0.11,False,3,1,0
2018-05-14,0.29342836181086973,0.11,False,25,1,0
2018-05-31,0.28996247846483914,0.11,False,12,1,0
2018-07-30,0.2907634256663789,0.11,False,40,1,0
2018-08-01,0.2930602924486839,0.11,False,1,1,0
2018-08-31,0.28758507346361817,0.11,False,21,1,0
2018-10-11,0.2883297268316982,0.11,False,22,1,0
2018-12-17,0.29008430569006155,0.11,False,46,1,0
2018-12-28,0.28970693053834773,0.11,False,8,1,0
2019-01-31,0.5961046568026892,0.11,False,21,1,0
2019-02-28,0.1519288296154785,0.11,False,14,1,0
2019-03-29,0.12532878186661084,0.11,False,20,1,0
2019-04-30,0.27166236858575477,0.11,False,20,1,0
2019-05-31,0.15668882341166837,0.11,False,19,1,0
2019-06-28,0.35064665325690386,0.11,False,18,1,0
2019-07-31,0.333787062439694,0.11,False,22,1,0
2019-09-02,0.34754102170682866,0.11,False,22,1,0
2019-09-30,0.1318876991056506,0.11,False,18,1,0
2019-11-08,0.1309317504684805,0.11,False,23,1,0
2019-11-29,0.29506852854015186,0.11,False,14,1,0
2019-12-31,0.22884827403708086,0.11,False,21,1,0
2020-01-23,0.3447239596685377,0.11,False,15,1,0
2020-03-02,0.3528521823678228,0.11,False,20,1,0
2020-03-31,0.35404463166950184,0.11,False,20,1,0
2020-04-30,0.35292719410401335,0.11,False,20,1,0
2020-05-29,0.13557434600157947,0.11,False,17,1,0
2020-07-23,0.11395611130475972,0.11,False,36,1,0
2020-07-31,0.1366151937901437,0.11,False,5,1,0
2020-09-04,0.13111849693319308,0.11,False,24,1,0
2020-09-30,0.305061235475329,0.11,False,17,1,0
2020-10-30,0.17100197277371623,0.11,False,15,1,0
2020-11-30,0.1582576278205449,0.11,False,20,1,0
2020-12-31,0.4275115372357822,0.11,False,22,1,0
2021-01-29,0.1311867541567976,0.11,False,19,1,0
2021-02-26,0.3346167951325874,0.11,False,14,1,0
2021-03-31,0.18050050024438005,0.11,False,22,1,0
2021-04-30,0.1557954847205974,0.11,False,20,1,0
2021-05-31,0.1658485396991906,0.11,False,17,1,0
2021-06-30,0.2945046514291905,0.11,False,20,1,0
2021-07-30,0.1248103808537674,0.11,False,21,1,0
2021-08-31,0.4084454966510415,0.11,False,21,1,0
2021-10-13,0.17196183561366316,0.11,False,23,1,0
2021-10-29,0.1563165381499716,0.11,False,11,1,0
2021-11-30,0.2531419746472542,0.11,False,21,1,0
2022-01-25,0.15723547880944225,0.11,False,38,1,0
2022-01-28,0.1789887126133814,0.11,False,2,1,0
2022-02-28,0.3154695346042897,0.11,False,15,1,0
2022-03-31,0.31029283940747876,0.11,False,22,1,0
2022-04-29,0.42076844846440664,0.11,False,18,1,0
2022-05-31,0.19552525124546835,0.11,False,18,1,0
2022-06-30,0.19363309259032155,0.11,False,20,1,0
2022-07-29,0.39130430610048395,0.11,False,20,1,0
2022-08-31,0.35187334493375594,0.11,False,22,1,0
2022-09-30,0.2544506550890744,0.11,False,20,1,0
2022-10-31,0.2146207200860094,0.11,False,15,1,0
2022-11-30,0.39891881849027844,0.11,False,21,1,0
2022-12-30,0.39002389104168106,0.11,False,21,1,0
2023-01-31,0.4264321905527194,0.11,False,15,1,0
2023-02-28,0.19055124076593563,0.11,False,19,1,0
2023-03-31,0.3306995197198942,0.11,False,22,1,0
2023-04-28,0.35492099487862416,0.11,False,18,1,0
2023-05-31,0.33691847717576096,0.11,False,19,1,0
2023-07-13,0.20095511488294793,0.11,False,28,1,0
2023-07-31,0.2580043592210857,0.11,False,11,1,0
2023-08-31,0.3401789435668922,0.11,False,22,1,0
2023-09-28,0.42236466164457104,0.11,False,19,1,0
2023-10-31,0.41985653911957366,0.11,False,16,1,0
2023-11-30,0.20086202616986096,0.11,False,21,1,0
2023-12-29,0.2002196072705446,0.11,False,20,1,0
2024-01-31,0.3476862033983222,0.11,False,21,1,0
2024-03-18,0.24779644516564434,0.11,False,26,1,0
2024-03-29,0.2608966744991751,0.11,False,8,1,0
2024-05-10,0.11029284871199287,0.11,False,24,1,0
2024-06-11,0.3517893616853643,0.11,False,20,1,0
2024-07-02,0.3422266240315096,0.11,False,14,1,0
2024-07-31,0.34344502408159355,0.11,False,20,1,0
2024-08-30,0.19253662014662667,0.11,False,21,1,0
2024-09-30,0.3102177485972086,0.11,False,18,1,0
2024-10-31,0.20285993263148266,0.11,False,17,1,0
2024-11-29,0.2688708047060006,0.11,False,20,1,0
2024-12-31,0.15839731948770044,0.11,False,21,1,0
2025-01-27,0.32909595851303025,0.11,False,17,1,0
2025-02-28,0.3789025355513001,0.11,False,17,1,0
2025-04-03,0.17494416395329326,0.11,False,23,1,0
2025-04-30,0.3343751979098928,0.11,False,17,1,0
2025-05-30,0.390803817989238,0.11,False,18,1,0
2025-06-30,0.1964776526333499,0.11,False,19,1,0
