date,nav,cash,deposit,return,cash_weight,positions
2013-01-04,0.0,0.0,0.0,,,{}
2013-01-07,0.0,0.0,0.0,,,{}
2013-01-08,0.0,0.0,0.0,,,{}
2013-01-09,0.0,0.0,0.0,,,{}
2013-01-10,0.0,0.0,0.0,,,{}
2013-01-11,0.0,0.0,0.0,,,{}
2013-01-14,0.0,0.0,0.0,,,{}
2013-01-15,0.0,0.0,0.0,,,{}
2013-01-16,0.0,0.0,0.0,,,{}
2013-01-17,0.0,0.0,0.0,,,{}
2013-01-18,0.0,0.0,0.0,,,{}
2013-01-21,0.0,0.0,0.0,,,{}
2013-01-22,0.0,0.0,0.0,,,{}
2013-01-23,0.0,0.0,0.0,,,{}
2013-01-24,0.0,0.0,0.0,,,{}
2013-01-25,0.0,0.0,0.0,,,{}
2013-01-28,0.0,0.0,0.0,,,{}
2013-01-29,0.0,0.0,0.0,,,{}
2013-01-30,0.0,0.0,0.0,,,{}
2013-01-31,0.0,0.0,0.0,,,{}
2013-02-01,0.0,0.0,0.0,,,{}
2013-02-04,0.0,0.0,0.0,,,{}
2013-02-05,0.0,0.0,0.0,,,{}
2013-02-06,0.0,0.0,0.0,,,{}
2013-02-07,0.0,0.0,0.0,,,{}
2013-02-08,0.0,0.0,0.0,,,{}
2013-02-18,0.0,0.0,0.0,,,{}
2013-02-19,0.0,0.0,0.0,,,{}
2013-02-20,0.0,0.0,0.0,,,{}
2013-02-21,0.0,0.0,0.0,,,{}
2013-02-22,0.0,0.0,0.0,,,{}
2013-02-25,0.0,0.0,0.0,,,{}
2013-02-26,0.0,0.0,0.0,,,{}
2013-02-27,0.0,0.0,0.0,,,{}
2013-02-28,0.0,0.0,0.0,,,{}
2013-03-01,0.0,0.0,0.0,,,{}
2013-03-04,0.0,0.0,0.0,,,{}
2013-03-05,0.0,0.0,0.0,,,{}
2013-03-06,0.0,0.0,0.0,,,{}
2013-03-07,0.0,0.0,0.0,,,{}
2013-03-08,0.0,0.0,0.0,,,{}
2013-03-11,0.0,0.0,0.0,,,{}
2013-03-12,0.0,0.0,0.0,,,{}
2013-03-13,0.0,0.0,0.0,,,{}
2013-03-14,0.0,0.0,0.0,,,{}
2013-03-15,0.0,0.0,0.0,,,{}
2013-03-18,0.0,0.0,0.0,,,{}
2013-03-19,0.0,0.0,0.0,,,{}
2013-03-20,0.0,0.0,0.0,,,{}
2013-03-21,0.0,0.0,0.0,,,{}
2013-03-22,0.0,0.0,0.0,,,{}
2013-03-25,0.0,0.0,0.0,,,{}
2013-03-26,0.0,0.0,0.0,,,{}
2013-03-27,0.0,0.0,0.0,,,{}
2013-03-28,0.0,0.0,0.0,,,{}
2013-03-29,0.0,0.0,0.0,,,{}
2013-04-01,0.0,0.0,0.0,,,{}
2013-04-02,0.0,0.0,0.0,,,{}
2013-04-03,0.0,0.0,0.0,,,{}
2013-04-08,0.0,0.0,0.0,,,{}
2013-04-09,0.0,0.0,0.0,,,{}
2013-04-10,0.0,0.0,0.0,,,{}
2013-04-11,0.0,0.0,0.0,,,{}
2013-04-12,0.0,0.0,0.0,,,{}
2013-04-15,0.0,0.0,0.0,,,{}
2013-04-16,0.0,0.0,0.0,,,{}
2013-04-17,0.0,0.0,0.0,,,{}
2013-04-18,19978.293876000003,59.78687600000194,20000.0,,0.002992591678302627,{'511880.SH': 0.9970074083216973}
2013-04-19,19986.253876000002,59.78687600000194,0.0,0.0003984324211769863,0.0029913998076345626,{'511880.SH': 0.9970086001923655}
2013-04-22,19976.502876000002,59.78687600000194,0.0,-0.000487885326609927,0.002992859980103453,{'511880.SH': 0.9970071400198965}
2013-04-23,19965.557876000003,59.78687600000194,0.0,-0.0005478936963060344,0.002994500648132149,{'511880.SH': 0.9970054993518679}
2013-04-24,19977.298876,59.78687600000194,0.0,0.0005880627064327459,0.0029927407289194493,{'511880.SH': 0.9970072592710806}
2013-04-25,19979.487876000003,59.78687600000194,0.0,0.00010957437307168583,0.0029924128371588464,{'511880.SH': 0.9970075871628411}
2013-04-26,19991.825876000003,59.78687600000194,0.0,0.0006175333460283206,0.0029905660628915098,{'511880.SH': 0.9970094339371085}
2013-05-02,40003.152076000006,16.170076000002155,20000.0,0.0005665415490438974,0.00040422004669235636,{'511880.SH': 0.9995957799533076}
2013-05-03,40017.51607600001,16.170076000002155,0.0,0.00035907170446747294,0.00040407495480960023,{'511880.SH': 0.9995959250451903}
2013-05-06,40020.708076,16.170076000002155,0.0,7.97650707238251e-05,0.0004040427263129604,{'511880.SH': 0.999595957273687}
2013-05-07,40021.10707600001,16.170076000002155,0.0,9.969838595802472e-06,0.00040403869811235385,{'511880.SH': 0.9995959613018877}
2013-05-08,40022.30407600001,16.170076000002155,0.0,2.9909217596824078e-05,0.000404026613992441,{'511880.SH': 0.9995959733860076}
2013-05-09,40023.50107600001,16.170076000002155,0.0,2.9908323062155517e-05,0.00040401453059533813,{'511880.SH': 0.9995959854694046}
2013-05-10,40030.284076,16.170076000002155,0.0,0.00016947542862677523,0.00040394607166170123,{'511880.SH': 0.9995960539283383}
2013-05-13,40035.471076,16.170076000002155,0.0,0.0001295768970850375,0.00040389373636459105,{'511880.SH': 0.9995961062636354}
2013-05-14,40037.865076,16.170076000002155,0.0,5.979697342528567e-05,0.0004038695861856786,{'511880.SH': 0.9995961304138143}
2013-05-15,40040.259076,16.170076000002155,0.0,5.9793397961138695e-05,0.00040384543889463603,{'511880.SH': 0.9995961545611054}
2013-05-16,40042.653076,16.170076000002155,0.0,5.978982292442758e-05,0.0004038212944909453,{'511880.SH': 0.9995961787055091}
2013-05-17,40045.446076,16.170076000002155,0.0,6.975062303427038e-05,0.00040379312966857395,{'511880.SH': 0.9995962068703315}
2013-05-20,40045.446076,16.170076000002155,0.0,0.0,0.00040379312966857395,{'511880.SH': 0.9995962068703315}
2013-05-21,40035.471076,16.170076000002155,0.0,-0.0002490919936580793,0.00040389373636459105,{'511880.SH': 0.9995961062636354}
2013-05-22,40044.249076,16.170076000002155,0.0,0.00021925556922597345,0.00040380519982564683,{'511880.SH': 0.9995961948001744}
2013-05-23,40063.80007600001,16.170076000002155,0.0,0.00048823490141880477,0.00040360814424313053,{'511880.SH': 0.9995963918557569}
2013-05-24,40066.593076,16.170076000002155,0.0,6.971380634612778e-05,0.00040358000914452786,{'511880.SH': 0.9995964199908555}
2013-05-27,40076.169076,16.170076000002155,0.0,0.00023900210286997847,0.0004034835757214569,{'511880.SH': 0.9995965164242785}
2013-05-28,40077.765076,16.170076000002155,0.0,3.9824165752433416e-05,0.000403467507964544,{'511880.SH': 0.9995965324920355}
2013-05-29,40080.957076,16.170076000002155,0.0,7.964515970249053e-05,0.0004034353762895698,{'511880.SH': 0.9995965646237104}
2013-05-30,40080.957076,16.170076000002155,0.0,0.0,0.0004034353762895698,{'511880.SH': 0.9995965646237104}
2013-05-31,40088.139076,16.170076000002155,0.0,0.0001791873379266562,0.00040336309872969055,{'511880.SH': 0.9995966369012703}
2013-06-03,60095.680276,26.580276000000595,20000.0,0.0001881154918590422,0.0004422992780500361,{'511880.SH': 0.9995577007219499}
2013-06-04,60098.670276,26.580276000000595,0.0,4.975399207163278e-05,0.00044227727299010224,{'511880.SH': 0.9995577227270099}
2013-06-05,60103.454276,26.580276000000595,0.0,7.960242677640395e-05,0.0004422420694481516,{'511880.SH': 0.9995577579305518}
