date,nav,cash,deposit,return,cash_weight,positions
2013-01-04,20007.2588,17716.4588,20000.0,,0.8855015560652417,{'510880.SH': 0.1144984439347583}
2013-01-07,20028.8588,17716.4588,0.0,0.001079608167011914,0.8845465923400488,{'510880.SH': 0.11545340765995114}
2013-01-08,20009.6588,17716.4588,0.0,-0.0009586167735128326,0.8853953471710372,{'510880.SH': 0.11460465282896276}
2013-01-09,19996.4588,17716.4588,0.0,-0.0006596814134581797,0.8859798115854394,{'510880.SH': 0.11402018841456069}
2013-01-10,20004.8588,17716.4588,0.0,0.0004200743783695504,0.8856077904433897,{'510880.SH': 0.11439220955661031}
2013-01-11,19958.0588,17716.4588,0.0,-0.002339431658473057,0.8876844675896035,{'510880.SH': 0.11231553241039655}
2013-01-14,20055.2588,17716.4588,0.0,0.004870213129144707,0.8833822079623326,{'510880.SH': 0.11661779203766746}
2013-01-15,20057.6588,17716.4588,0.0,0.00011966936073659618,0.883276506827407,{'510880.SH': 0.11672349317259301}
2013-01-16,20025.2588,17716.4588,0.0,-0.0016153430628703669,0.8847056098970366,{'510880.SH': 0.11529439010296336}
2013-01-17,20010.8588,17716.4588,0.0,-0.0007190918301639426,0.8853422522775484,{'510880.SH': 0.11465774772245156}
2013-01-18,20049.2588,17716.4588,0.0,0.001918958120877834,0.8836465715131574,{'510880.SH': 0.11635342848684263}
2013-01-21,20072.0588,17716.4588,0.0,0.0011371991467334919,0.8826428308390568,{'510880.SH': 0.11735716916094327}
2013-01-22,20075.6588,17716.4588,0.0,0.00017935379902356274,0.8824845538817386,{'510880.SH': 0.11751544611826137}
2013-01-23,20091.2588,17716.4588,0.0,0.0007770604270280757,0.8817993425080961,{'510880.SH': 0.11820065749190391}
2013-01-24,20086.4588,17716.4588,0.0,-0.00023890986860408692,0.8820100634164545,{'510880.SH': 0.11798993658354552}
2013-01-25,20075.6588,17716.4588,0.0,-0.0005376756603806543,0.8824845538817386,{'510880.SH': 0.11751544611826137}
