fee_bps_one_side,period,baseline_annual_return,candidate_annual_return,baseline_sharpe,candidate_sharpe,sharpe_delta,baseline_max_drawdown,candidate_max_drawdown
1.0,D,0.36516506440066787,0.37487312035398457,1.4371250843413144,1.4633568787498181,0.02623179440850376,-0.2579467007454501,-0.2444509762898024
1.0,V,0.23556158469711397,0.26157934464836274,0.9940115665526154,1.064212884059466,0.07020131750685066,-0.21739980673590265,-0.21685550616963745
1.0,T_pseudo_oos,0.4081334660239546,0.48412229068780044,1.2648281117085953,1.4517033730848228,0.18687526137622745,-0.25505250836130944,-0.2663330442253067
1.0,FULL,0.3344526118113791,0.367450472985984,1.2383242854200656,1.3311739755509202,0.09284969013085465,-0.2579467007454501,-0.26633304422530657
5.0,D,0.3412409244802621,0.3508967771345268,1.361761717784497,1.3885081111589566,0.02674639337445961,-0.25973317508884664,-0.2486792098713848
5.0,V,0.21226673941003504,0.24004386910604136,0.9158685292182417,0.9947577871648309,0.07888925794658919,-0.21988831808861686,-0.21934515167790558
5.0,T_pseudo_oos,0.3811927058172533,0.45964803948019206,1.2017947816137189,1.396366709827522,0.1945719282138032,-0.26221932659438874,-0.2736599763429697
5.0,FULL,0.3098919953565198,0.3441334322698888,1.1668761696561993,1.2649029399286589,0.09802677027245954,-0.2622193265943882,-0.27365997634297023
