fee_bps_one_side,period,baseline_annual_return,candidate_annual_return,baseline_sharpe,candidate_sharpe,sharpe_delta,baseline_max_drawdown,candidate_max_drawdown
1.0,D,0.36516506440066787,0.3590608423112571,1.4371250843413144,1.392361282628225,-0.04476380171308936,-0.2579467007454501,-0.2720470329682342
1.0,V,0.23556158469711397,0.2538006134125983,0.9940115665526154,1.0290499462190266,0.03503837966641121,-0.21739980673590265,-0.2883546007748612
1.0,T_pseudo_oos,0.4081334660239546,0.45908243189621123,1.2648281117085953,1.3927534508394441,0.1279253391308488,-0.25505250836130944,-0.2581658525779795
1.0,FULL,0.3344526118113791,0.35192590664802514,1.2383242854200656,1.276178017253147,0.03785373183308138,-0.2579467007454501,-0.28835460077486097
5.0,D,0.3412409244802621,0.33625490961039284,1.361761717784497,1.321529699524632,-0.040232018259865,-0.25973317508884664,-0.2738238084876802
5.0,V,0.21226673941003504,0.23356535336764606,0.9158685292182417,0.9640508869925969,0.0481823577743552,-0.21988831808861686,-0.2895780276084047
5.0,T_pseudo_oos,0.3811927058172533,0.4335615109152662,1.2017947816137189,1.3340342466074668,0.13223946499374795,-0.26221932659438874,-0.26113467225932396
5.0,FULL,0.3098919953565198,0.329240055758808,1.1668761696561993,1.2114828940741948,0.044606724417995514,-0.2622193265943882,-0.28957802760840445
