window_end,baseline_sharpe,candidate_sharpe,candidate_leads
2017-02-09,1.4540269671948867,1.4637983991102277,True
2017-03-10,1.3810988746224735,1.391215682830502,True
2017-04-12,1.3056827022020154,1.3161496689233543,True
2017-05-12,1.2908910835518335,1.3014363785594807,True
2017-06-14,1.4254494847049464,1.4354166184680148,True
2017-07-13,1.3928318345356012,1.402940513297477,True
2017-08-11,1.4548039238056452,1.4646515405323193,True
2017-09-11,1.406542605668259,1.4166080715631826,True
2017-10-17,1.3728024167490775,1.412296338637771,True
2017-11-15,1.3645578903168318,1.4018209915901292,True
2017-12-14,1.4227297622514936,1.5450643133452309,True
2018-01-15,1.2372958520719182,1.3637522679207512,True
2018-02-13,1.0413149850879846,1.1684301371441075,True
2018-03-21,1.2067696362290994,1.3367787442786085,True
2018-04-23,1.02571034652644,1.1561348727192722,True
2018-05-24,0.960975963098168,1.0689310748545082,True
2018-06-25,0.8026415163413967,0.9204371680183421,True
2018-07-24,0.9767902267868361,1.0380685876639784,True
2018-08-22,1.0619876777122914,1.102693770086489,True
2018-09-20,0.9995901922696834,1.041415976986852,True
2018-10-29,0.9337135326197259,0.97503737451534,True
2018-11-27,0.7107791145950325,0.7558650202895357,True
2018-12-26,0.904081917284217,0.9512363855609278,True
2019-01-28,1.1881440744675429,1.2383028011799493,True
2019-03-05,1.7605666807474154,1.8111058342876025,True
2019-04-03,1.519580728631467,1.6314266925702192,True
2019-05-08,1.3908133783601515,1.6107924110601204,True
2019-06-06,1.3668763695489077,1.5895764161634884,True
2019-07-08,1.3400332418897365,1.5614302640199467,True
2019-08-06,1.4571805378313205,1.679943794265619,True
2019-09-04,1.4879558392561467,1.7037577232862209,True
2019-10-11,1.4288361824419744,1.643330666051753,True
2019-11-11,1.4425227135533176,1.6535965288527301,True
2019-12-10,1.4961353897077805,1.7078701444723445,True
2020-01-09,1.644824318759851,1.8412582406450835,True
2020-02-17,1.6315083341924606,1.8145607408235764,True
2020-03-17,1.2225823666520708,1.4047875891565798,True
2020-04-16,1.341301036898031,1.5198029986166937,True
2020-05-20,1.2966981963007067,1.4751174909290683,True
2020-06-18,1.3207618462424113,1.4968411347989403,True
2020-07-21,1.3344408446299667,1.6602001306991423,True
2020-08-19,1.144612929099091,1.4382804265639617,True
2020-09-17,1.2127994633772934,1.4481140445467244,True
2020-10-26,1.100124950673044,1.3339277649863894,True
2020-11-24,1.1483382614893272,1.3516289896950795,True
2020-12-23,1.1823032408451017,1.3689677781001617,True
2021-01-22,1.2168340429158262,1.3872436560817332,True
2021-03-01,1.0637568352369795,1.2439181470824612,True
2021-03-30,1.1098228643307841,1.3061991870530094,True
2021-04-29,1.132801955020333,1.3302881295195566,True
2021-06-02,1.1182659481296726,1.3509025068168339,True
2021-07-02,1.1558509166700104,1.3386401323093702,True
2021-08-02,1.011576491916176,1.195733816302076,True
2021-08-31,0.886501659689627,1.1326138769315013,True
2021-10-08,0.9203785994180728,1.1399284597300028,True
2021-11-08,0.975845920808816,1.154920924919132,True
2021-12-07,1.007403781856701,1.175368638883922,True
2022-01-06,1.0165219885755568,1.1379179300390858,True
2022-02-11,0.9344293634676825,1.0466074557558043,True
2022-03-14,1.0331899427258064,1.1430200569033306,True
2022-04-14,0.6618407436355519,0.7796123775137533,True
