date,core,core_qm20,best_satellite_qm20,scale,actual_satellite_budget
2020-07-03,159915.SZ,0.12065227636912058,0.12465686012937058,0.03319111649413453,0.00497866747412018
2020-07-06,510300.SH,0.15010728318115488,0.15456958348136868,0.02972740699615839,0.0044591110494237585
2020-07-07,159915.SZ,0.16323019517145887,0.17010833345494733,0.04213765888268162,0.0063206488324022425
2020-07-08,159915.SZ,0.21430272914718973,0.23744189273572477,0.10797418997236541,0.01619612849585481
2020-07-09,159915.SZ,0.24473846411623582,0.25252525252525265,0.03181677402910643,0.004772516104365965
2020-07-10,159915.SZ,0.238234069450896,0.24833677127350676,0.04240662070667045,0.006360993106000567
2020-07-13,159915.SZ,0.29709287921950295,0.30612244897959184,0.030393087117438267,0.0045589630676157395
2020-07-14,159915.SZ,0.24275079073835681,0.25817600705350724,0.06354342355892117,0.009531513533838177
2020-07-15,159915.SZ,0.19732804726131856,0.28455138779315764,0.4420220122906833,0.06630330184360249
2020-07-16,159915.SZ,0.0699437913041402,0.09164409324898574,0.31025344123090215,0.04653801618463532
2020-07-17,159915.SZ,0.07578046226446251,0.10934757227493332,0.4429520354907126,0.06644280532360688
2020-07-20,159915.SZ,0.08230177459341116,0.09919031262853184,0.205202598832817,0.030780389824922545
2020-07-21,159915.SZ,0.07706717636014576,0.09502132947989161,0.23296757410500635,0.03494513611575095
2020-07-22,159915.SZ,0.07919326559506115,0.11031319304464396,0.39296179057330827,0.058944268585996246
2020-07-23,159915.SZ,0.07302412946106054,0.09665294433506363,0.3235754407261089,0.04853631610891633
2020-07-29,159915.SZ,0.04190767135910504,0.06187410586552209,0.47643865332734747,0.07146579799910212
2020-10-12,159915.SZ,0.0008915528340813499,0.004154464009885727,1.0,0.15
2020-10-13,159915.SZ,0.009755257695626518,0.012639445238768244,0.29565467495899833,0.04434820124384975
2020-10-14,159915.SZ,0.005394384573336907,0.009129208111639111,0.6923539631865518,0.10385309447798277
2020-10-15,159915.SZ,0.026736346881365836,0.04631169786213314,0.7321625152316731,0.10982437728475096
2020-10-16,159915.SZ,0.03390227864024933,0.05316653351732159,0.5682289111446754,0.08523433667170131
2020-10-19,159915.SZ,0.014479519047035466,0.02787414101685928,0.9250736800243533,0.138761052003653
2020-10-20,159915.SZ,0.01598037547501564,0.031775707515615044,0.9884205828138681,0.14826308742208022
2020-10-21,159915.SZ,0.006994214661946299,0.017222706230034805,1.0,0.15
2020-10-22,159915.SZ,0.00767151436574234,0.0123071685885172,0.6042684666635945,0.09064026999953917
2020-10-23,510300.SH,0.0024319702759188276,0.004901221200610555,1.0,0.15
2020-10-26,159915.SZ,0.0002286958391079021,0.0020371511174996334,1.0,0.15
2020-10-27,159915.SZ,0.0037400654511453974,0.009457031478034169,1.0,0.15
2020-10-28,159915.SZ,0.00678761469811876,0.0163568621266981,1.0,0.15
2020-10-29,159915.SZ,0.005688347506320405,0.021430569409796218,1.0,0.14999999999999997
2020-10-30,159915.SZ,0.007151378571024441,0.017101449733659468,1.0,0.14999999999999997
2020-11-02,159915.SZ,0.014312102224190168,0.02580670055499568,0.8031383615593144,0.12047075423389715
2020-11-03,159915.SZ,0.025768483347065357,0.03220697339890321,0.2498590997817145,0.03747886496725717
2020-11-04,159915.SZ,0.01843790263318866,0.03309461403714668,0.7949229202228021,0.11923843803342031
2020-11-05,510300.SH,0.022897878986346952,0.04300373335811783,0.8780662341590311,0.13170993512385465
2020-11-06,510300.SH,0.012284789318487243,0.023944355864885587,0.9491059426515351,0.14236589139773026
2020-11-09,510300.SH,0.0073565492757683175,0.018780176086339095,1.0,0.15
2020-11-10,510300.SH,0.0038796365334483264,0.0076730780064582,0.9777826969884109,0.14666740454826163
2020-11-11,510300.SH,0.0024500189350494506,0.017591805632894624,1.0,0.15
2020-11-12,510300.SH,0.0029789725739523785,0.006106924375035918,1.0,0.15
2020-11-13,510300.SH,0.0011813471884384577,0.006593401527195344,1.0,0.15
2020-11-16,510300.SH,0.005873957611464978,0.011067881900259712,0.88422910622594,0.132634365933891
2020-11-17,510300.SH,0.003297609233305832,0.0042036658745709865,0.2747616764636598,0.04121425146954897
2020-11-18,510300.SH,0.0025700597609039635,0.003306452057133672,0.2865273047077701,0.04297909570616552
2020-11-19,510300.SH,0.006277022212647147,0.009055313028671417,0.4426128699093146,0.06639193048639719
2020-11-20,510300.SH,0.014106077791827959,0.021271504161237992,0.5079673085002525,0.07619509627503787
2020-11-25,510300.SH,0.007574817459809094,0.017792158043067722,1.0,0.15
2020-11-26,510300.SH,0.004869803018037655,0.013724266999376063,1.0,0.15
2020-11-27,510300.SH,0.02424976435405911,0.036294387812254865,0.49669032994869644,0.07450354949230446
2020-11-30,510300.SH,0.016382152776649735,0.03271175726927928,0.9967923456253509,0.14951885184380262
2020-12-01,510300.SH,0.023271974613475833,0.03164378053341928,0.359737669836391,0.05396065047545865
2020-12-02,510300.SH,0.01694759038383888,0.026624869901919455,0.5710121202426965,0.08565181803640448
2020-12-03,510300.SH,0.008943684599306273,0.015539835835616422,0.7375205557697984,0.11062808336546975
2020-12-04,510300.SH,0.009736715357057836,0.01836719124385414,0.8863847375943208,0.1329577106391481
2020-12-07,510300.SH,0.00066339881325322,0.004814635621837768,1.0,0.15000000000000002
2020-12-08,510300.SH,0.0010240593642594888,0.0057016268013528135,1.0,0.14999999999999997
2020-12-09,510300.SH,0.0006165393378903229,0.0036192342175894615,1.0,0.15000000000000002
2020-12-10,510300.SH,0.0004389880243720531,0.0034596437672367994,1.0,0.15
2020-12-11,510300.SH,0.0003346999281958535,0.008547373667254011,1.0,0.15000000000000002
2020-12-14,159915.SZ,0.00032431716895379656,0.008971718906836883,1.0,0.15
2020-12-15,159915.SZ,0.007060246392820335,0.012576139656206369,0.7812607317777498,0.11718910976666247
2020-12-16,159915.SZ,0.015208416085894138,0.024710883811265596,0.6248163958497317,0.09372245937745975
2020-12-17,159915.SZ,0.016057552209810592,0.021260306981764298,0.3240067168378882,0.04860100752568322
2020-12-18,159915.SZ,0.010821256038647363,0.018770804579037084,0.7346234588663703,0.11019351882995553
2020-12-21,159915.SZ,0.025237088528535834,0.03348279420661191,0.3267296728286455,0.04900945092429682
2020-12-22,159915.SZ,0.012523495095145007,0.020241002335500333,0.6162422855379388,0.09243634283069083
2020-12-23,159915.SZ,0.034177941005690424,0.04622838157979004,0.3525794772743416,0.05288692159115124
2020-12-24,159915.SZ,0.02957202425110651,0.042552592894772166,0.43894758550997603,0.06584213782649641
2020-12-25,159915.SZ,0.03257014245676364,0.04799118868084403,0.47347186904544847,0.07102078035681726
2020-12-30,159915.SZ,0.02700594008494565,0.04579015105330897,0.6955584922901648,0.10433377384352471
2020-12-31,159915.SZ,0.03600427974621318,0.05202980472764659,0.44510055733357423,0.06676508360003613
2021-01-04,159915.SZ,0.05897186032226931,0.07497364366231461,0.27134608358289514,0.04070191253743427
2021-01-05,159915.SZ,0.06646235645977178,0.11249521004318115,0.6926154297774871,0.10389231446662306
2021-01-06,159915.SZ,0.06517816869643676,0.10584220292514114,0.6238904075089093,0.0935835611263364
2021-01-07,159915.SZ,0.10852227106045197,0.14235318530815536,0.31174167216660975,0.046761250824991454
2021-01-08,159915.SZ,0.08663616188767102,0.11506400409626213,0.3281290582268581,0.04921935873402872
2021-01-11,159915.SZ,0.07655989047761437,0.10162424092992117,0.3273822663008572,0.04910733994512858
2021-01-12,159915.SZ,0.08922664581843072,0.12049016034985423,0.3503831646327076,0.05255747469490613
2021-01-13,510300.SH,0.07246598553642669,0.09821094091995841,0.35526951290258,0.053290426935387
2021-01-14,510300.SH,0.04501034372322112,0.06066224884244512,0.34774018202285095,0.05216102730342764
2021-01-15,159915.SZ,0.038625466639157745,0.05491017039312257,0.42160535964776447,0.06324080394716466
2021-01-18,159915.SZ,0.05345298152893434,0.06830984778783919,0.277942704671446,0.041691405700716895
2021-01-19,510300.SH,0.02596483231468259,0.06397969500379125,1.0,0.15
2021-01-20,159915.SZ,0.05640508199982948,0.11577167019027465,1.0,0.15
2021-01-21,159915.SZ,0.06870304106219888,0.09764767098478828,0.42130056362985435,0.06319508454447817
2021-01-22,159915.SZ,0.0943691278367668,0.10944189991518229,0.15972143034411967,0.02395821455161795
2021-01-25,159915.SZ,0.08762498012611844,0.0969798657718119,0.10676048807348093,0.016014073211022137
2021-01-26,159915.SZ,0.05511024610957241,0.06306664989178593,0.14437249593105195,0.02165587438965779
2021-01-27,159915.SZ,0.0686400118212767,0.08534905927457838,0.24343013659158919,0.03651452048873838
2021-01-28,159915.SZ,0.021463312709670713,0.02806370168964848,0.3075195832656268,0.04612793748984401
2021-01-29,159915.SZ,0.008672040901456178,0.010364838087958921,0.1952017069267391,0.029280256039010865
2021-02-01,510300.SH,0.00303021050373341,0.013825630028710128,1.0,0.15
2021-02-02,513100.SH,0.0071303627801065726,0.01755244962758534,1.0,0.15
2021-02-03,513100.SH,0.014084955585334754,0.014255325312772819,0.012095865436413167,0.001814379815461975
2021-02-04,513100.SH,0.010332039353100704,0.020362210062466874,0.9707832468094557,0.14561748702141836
2021-02-05,513100.SH,0.008781882368510161,0.012344856448620704,0.40571872072513293,0.06085780810876994
2021-02-08,513100.SH,0.010122106436205586,0.018462133222249853,0.8239418186923,0.12359127280384499
2021-02-10,513100.SH,0.01846361481960641,0.030644818046392814,0.6597409741158189,0.09896114611737283
2021-02-18,513100.SH,0.013657799957808591,0.022718160470591393,0.6633836006364049,0.09950754009546073
2021-02-19,510300.SH,0.017885203085023567,0.05020932018779848,1.0,0.15
2021-02-23,513100.SH,0.0038049554278389262,0.017593766863229863,1.0,0.15
2021-02-24,513100.SH,5.1983169466984235e-05,0.0032601887265084834,1.0,0.15
2021-02-25,513100.SH,-3.9163386636479144e-05,0.00020776990770551327,1.0,0.15
2021-03-03,510300.SH,-0.0005168959574452686,0.00042197431231373974,1.0,0.15
2021-03-04,510300.SH,-0.0011118906540519616,0.001173790440206159,1.0,0.15
2021-03-05,510300.SH,-0.0007917458726537188,0.0033561980755861228,1.0,0.15
2021-03-11,513100.SH,-0.00459564344776694,0.0003480064203633497,1.0,0.15
2021-05-24,159915.SZ,0.022864046050983376,0.031011176024468776,0.3563293196365389,0.053449397945480835
2021-05-25,159915.SZ,0.033935857968167116,0.043338572485207,0.2770731338473871,0.04156097007710806
2021-05-27,159915.SZ,0.028713261707305315,0.03325107649885601,0.15803898692554919,0.023705848038832376
2021-05-28,159915.SZ,0.025195439710191232,0.03126888640739001,0.24105341153233173,0.03615801172984976
2021-05-31,159915.SZ,0.02624150195263205,0.03294718007003744,0.2555371308208525,0.03833056962312787
