weight_510300.SH,weight_159915.SZ,weight_513100.SH,weight_518880.SH,rebalance_days,selection_cost_rate,train_annual_return,train_sharpe,train_max_drawdown,train_annual_return_delta,train_sharpe_delta,dual_improvement_blocks,median_block_annual_return_delta,median_block_sharpe_delta,robust_score,train_joint_improvement,weight_std,block_1_annual_return_delta,block_1_sharpe_delta,block_2_annual_return_delta,block_2_sharpe_delta,block_3_annual_return_delta,block_3_sharpe_delta,block_4_annual_return_delta,block_4_sharpe_delta,eligible,selected_on_train
0.0,0.0,0.9,0.3,3,0.0005,0.08289892263703402,0.44698125089790064,-0.38625914662103766,-0.1561442574210392,-0.5592369207658362,0,-0.10243231825625149,-0.4685052531533105,-2.342526265766552,-0.6532052384138526,0.3674234614174767,-0.04959836156890729,-0.21802017558043518,-0.12246445358242364,-0.6645743161914581,-0.3501430446026923,-1.3232172216291573,-0.08240018293007934,-0.27243619011516285,False,False
0.0,0.0,0.9,0.3,5,0.0005,-0.002815149909660475,0.11421950528022481,-0.6647827493373704,-0.2418583299677337,-0.891998666383512,0,-0.19475486784529134,-0.896057225286916,-4.48028612643458,-1.0117767422144257,0.3674234614174767,-0.15367756074155214,-0.4551770413074434,-0.18185944102592022,-0.9695653501448847,-0.4106137276700378,-1.586731237137118,-0.20765029466466245,-0.8225491004289474,False,False
0.0,0.0,0.9,0.6,1,0.0005,0.11767078090025462,0.5715222811197173,-0.3669701718688968,-0.12137239915781861,-0.4346958905440196,1,-0.09329530086860105,-0.379803444132774,-1.89901722066387,-0.5077425724019081,0.3897114317029974,0.061502575404299265,0.005670132853037968,-0.043290515234085,-0.2305556170778281,-0.32496524224344614,-1.2029493914664215,-0.1433000865031171,-0.5290512711877199,False,False
0.0,0.0,0.9,0.6,2,0.0005,0.09138950519160494,0.47404085833758847,-0.39678367727446706,-0.1476536748664683,-0.5321773133261484,0,-0.11542504058120195,-0.5123659402325408,-2.561829701162704,-0.617686205607695,0.3897114317029974,0.02208834630688128,-0.07137482420864116,-0.10734524591418348,-0.578267552535308,-0.3474234786394006,-1.297804371612994,-0.12350483524822042,-0.4464643279297735,False,False
0.0,0.0,0.9,0.6,3,0.0005,0.08275353749642123,0.4425163510555281,-0.44320431770261404,-0.156289642561652,-0.5637018206082087,0,-0.1418040858888857,-0.669264153967301,-3.3463207698365047,-0.6538134345589067,0.3897114317029974,0.03752321633593003,-0.03650702237042425,-0.16846655241980235,-0.925705651024548,-0.3323845635691277,-1.2336359965391288,-0.11514161935796907,-0.41282265691005393,False,False
0.0,0.0,0.9,0.6,5,0.0005,0.02897174670717484,0.24013783106040695,-0.6035987761770245,-0.2100714333508984,-0.7660803406033299,0,-0.19642367779561148,-0.8984490904096112,-4.4922454520480555,-0.8788011994312641,0.3897114317029974,0.024780335434078093,-0.07236088847668243,-0.18186078651902926,-0.9693986542233732,-0.4128946032960511,-1.5941766361888272,-0.2109865690721937,-0.8274995265958491,False,False
0.0,0.0,0.9,0.9,1,0.0005,0.10854755565218377,0.532453431683946,-0.391308004088318,-0.13049562440588947,-0.47376473997979085,1,-0.07490648723859317,-0.3284845389961101,-1.6424226949805503,-0.5459081676130095,0.45,0.05590505472406737,0.020616012863512667,-0.06432206301895738,-0.3478298912891955,-0.3853663099675879,-1.446350730373112,-0.08549091145822896,-0.3091391867030246,False,False
0.0,0.0,0.9,0.9,2,0.0005,0.10501099708178474,0.5206729688889484,-0.37895999038621886,-0.1340321829762885,-0.4855452027747884,0,-0.0983874867005019,-0.40787469891647715,-2.0393734945823856,-0.5607028108634041,0.45,0.0231024497819583,-0.04693152094183839,-0.05300820309165477,-0.28441254299577934,-0.33437344133879277,-1.2265973597031268,-0.14376677030934903,-0.531336854837175,False,False
0.0,0.0,0.9,0.9,3,0.0005,0.1056506852305108,0.5260876461741922,-0.4062345843460152,-0.13339249482756244,-0.4801305254895446,0,-0.06405102580123401,-0.27290292673610667,-1.3645146336805332,-0.5580267748912812,0.45,0.010689314370401437,-0.05713614559225144,-0.05146662997912199,-0.27584676037967415,-0.3855799015292982,-1.4485568556723392,-0.07663542162334602,-0.2699590930925392,False,False
0.0,0.0,0.9,0.9,5,0.0005,0.09351823540313675,0.48071507917963624,-0.5330337851020959,-0.14552494465493648,-0.5255030924841007,0,-0.1454230107920198,-0.42253612352445075,-2.908460215840396,-0.6087809935409269,0.45,-0.23937720133240337,-0.6650938776162986,-0.011077453664092962,-0.03520143098213102,-0.3020280907179411,-1.0980961425145104,-0.05146882025163624,-0.17997836943260292,False,False
0.0,0.3,0.0,0.0,1,0.0005,0.21230010838873836,0.9145373908813454,-0.29068271578292726,-0.026743071669334872,-0.09168078078239139,2,-0.024242874986669216,-0.08564213275213323,-0.4848574997333843,-0.11187548485105453,0.12990381056766578,-0.12434546768021537,-0.3142290421211855,0.04031627812696548,0.24756315480967178,-0.08880202810030391,-0.29311281174069237,0.044204172982827306,0.12182854623642592,False,False
