sample,annual_return_delta,sharpe_delta
1091,0.02160352022078249,0.06396567994225122
1092,0.007061519030848062,0.012853280621481611
1093,0.07436154166519637,0.23635008941832159
1094,0.08534601260788643,0.2755697874621075
1095,0.017733348206623534,0.049223821844419646
1096,-0.0708720054676859,-0.21999866696836923
1097,0.09459317599748296,0.2273363279226781
1098,0.05306831984280591,0.14564590235160213
1099,0.005869858182091736,0.029734247724303886
1100,0.050177492170209614,0.16531934832342943
1101,-0.029533572497913996,-0.08111978244592866
1102,0.026234558576902378,0.10197006655461416
1103,-0.0621683839995828,-0.16052196370184868
1104,-0.09073375852761956,-0.2897270892630456
1105,0.03806901920149652,0.09387904019419713
1106,-0.0008914223605887006,-0.010225639371636008
1107,-0.06264989776598773,-0.1443342541844198
1108,0.08111305783013645,0.26184191265129986
1109,-0.010623330417126153,-0.017894520945447745
1110,0.04002492486376297,0.11429065221174728
1111,-0.06375644988492213,-0.14800873982196272
1112,0.007128838008300997,0.0020120298812991155
1113,0.007325686869068537,0.023726721238122916
1114,-0.07797374270715984,-0.24468193873900856
1115,0.060312221017953416,0.2054611385955405
1116,-0.0012806448191562403,-0.004601210093542196
1117,0.05659280241320386,0.19174827309684683
1118,0.012927916404799067,0.01175174888470254
1119,0.04564394572918107,0.1508586176282981
1120,0.011345330817177368,0.04819424720531851
1121,0.03330201766437235,0.09165330843313879
1122,0.021728402759008114,0.05630109972876618
1123,-0.07432222611563533,-0.2270364816544318
1124,0.03117098841785504,0.09857467309006152
1125,0.022071458732396243,0.07051208579029411
1126,0.11533446086125121,0.3254620486179227
1127,-0.05425696187297402,-0.11643229456275606
1128,0.07778759793813173,0.19611467093515733
1129,0.08526554989751634,0.2771391001273684
1130,0.09332711157881568,0.3413562528542077
1131,-0.02598151996261433,-0.06744171097138674
1132,-0.061827932902450256,-0.19280497509154237
1133,-0.0010015519474486645,-0.0012883402867968075
1134,-0.0028654876233953352,-0.02923596466771472
1135,-0.06519314817514577,-0.18608665472498953
1136,-0.051185113744886435,-0.15314651176363236
1137,-0.04081386673838816,-0.10448500651875592
1138,-0.019224291078232536,-0.05567181426715151
1139,0.025321233106067265,0.061937745671397426
1140,-0.009870363702710439,-0.016163743818385923
1141,0.02271760716472926,0.0672149224687697
1142,0.03734903823588698,0.11184091429260035
1143,0.026241590710219587,0.068145417906463
1144,-0.0047891488407498795,-0.012853451769278212
1145,0.010156637303164073,0.013526394138906328
1146,-0.007155645996852034,-0.022565186005408133
1147,0.05816534683620844,0.18649055670316295
1148,0.009004007520598378,0.026405415546222333
1149,-0.014968246874097924,-0.04579528967988955
1150,0.04693022933543789,0.11878676306491087
1151,0.045904686378544834,0.11853400888746668
1152,0.09403581655116122,0.27507368582131897
1153,0.07339776729294178,0.19281385883944346
1154,-0.028109584339904403,-0.09070781481159318
1155,0.1560042090449527,0.4655293855931142
1156,-0.052637008567701926,-0.1325208591564404
1157,0.050901715731614505,0.1428581840325367
1158,0.06442362735529383,0.18080104136552422
1159,-0.0002486871199323115,-0.009515557568237853
1160,-0.016435071659401945,-0.06605629908284971
1161,-0.08840158948908061,-0.28058889983093116
1162,0.04994534577083698,0.13808591753531962
1163,0.011041056101216862,0.019885084460537383
