excluded_asset,asset_pool,candidate_annual_return,candidate_sharpe,current_annual_return,current_sharpe,matched_annual_return,matched_sharpe,dual_vs_current,dual_vs_matched
510300.SH,159915.SZ|513100.SH|518880.SH,0.2747496202156712,1.1652415543795,0.290478038227058,1.1240542495349368,0.26389650247820473,1.1338700801944093,False,True
159915.SZ,510300.SH|513100.SH|518880.SH,0.19384978011716925,0.9814008043970245,0.1942754051771176,0.9680283150655209,0.18752140305660814,0.9654297627994093,False,True
513100.SH,510300.SH|159915.SZ|518880.SH,0.18698463361655038,0.8224069210449613,0.12765177593403543,0.6121293397257946,0.15848290667481302,0.7308756055986071,True,True
518880.SH,510300.SH|159915.SZ|513100.SH,0.21178263696632582,0.8669705906524517,0.15383594198131267,0.680001144714067,0.22343349343028618,0.8951360223219527,True,False
