start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement
2013-07-30,2016-08-30,0.31867280598779035,0.3052996197153037,-0.013373186272486626,1.1367287246232562,1.104973819691464,-0.03175490493179223,False
2013-08-28,2016-09-30,0.3177968495057337,0.27734172936786106,-0.04045512013787267,1.1336262812519355,1.0315293095039237,-0.1020969717480118,False
2013-09-30,2016-11-07,0.33819889657804514,0.3151423624742755,-0.02305653410376962,1.196807458807588,1.145995666178519,-0.05081179262906921,False
2013-11-05,2016-12-06,0.3503564383764348,0.32429993607716345,-0.026056502299271367,1.233589437433041,1.1768072299097003,-0.05678220752334062,False
2013-12-04,2017-01-05,0.3859663557317907,0.3636262786558022,-0.022340077075988507,1.356104217122246,1.312453018308978,-0.043651198813267955,False
2014-01-03,2017-02-10,0.4207892502517312,0.3794685093786736,-0.04132074087305759,1.4535082802210213,1.36235535187288,-0.09115292834814137,False
2014-02-10,2017-03-13,0.3886044774207036,0.3588141849860107,-0.02979029243469289,1.3793320432487177,1.3176739235846264,-0.06165811966409129,False
2014-03-11,2017-04-13,0.37489108114430114,0.36897533091288226,-0.0059157502314188815,1.3482199334889973,1.3582948361570626,0.010074902668065322,False
2014-04-10,2017-05-15,0.36272712043235855,0.3674648367520741,0.004737716319715535,1.3168744157012657,1.3568924147809074,0.04001799907964165,True
2014-05-13,2017-06-15,0.4043662824348746,0.4135044680282427,0.009138185593368098,1.4334196653334743,1.4874957705547356,0.05407610522126127,True
2014-06-12,2017-07-14,0.39688269849335645,0.3499354066596527,-0.04694729183370372,1.413057880630874,1.305125994626363,-0.10793188600451109,False
2014-07-11,2017-08-14,0.41451623647628155,0.37049757030862573,-0.04401866616765582,1.4638587255720252,1.3696400059695668,-0.09421871960245842,False
2014-08-11,2017-09-12,0.39514455711978536,0.39569164176265437,0.0005470846428690113,1.413163404130734,1.4404612253765583,0.02729782124582436,True
2014-09-10,2017-10-18,0.3813106410412268,0.38072258717189134,-0.0005880538693354698,1.3801070584054413,1.403743221055914,0.023636162650472636,False
2014-10-16,2017-11-16,0.3813317898331079,0.3931653192468523,0.011833529413744381,1.3866888428542812,1.4447648711601329,0.05807602830585168,True
2014-11-14,2017-12-15,0.39960504197598734,0.4128423468792868,0.01323730490329944,1.43135521246913,1.498535505010779,0.06718029254164892,True
2014-12-15,2018-01-16,0.3295768090445126,0.4032718489790481,0.07369503993453552,1.264111376978711,1.4746467570247106,0.2105353800459997,True
2015-01-15,2018-02-14,0.2634497047316129,0.41655475846016676,0.15310505372855387,1.0621663630058051,1.5266452359837,0.4644788729778948,True
2015-02-13,2018-03-22,0.3020206021836893,0.4388864556285619,0.13686585344487256,1.2069640580376824,1.6325794263924696,0.4256153683547872,True
2015-03-23,2018-04-24,0.2442884885822667,0.3603485940262623,0.11606010544399559,1.0209123711172723,1.4047131992694155,0.3838008281521432,True
2015-04-22,2018-05-25,0.21719954119466278,0.29369399548525754,0.07649445429059476,0.9484656295762717,1.244690826286914,0.2962251967106424,True
2015-05-22,2018-06-26,0.15103540735387,0.19467098589227194,0.04363557853840194,0.7372483920237275,0.937149099097527,0.19990070707379948,True
2015-06-23,2018-07-25,0.23758910784207687,0.2589799901312986,0.021390882289221702,1.1130813766327035,1.2705350237420463,0.15745364710934284,True
2015-07-22,2018-08-23,0.2285397885718916,0.22884538227135542,0.0003055936994638131,1.08275572772814,1.1481118176935472,0.0653560899654071,True
2015-08-20,2018-09-21,0.21228974163020053,0.24082739370535577,0.02853765207515524,1.042882304741239,1.212775776856113,0.16989347211487393,True
2015-09-22,2018-10-30,0.18654401194840675,0.2425105177708844,0.05596650582247764,0.9326139891299938,1.2212711642682264,0.2886571751382325,True
2015-10-28,2018-11-28,0.12776820238528752,0.17161351990713825,0.043845317521850724,0.7346798102260624,0.9950673712699346,0.2603875610438722,True
2015-11-26,2018-12-27,0.15098539330937544,0.16165414359522545,0.010668750285850015,0.8687621053199437,0.977198182277967,0.10843607695802326,True
2015-12-25,2019-01-29,0.2081869703625865,0.21043833333136108,0.002251362968774595,1.174847318807175,1.2680077720309355,0.09316045322376043,True
2016-01-26,2019-03-06,0.3570770487314514,0.31266545620696173,-0.044411592524489674,1.8035959567281994,1.6976393484824541,-0.10595660824574527,False
2016-03-02,2019-04-04,0.29879297596093646,0.27460503353273635,-0.024187942428200104,1.519626478922895,1.4593586975420973,-0.06026778138079769,False
2016-03-31,2019-05-09,0.2614688989545375,0.25711444007388384,-0.004354458880653667,1.3578145882678114,1.388868336536235,0.031053748268423664,False
2016-05-03,2019-06-10,0.257779286170416,0.25045513888475357,-0.007324147285662441,1.3542250359303223,1.3729061095767277,0.018681073646405366,False
2016-06-01,2019-07-09,0.2597371444075727,0.2611554199656183,0.001418275558045634,1.3503490662928737,1.4085934965995779,0.05824443030670423,True
2016-07-04,2019-08-07,0.2898182704573664,0.29706368291170815,0.0072454124543417375,1.4998684631900066,1.5965680190521279,0.09669955586212131,True
2016-08-02,2019-09-05,0.29933092555188856,0.30626207837304875,0.006931152821160191,1.5271396002676476,1.6212499920689183,0.09411039180127068,True
2016-08-31,2019-10-14,0.2863725183180741,0.2963452903822976,0.009972772064223534,1.4564471713721028,1.558715617579263,0.10226844620716014,True
2016-10-10,2019-11-12,0.2917270059634227,0.3245550994358761,0.03282809347245341,1.485414770142017,1.6922032973863461,0.20678852724432906,True
2016-11-08,2019-12-11,0.2953217816473388,0.3263358282967983,0.031014046649459504,1.4977743874589973,1.6988597744221772,0.2010853869631799,True
2016-12-07,2020-01-10,0.33634945717840203,0.3473755225510573,0.01102606537265527,1.6768618243565303,1.7954956014716754,0.11863377711514511,True
