start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement
2017-01-06,2020-02-18,0.3483670064419846,0.21829891696906878,-0.13006808947291582,1.5878542817090866,1.0885017554178429,-0.4993525262912437,False
2017-02-13,2020-03-18,0.27655803588830596,0.12070953234075743,-0.15584850354754853,1.262480277087736,0.6530848432557105,-0.6093954338320254,False
2017-03-14,2020-04-17,0.29744420410685235,0.13961981393414336,-0.157824390172709,1.3240800062832887,0.7238909422684043,-0.6001890640148844,False
2017-04-14,2020-05-21,0.29482359454762785,0.18942459933972722,-0.10539899520790064,1.3112055561749338,0.9206433819464603,-0.3905621742284735,False
2017-05-16,2020-06-19,0.314309123915294,0.17990780398100226,-0.13440131993429172,1.364059207656787,0.8668726125289982,-0.49718659512778884,False
2017-06-16,2020-07-22,0.32653001082091104,0.23526162817789142,-0.09126838264301962,1.3795631414527871,1.0511895997267764,-0.32837354172601074,False
2017-07-17,2020-08-20,0.2692440026697043,0.22766905223039857,-0.0415749504393057,1.1539911755966366,0.9955260672507443,-0.15846510834589222,False
2017-08-15,2020-09-18,0.3375864048187509,0.29653128485810676,-0.04105511996064415,1.2739224711893407,1.1442054166352098,-0.12971705455413085,False
2017-09-13,2020-10-27,0.29368368843837755,0.2445188617030718,-0.049164826735305756,1.1328841380232626,0.9774924525126878,-0.1553916855105748,False
2017-10-19,2020-11-25,0.3014784576773972,0.2606217577511394,-0.040856699926257845,1.1520310644184386,1.0248632482224664,-0.12716781619597217,False
2017-11-17,2020-12-24,0.3126123132191545,0.2664818569326739,-0.0461304562864806,1.1788982353765851,1.0411948463596976,-0.1377033890168875,False
2017-12-18,2021-01-25,0.33494494438554834,0.2890116582822786,-0.045933286103269744,1.2419838114425907,1.1059302029060885,-0.13605360853650228,False
2018-01-17,2021-03-02,0.2742844757548739,0.2418036415327629,-0.03248083422211101,1.0529457620041283,0.95234280846929,-0.10060295353483828,False
2018-02-22,2021-03-31,0.29833383072380903,0.22422708836927185,-0.07410674235453718,1.12918898276667,0.8944210313014449,-0.234767951465225,False
