sample,annual_return_delta,sharpe_delta
746,0.09648675156794129,0.29860883996977805
747,-0.005420323735458421,-0.016100560856327162
748,0.09457724044980309,0.32144394757212114
749,0.08941193198971753,0.2862636694784164
750,0.07752967768595931,0.1896005089375572
751,0.054217932894707666,0.149444277057738
752,0.06894702963608035,0.20091298773674227
753,0.012073504381610034,0.026121350716435288
754,0.021851687578783308,0.043563207352371736
755,0.06414554591508792,0.1673811843256241
756,0.05556711028247441,0.15234054975930889
757,0.04940680061246194,0.12842753974411591
758,0.12378356083539299,0.36250035187766516
759,-0.0093228950000519,-0.050599398797316786
760,0.10113853594976208,0.2830957233122493
761,0.12870383811549369,0.3717817492532145
762,0.010908831456467594,0.022248066056541838
763,0.2520014892377689,0.5583484656341067
764,0.050917898371599435,0.17203509161237862
765,0.10320799243162648,0.242301185442384
766,0.033369741698134,0.10178886233127415
767,0.09411614741510954,0.27712755175601234
768,0.07041094009388238,0.16224329190619668
769,0.13198770503711788,0.3404282992946963
770,0.1113033494388509,0.3800092365401919
771,-0.034202857968297584,-0.11626929685322662
772,0.06475927346026578,0.20194288362608215
773,0.06330383263442907,0.21473178892767997
774,0.16220019001618047,0.4878883706769366
775,-0.047604836209554025,-0.13694075981337184
776,0.08752202481645521,0.2807847135266026
777,0.05879934552102295,0.15778495647930169
778,-0.008564677035407087,-0.027506173489738606
779,0.1174934944455337,0.37271294132156363
780,-0.030731138977874828,-0.1106894738001305
781,0.16636690016667988,0.5311967477742825
782,0.041602772013280775,0.14202301927550454
783,-0.041371604227133485,-0.12961144597244667
784,0.013019080997954013,0.00998003509155132
785,-0.034818608772528625,-0.10106144551474183
786,-0.0038943687603396615,-0.019497211118526647
787,0.03855618707418906,0.062236521580714355
788,0.058956324295202256,0.12686943425297548
789,-0.08036726755166557,-0.27474069158939207
790,0.030481972970901605,0.05084033495546891
791,0.05076597506448399,0.09601743255780049
792,0.019724234388987183,0.03063477189725794
793,0.05704137105512608,0.14663644563596034
794,0.03479188458019933,0.12792176819140222
795,0.030577220235038283,0.09208606728010382
796,0.006165081928468208,-0.0038837773954816246
797,0.053624321389949436,0.1474766749112011
798,-0.02064141931027108,-0.07876213832740775
799,-0.032577366888391524,-0.147238963993651
800,0.08410781912546605,0.2353677844045048
801,0.09874009881306733,0.24408999839807866
802,-0.008966027007021982,-0.037347768264684
803,0.01882133892602189,0.03683181291608051
804,0.06770788145592377,0.18825674004998483
805,0.15980661726727097,0.44542010586004144
806,0.06008151644055593,0.1607083744532698
807,-0.03364292428264304,-0.12575432521195928
808,-0.07040323474620203,-0.20960210876915664
809,-0.037144037042188716,-0.1289375230790768
810,0.10115872671418602,0.2504479156142492
811,0.1052267428148439,0.2523313175065731
812,-0.003151996584854322,-0.021485890724476153
813,0.10836602120785077,0.31979604997330147
814,-0.04150919075783266,-0.12685734213817068
815,-0.0063571335975336485,-0.017527090639271048
816,0.1247606072867935,0.3331238459652246
817,0.0007504319944466875,-0.016411488948430142
818,0.022996951729213677,0.06734042306248245
819,0.04219971855658389,0.14269230099944386
820,0.04144856699851096,0.10337928596579271
821,0.20047380143127702,0.5438128491115173
822,0.048607811153903446,0.13888976757966076
