family,q_window,rsi_weight,threshold,rebalance_days,train_days,train_annual_return,train_sharpe,train_max_drawdown,train_total_return,test_days,test_annual_return,test_sharpe,test_max_drawdown,test_total_return,full_days,full_annual_return,full_sharpe,full_max_drawdown,full_total_return,full_annual_turnover,train_joint_improvement,test_joint_improvement,full_joint_improvement,dual_improvement_train_and_test
rsi_hi,20,,,2,2221,0.19690591096652144,0.8982904706801438,-0.39259437429598787,3.8750749183667086,958,0.32460349946311684,1.2721466295312567,-0.23613432070319829,1.9115228296240865,3179,0.23403457606749933,1.0157155211743614,-0.39259437429598787,13.193891920952478,80.45926391947152,-0.26655337568869897,-0.17951085474317674,-0.23414446998263294,False
rsi_hi,20,,,3,2221,0.16051634710183738,0.7665396166333854,-0.38303301405838686,2.7136706681601597,958,0.3058487179178391,1.2815409883725,-0.2080165934111019,1.7578894375626506,3179,0.20252206646994475,0.9219697141662092,-0.38303301405838686,9.241893110305108,68.72727272727272,-0.40209934607478304,-0.22691667354985867,-0.33726611185939515,False
rsi_hi,20,,,5,2219,0.12721243158895312,0.6457235684080271,-0.5030914363196646,1.8703819814053215,958,0.2987288379137285,1.2716527431887663,-0.16767473118279586,1.701160730880249,3177,0.1763984870870936,0.8350630018751409,-0.5030914363196646,6.753363090798302,56.23796033994334,-0.5261517134688062,-0.24491335032187733,-0.42275300046526476,False
rsi_hi,20,,,10,2221,0.14679622274163728,0.7014598189348276,-0.58843149902495,2.3441182498541138,958,0.15328180595135033,0.7432651590356842,-0.1881907711316958,0.719701162656754,3179,0.14874682146039309,0.7137665637576797,-0.58843149902495,4.750884042335785,35.59232463038691,-0.45320486569948826,-0.6125548302576576,-0.5132404036098834,False
rsi_hi,20,,,20,2219,0.09223788920266807,0.47737591863836143,-0.6253993356083097,1.1747261029928437,958,0.26885031974767526,1.286138142177547,-0.15803599605169472,1.4724279164713936,3177,0.1427351336608691,0.6814101810403588,-0.6253993356083097,4.376853527718568,21.813031161473088,-0.6564269293022948,-0.3204362571055456,-0.5329130708856602,False
rsi_lo,20,,,1,2221,0.015984677650794143,0.1875501224261287,-0.4597414887060225,0.1500054932149184,958,0.051801924578405156,0.3336577094444532,-0.26585101195380145,0.21166864110741268,3179,0.02664796785213941,0.23038780711880555,-0.4597414887060225,0.3934255932297839,93.93519974834854,-0.9404593401684493,-0.8690620498845747,-0.9127971008121474,False
rsi_lo,20,,,2,2221,0.027683128167051763,0.23454135221638395,-0.3978967303991513,0.27209984503195583,958,0.04392761909245135,0.30145839390247603,-0.296020010539224,0.17754390607434778,3179,0.03255165693286943,0.2543604844973712,-0.3978967303991513,0.4979534204355036,77.76407675369613,-0.8968842692185438,-0.888965662101779,-0.8934778489052145,False
rsi_lo,20,,,3,2221,0.0716168955075478,0.40410657660503474,-0.3845973855091599,0.8397268859997258,958,0.06875483330169208,0.3979738900658585,-0.31559218794389055,0.2876048000054816,3179,0.07075359964819761,0.4023280103108091,-0.38765908866523946,1.3688411691123927,69.20289399182133,-0.733237209610244,-0.8262107632810946,-0.7684656837048789,False
rsi_lo,20,,,5,2221,0.09050878069516699,0.48162336693125296,-0.4425087432728033,1.1460723703716056,958,0.20443099802064357,0.8011979556111366,-0.2963763426037225,1.0281475046266304,3179,0.12365597022892727,0.586986795208901,-0.4425087432728033,3.3525513227173356,55.88549858446052,-0.6628676135441725,-0.4832667697440646,-0.5953477891567052,False
rsi_lo,20,,,10,2221,0.03870085248828947,0.2767899996814722,-0.36213275756393926,0.39745806885288903,958,0.04974135904023069,0.3098904997197914,-0.37092409893485767,0.2026693302444531,3179,0.042015658441686865,0.2871839616467497,-0.3709240989348579,0.6806799597120095,36.22648631645171,-0.8558448069122129,-0.8742704708041235,-0.8625078186925417,False
rsi_lo,20,,,20,2221,0.11267960199332405,0.5579012353498222,-0.48925985398731353,1.562611329277995,958,0.0146977319621302,0.1817771636429671,-0.362404233349491,0.05703527068550884,3179,0.08219605178415446,0.44575702522074745,-0.48925985398731353,1.7087705601051177,22.274929223026106,-0.5802844449662258,-0.962849046437368,-0.7310213650382469,False
top1_hi,10,0.1,,1,2221,0.16463630978543042,0.7488360649500396,-0.3940689516254271,2.831491906074036,958,0.19893284953596146,0.8398117787137014,-0.25504107542942467,0.9931754881654178,3179,0.17486708084173985,0.7771193739464016,-0.3940689516254271,6.636835750290976,126.11890531613714,-0.3867530687195867,-0.497164251312049,-0.42776437938804857,False
top1_hi,10,0.1,,2,2221,0.17217089702621546,0.7737575843155013,-0.3675373613410259,3.055562071475241,958,0.19690161477803514,0.8333021179860228,-0.2550410754294248,0.9803685618188265,3179,0.17956928379250603,0.7922272780774348,-0.3675373613410259,7.031507626854415,104.24032714690154,-0.3586877986105935,-0.5022985338231847,-0.4123768747140827,False
top1_hi,10,0.1,,3,2221,0.15703212541180744,0.7129968718013135,-0.37303157383726415,2.616548836768707,958,0.13823475431236076,0.6602861304393574,-0.23911218391489275,0.6359508681598673,3179,0.1513350414112109,0.6974938049344495,-0.37303157383726415,4.916496209254313,88.38628499528153,-0.4150775782891485,-0.6505887472004188,-0.5047707039802722,False
top1_hi,10,0.1,,5,2219,0.18528641308062221,0.805267037007993,-0.4091449727503531,3.4674039444151763,958,0.1775535297471642,0.7954490546557301,-0.19305063532398858,0.8613976890313855,3177,0.18294928893677476,0.8024124921514246,-0.4091449727503531,7.315615378104106,69.24645892351275,-0.3098343592750885,-0.5512040255248828,-0.40131613456738424,False
