start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement,benchmark
2019-12-19,2023-02-03,0.1730056541718863,0.3872329536644492,0.21422729949256292,0.764080809003192,1.4052448517601699,0.6411640427569779,True,current_qmom_rd5
2020-01-20,2023-03-06,0.1403451234521842,0.35643399794630715,0.21608887449412295,0.6498029896160789,1.3149198404120288,0.66511685079595,True,current_qmom_rd5
2020-02-26,2023-04-04,0.11549616967715304,0.28999259648031295,0.1744964268031599,0.5820306946935421,1.1718080281794994,0.5897773334859573,True,current_qmom_rd5
2020-03-26,2023-05-09,0.14497520515443796,0.3242518282136173,0.17927662305917935,0.7107621514259672,1.3197810811683681,0.6090189297424009,True,current_qmom_rd5
2020-04-27,2023-06-07,0.17757833116926713,0.37035444980289633,0.1927761186336292,0.8332482095513718,1.4639481502747063,0.6306999407233345,True,current_qmom_rd5
2020-05-29,2023-07-10,0.1950433523996138,0.3638149164996842,0.16877156410007044,0.9039777199606405,1.4539414944967082,0.5499637745360677,True,current_qmom_rd5
2020-07-01,2023-08-08,0.16071981217311282,0.3268195894399992,0.1660997772668864,0.7778076825500876,1.3391472896376266,0.561339607087539,True,current_qmom_rd5
2020-07-30,2023-09-06,0.18390411360223413,0.2872984060001471,0.10339429239791298,0.879937943695459,1.2425797798283535,0.3626418361328946,True,current_qmom_rd5
2020-08-28,2023-10-13,0.11948373574806381,0.21378080679985034,0.09429707105178653,0.6408194319296474,1.0131321795997528,0.37231274767010536,True,current_qmom_rd5
2020-09-28,2023-11-13,0.13282483860056238,0.24861742205639192,0.11579258345582955,0.7692545822806707,1.278440122371934,0.5091855400912633,True,current_qmom_rd5
2020-11-04,2023-12-12,0.1089422166338414,0.2226673653721778,0.11372514873833639,0.6595048320625252,1.177867252440748,0.5183624203782229,True,current_qmom_rd5
2020-12-03,2024-01-11,0.10959477458013511,0.21428964730233235,0.10469487272219724,0.6643760292150019,1.1433494309739796,0.4789734017589776,True,current_qmom_rd5
2021-01-04,2024-02-19,0.11651393759979656,0.21619397711775434,0.09968003951795779,0.698820330553087,1.1523691282796837,0.45354879772659673,True,current_qmom_rd5
2021-02-02,2024-03-19,0.14709166077533298,0.26017198649227935,0.11308032571694637,0.852113607772339,1.3615846490149228,0.5094710412425838,True,current_qmom_rd5
2021-03-10,2024-04-19,0.21695855160521305,0.314220118488471,0.09726156688325793,1.2014684280768793,1.6272553862916381,0.42578695821475887,True,current_qmom_rd5
2021-04-09,2024-05-23,0.17953871866809723,0.26412460837828267,0.08458588971018544,1.0248853068448,1.4093454638131842,0.3844601569683841,True,current_qmom_rd5
2021-05-13,2024-06-24,0.1965340317255535,0.286808851032353,0.09027481930679948,1.1143393213844053,1.5229647717566885,0.40862545037228326,True,current_qmom_rd5
2021-06-11,2024-07-23,0.1810080854924525,0.274514271763445,0.0935061862709925,1.034470458957227,1.4542615840992288,0.4197911251420019,True,current_qmom_rd5
2021-07-13,2024-08-21,0.16406775398319406,0.26046180981075984,0.09639405582756577,0.9521223188433945,1.3867150999481468,0.4345927811047523,True,current_qmom_rd5
2021-08-11,2024-09-23,0.1905849963499473,0.2700423817416582,0.07945738539171088,1.0824126939741594,1.4507240497057758,0.36831135573161644,True,current_qmom_rd5
2021-09-09,2024-10-29,0.31804398997108096,0.2022912484845456,-0.11575274148653536,1.142099192604326,1.0535224614303857,-0.08857673117394027,False,current_qmom_rd5
2021-10-19,2024-11-27,0.29005073597735165,0.18347925036727464,-0.10657148561007701,1.0561221001674883,0.9686242628085505,-0.08749783735893779,False,current_qmom_rd5
2021-11-17,2024-12-26,0.3035395386083599,0.1874681278096606,-0.11607141079869931,1.0919388815408864,0.98737888834956,-0.10455999319132636,False,current_qmom_rd5
2021-12-16,2025-01-27,0.2888855514546229,0.18574867723298327,-0.10313687422163964,1.0518077491349005,0.9816462955369085,-0.07016145359799197,False,current_qmom_rd5
2022-01-17,2025-03-05,0.3184869611344605,0.20476824351863332,-0.11371871761582719,1.1288988362419936,1.0472045453597911,-0.08169429088220248,False,current_qmom_rd5
2022-02-22,2025-04-03,0.32693969661866773,0.22589326174092728,-0.10104643487774045,1.1515410523690996,1.1373260210226959,-0.014215031346403784,False,current_qmom_rd5
2022-03-23,2025-05-08,0.34198626881258143,0.20776937498563686,-0.13421689382694457,1.1833983311575043,1.0622694589742925,-0.12112887218321178,False,current_qmom_rd5
2022-04-25,2025-06-09,0.3741411750793482,0.2387739397163997,-0.13536723536294848,1.271151901321084,1.1992917275840933,-0.0718601737369906,False,current_qmom_rd5
2022-05-27,2025-07-08,0.3924509798654443,0.24250432531995503,-0.14994665454548928,1.3222021682264171,1.2206839900498505,-0.10151817817656661,False,current_qmom_rd5
2022-06-28,2025-08-06,0.3520931989391758,0.22019221454186688,-0.1319009843973089,1.2219421088016893,1.1378599541672407,-0.08408215463444857,False,current_qmom_rd5
2022-07-27,2025-09-04,0.4296518077328231,0.2901847348022706,-0.1394670729305525,1.4122310731172982,1.4046773374753252,-0.007553735641973036,False,current_qmom_rd5
2022-08-25,2025-10-13,0.48069839001082193,0.3579870527270621,-0.12271133728375982,1.5230339478049322,1.6185530457947346,0.0955190979898024,False,current_qmom_rd5
2022-09-26,2025-11-11,0.4648383907402598,0.3520200041510859,-0.11281838658917387,1.4685111187799014,1.5577889015889341,0.08927778280903276,False,current_qmom_rd5
2022-11-01,2025-12-10,0.4278589657404732,0.3283478291982127,-0.09951113654226051,1.3719894516795488,1.453968329479822,0.08197887780027324,False,current_qmom_rd5
2022-11-30,2026-01-12,0.3936761265355775,0.35925450557513794,-0.03442162096043955,1.2890665723515586,1.5620203183449541,0.2729537459933955,False,current_qmom_rd5
