date,arm,transaction_cost_rate,transaction_cost_bps_one_side,gross_return,net_return,benchmark_return
2015-11-26,B,0.0001,1.0,-0.0262199563000729,-0.0262199563000729,-0.008581864401207479
2015-11-27,B,0.0001,1.0,-0.0665669409124906,-0.0665669409124906,-0.030910651012775958
2015-11-30,B,0.0001,1.0,0.009615384615384581,0.009615384615384581,-0.0002912193152088127
2015-12-01,B,0.0001,1.0,-0.00515873015873014,-0.00515873015873014,0.0042711878630288524
2015-12-02,B,0.0001,1.0,-0.02114080574391697,-0.02114080574391697,0.008170034638190687
2015-12-03,B,0.0001,1.0,0.007624186700636804,0.007424186700636804,0.006614858146762881
2015-12-04,B,0.0001,1.0,-0.01894238358326772,-0.01894238358326772,-0.008995097962004317
2015-12-07,B,0.0001,1.0,0.0016090104585679832,0.0016090104585679832,0.014088149083479107
2015-12-08,B,0.0001,1.0,-0.014457831325301318,-0.014457831325301318,-0.010113264214025336
2015-12-09,B,0.0001,1.0,0.0013583265417005386,0.0013583265417005386,-0.0007476488884417265
2015-12-10,B,0.0001,1.0,-0.0054596141972421686,-0.005659614197242168,-0.0018057012730883226
2015-12-11,B,0.0001,1.0,0.0018963337547408532,0.0018963337547408532,-0.002332606303032142
2015-12-14,B,0.0001,1.0,-0.01577287066246047,-0.01577287066246047,0.00953232908375834
2015-12-15,B,0.0001,1.0,0.007692307692307665,0.007692307692307665,-0.00020527983332771504
2015-12-16,B,0.0001,1.0,0.008269720101781175,0.008269720101781175,0.00391124018018546
2015-12-17,B,0.0001,1.0,0.016403785488958933,0.016403785488958933,0.01670434003683191
2015-12-18,B,0.0001,1.0,-0.01613904407200495,-0.01613904407200495,-0.004910891581988541
2015-12-21,B,0.0001,1.0,-0.006104707138085641,-0.006304707138085641,0.006705611407288453
2015-12-22,B,0.0001,1.0,-0.002628614344723834,-0.002628614344723834,0.0008903370477581496
2015-12-23,B,0.0001,1.0,-0.02108433734939763,-0.02108433734939763,-0.0055098720428641
2015-12-24,B,0.0001,1.0,0.009230769230769154,0.009230769230769154,0.0010074639622606463
2015-12-25,B,0.0001,1.0,-0.0015243902439023849,-0.0015243902439023849,0.00036400277937068126
2015-12-28,B,0.0001,1.0,-0.02617766369761243,-0.02637766369761243,-0.015709030463587292
2015-12-29,B,0.0001,1.0,0.009264160931709897,0.009264160931709897,0.006714806878794444
2015-12-30,B,0.0001,1.0,-0.0002622606871229838,-0.0002622606871229838,0.00597398087751258
2015-12-31,B,0.0001,1.0,-0.008919202518362979,-0.008919202518362979,-0.008455741388670335
2016-01-04,B,0.0001,1.0,-0.06431974589730016,-0.06431974589730016,-0.04060447860298716
2016-01-05,B,0.0001,1.0,-0.01358714895478419,-0.01378714895478419,-0.005425937270078507
2016-01-06,B,0.0001,1.0,0.008370044052863568,0.008370044052863568,0.012319838724972165
2016-01-07,B,0.0001,1.0,0.02184359982525108,0.02184359982525108,-0.028465808827050937
2016-01-08,B,0.0001,1.0,-0.00042753313381782565,-0.00042753313381782565,-0.005947569386117929
2016-01-11,B,0.0001,1.0,0.0038494439692045024,0.0038494439692045024,-0.028977255567350868
2016-01-12,B,0.0001,1.0,-0.01235619940349375,-0.01235619940349375,0.0016742221169502858
2016-01-13,B,0.0001,1.0,-0.007765314926660993,-0.007765314926660993,-0.01208788197743263
2016-01-14,B,0.0001,1.0,0.0073913043478262,0.0073913043478262,0.015209414054248055
2016-01-15,B,0.0001,1.0,-0.005610703495899982,-0.005610703495899982,-0.02064160415635391
2016-01-18,B,0.0001,1.0,0.003906250000000222,0.003906250000000222,0.007570346338405948
2016-01-19,B,0.0001,1.0,-0.0008646779074795719,-0.0008646779074795719,0.017649104111682384
2016-01-20,B,0.0001,1.0,0.007788836001730859,0.007788836001730859,-0.012514182397114854
2016-01-21,B,0.0001,1.0,0.009016745384285096,0.009016745384285096,-0.017845432373551406
2016-01-22,B,0.0001,1.0,-0.00638297872340432,-0.00638297872340432,0.009872897416956211
2016-01-25,B,0.0001,1.0,0.0017130620985010836,0.0017130620985010836,0.0064714607053082684
2016-01-26,B,0.0001,1.0,0.017101325352714802,0.017101325352714802,-0.037869613132807206
2016-01-27,B,0.0001,1.0,-0.0016813787305590688,-0.0016813787305590688,0.0005733148663921994
2016-01-28,B,0.0001,1.0,-0.005894736842105175,-0.005894736842105175,-0.019929553929692534
2016-01-29,B,0.0001,1.0,0.0008470986869968389,0.0008470986869968389,0.02061406111597408
2016-02-01,B,0.0001,1.0,0.008463817181548983,0.008463817181548983,0.006144000408986466
2016-02-02,B,0.0001,1.0,0.0025178346621903547,0.0025178346621903547,0.01664133673432594
2016-02-03,B,0.0001,1.0,0.004185851820845743,0.004185851820845743,-0.0031478944919432206
2016-02-04,B,0.0001,1.0,0.009170487703209496,0.009170487703209496,0.01150109931757809
2016-02-05,B,0.0001,1.0,0.01239157372986388,0.01239157372986388,-0.000363393614238372
2016-02-15,B,0.0001,1.0,0.03916768665850667,0.03916768665850667,0.007397136882817179
2016-02-16,B,0.0001,1.0,-0.013741656851197548,-0.013741656851197548,0.014645170873604701
2016-02-17,B,0.0001,1.0,0.00835987261146487,0.00835987261146487,0.003967123009739282
2016-02-18,B,0.0001,1.0,0.0015791551519936942,0.0015791551519936942,-0.0014967788939564963
2016-02-19,B,0.0001,1.0,0.014584154513204606,0.014584154513204606,0.003016521509894149
2016-02-22,B,0.0001,1.0,-0.007381507381507224,-0.007381507381507224,0.008471798456120644
2016-02-23,B,0.0001,1.0,0.0007827788649705791,0.0007827788649705791,-0.0034490639917574284
2016-02-24,B,0.0001,1.0,0.007821666014861117,0.007821666014861117,-0.001111549622545921
2016-02-25,B,0.0001,1.0,0.014357780364765205,0.014357780364765205,-0.03459316140375038
2016-02-26,B,0.0001,1.0,-0.0007651109410863333,-0.0007651109410863333,0.006278598476519709
2016-02-29,B,0.0001,1.0,-0.009571209800918856,-0.009571209800918856,-0.027152842941058464
2016-03-01,B,0.0001,1.0,0.015075376884422065,0.015075376884422065,0.015426123016694798
2016-03-02,B,0.0001,1.0,-0.01180502665651173,-0.01180502665651173,0.029929200991319738
2016-03-03,B,0.0001,1.0,0.008477842003853375,0.008477842003853375,0.0002379704452347975
2016-03-04,B,0.0001,1.0,0.012991975544516476,0.012991975544516476,-0.006958893143827832
2016-03-07,B,0.0001,1.0,-0.0007544322897019562,-0.0007544322897019562,0.007699303084780951
2016-03-08,B,0.0001,1.0,0.004907512268780723,0.004907512268780723,0.001747061391556809
2016-03-09,B,0.0001,1.0,-0.010518407212622094,-0.010518407212622094,-0.014837691823528287
2016-03-10,B,0.0001,1.0,-0.0060744115413818855,-0.0060744115413818855,-0.004429940456348397
2016-03-11,B,0.0001,1.0,0.012605042016806678,0.012605042016806678,0.0025158526689407767
2016-03-14,B,0.0001,1.0,-0.010184835910976853,-0.010184835910976853,0.019156736036989086
2016-03-15,B,0.0001,1.0,-0.015243902439024404,-0.015443902439024404,-0.010185779601217776
2016-03-16,B,0.0001,1.0,-0.0026578073089701393,-0.0026578073089701393,0.0011008897391251993
2016-03-17,B,0.0001,1.0,0.009327115256495766,0.009327115256495766,0.02394942427389668
2016-03-18,B,0.0001,1.0,-0.0006600660066006236,-0.0006600660066006236,0.014029138887743015
2016-03-21,B,0.0001,1.0,-0.0026420079260237594,-0.0026420079260237594,0.00576374509174768
2016-03-22,B,0.0001,1.0,0.0006622516556291647,0.0006622516556291647,-0.0015034795940703505
2016-03-23,B,0.0001,1.0,0.00794176042356054,0.00794176042356054,0.005688817582135852
2016-03-24,B,0.0001,1.0,-0.009192383453709763,-0.009192383453709763,-0.015266211469414509
2016-03-25,B,0.0001,1.0,0.005460620022774698,0.0052606200227746985,0.003545124678499295
2016-03-28,B,0.0001,1.0,-0.009419152276295084,-0.009419152276295084,-0.00524667629929132
2016-03-29,B,0.0001,1.0,-0.008240887480190251,-0.008240887480190251,-0.006720043663710873
2016-03-30,B,0.0001,1.0,0.027484819431128127,0.027484819431128127,0.023746926400028234
2016-03-31,B,0.0001,1.0,-0.0018662519440122427,-0.0018662519440122427,-0.004037746301811723
2016-04-01,B,0.0001,1.0,-0.008478554492233226,-0.008678554492233226,-0.001549577931779983
2016-04-05,B,0.0001,1.0,0.03385789222699098,0.03385789222699098,0.011175483655342405
2016-04-06,B,0.0001,1.0,0.005996309963099522,0.005996309963099522,0.001233463794126699
2016-04-07,B,0.0001,1.0,-0.016506189821182904,-0.016506189821182904,-0.004540120098220468
2016-04-08,B,0.0001,1.0,-0.009324009324009341,-0.009324009324009341,-0.005509674481271931
2016-04-11,B,0.0001,1.0,0.021176470588235352,0.021176470588235352,0.009797361083858008
2016-04-12,B,0.0001,1.0,-0.0036866359447004227,-0.0036866359447004227,-0.0016770718310384625
2016-04-13,B,0.0001,1.0,0.006938020351526353,0.006938020351526353,0.004366617496598363
2016-04-14,B,0.0001,1.0,0.016077170418006492,0.016077170418006492,0.0056850713285672705
2016-04-15,B,0.0001,1.0,-0.007685352622061603,-0.007685352622061603,-0.0009819170580279701
2016-04-18,B,0.0001,1.0,-0.015945330296127436,-0.015945330296127436,-0.007957957500032364
2016-04-19,B,0.0001,1.0,0.0004629629629628873,0.0004629629629628873,0.0037343282998568705
2016-04-20,B,0.0001,1.0,-0.002567288277577795,-0.002767288277577795,-0.020527233733189293
2016-04-21,B,0.0001,1.0,0.0032341526520049957,0.0032341526520049957,-0.0006170047834787307
2016-04-22,B,0.0001,1.0,-0.0025789813023855412,-0.0025789813023855412,0.0015975983450253195
2016-04-25,B,0.0001,1.0,-0.008403361344537785,-0.008403361344537785,-0.006081077647762334
2016-04-26,B,0.0001,1.0,-0.0006518904823989979,-0.0006518904823989979,0.004609406976463892
2016-04-27,B,0.0001,1.0,-0.0042261009241768566,-0.004426100924176856,-0.0018374338879007246
2016-04-28,B,0.0001,1.0,0.0046136101499423265,0.0046136101499423265,0.0013597246461565515
2016-04-29,B,0.0001,1.0,0.017986988136242,0.017986988136242,4.468810038754656e-05
2016-05-03,B,0.0001,1.0,0.015789473684210353,0.015789473684210353,0.01883249963328737
2016-05-04,B,0.0001,1.0,-0.00925240562546259,-0.00925240562546259,-0.006421230363544611
2016-05-05,B,0.0001,1.0,-0.0007471049682481468,-0.0007471049682481468,0.0006421842319569715
2016-05-06,B,0.0001,1.0,0.0018691588785046953,0.0018691588785046953,-0.016141362576467866
2016-05-09,B,0.0001,1.0,-0.003731343283582156,-0.003731343283582156,-0.012346658423908502
2016-05-10,B,0.0001,1.0,-0.004868913857677848,-0.004868913857677848,-0.002101392721562928
2016-05-11,B,0.0001,1.0,0.004516371847948841,0.004516371847948841,0.0030380762418778517
2016-05-12,B,0.0001,1.0,-0.0033720494567253123,-0.0033720494567253123,-0.0019856419471703524
2016-05-13,B,0.0001,1.0,0.008270676691729317,0.008270676691729317,-0.0023635799170992344
2016-05-16,B,0.0001,1.0,0.004847129008202833,0.004847129008202833,0.0066517911496393745
2016-05-17,B,0.0001,1.0,-0.0048237476808905555,-0.0048237476808905555,0.004296296796945154
2016-05-18,B,0.0001,1.0,-0.00037285607755399575,-0.00037285607755399575,-0.011766364893615627
2016-05-19,B,0.0001,1.0,-0.015292801193584449,-0.015292801193584449,-0.001600339439554177
2016-05-20,B,0.0001,1.0,-0.0007575757575758457,-0.0007575757575758457,0.004581335072909282
2016-05-23,B,0.0001,1.0,-0.0011372251705837888,-0.0011372251705837888,0.005905287428471601
2016-05-24,B,0.0001,1.0,-0.004554079696394542,-0.004554079696394542,-0.004814762732291505
2016-05-25,B,0.0001,1.0,-0.016012199771254343,-0.016012199771254343,-0.0009709363245980207
2016-05-26,B,0.0001,1.0,0.005299619198800398,0.0050996191988003986,0.004487172051300448
2016-05-27,B,0.0001,1.0,0.004527813712807083,0.004527813712807083,-0.0019069652149683314
2016-05-30,B,0.0001,1.0,0.009658725048293793,0.009658725048293793,-0.0010845925730041672
2016-05-31,B,0.0001,1.0,0.005102040816326481,0.005102040816326481,0.026202889491485193
2016-06-01,B,0.0001,1.0,0.0006345177664974777,0.0006345177664974777,-0.0008174442426091277
2016-06-02,B,0.0001,1.0,-0.0038046924540265925,-0.0038046924540265925,0.0020202559837324274
2016-06-03,B,0.0001,1.0,0.0,0.0,0.004764477862491151
2016-06-06,B,0.0001,1.0,-0.007001909611712209,-0.007001909611712209,0.0004983922253961048
2016-06-07,B,0.0001,1.0,0.005451770451770255,0.005251770451770255,0.0008673348343176679
2016-06-08,B,0.0001,1.0,-0.0028598665395613843,-0.0028598665395613843,1.241660455697513e-05
2016-06-13,B,0.0001,1.0,-0.05975143403441685,-0.05975143403441685,-0.018967510240970792
2016-06-14,B,0.0001,1.0,0.0,0.0,0.00025420161131400887
2016-06-15,B,0.0001,1.0,0.037112353838332446,0.037112353838332446,0.015586897794167498
2016-06-16,B,0.0001,1.0,-0.002941176470588336,-0.003141176470588336,-0.001338544371965844
2016-06-17,B,0.0001,1.0,0.0012919896640826156,0.0012919896640826156,-0.0011005288413396264
2016-06-20,B,0.0001,1.0,0.002580645161290418,0.002580645161290418,0.0004178865940089316
2016-06-21,B,0.0001,1.0,-0.005148005148005175,-0.005148005148005175,-0.005140837067976328
2016-06-22,B,0.0001,1.0,-0.0032341526520052177,-0.0032341526520052177,0.003286608363288396
2016-06-23,B,0.0001,1.0,0.0019467878001298011,0.0019467878001298011,-0.0002378954360107155
2016-06-24,B,0.0001,1.0,0.0045099488446380676,0.004309948844638068,0.005676645454548851
2016-06-27,B,0.0001,1.0,0.03230543318649026,0.03230543318649026,0.01246768192564121
2016-06-28,B,0.0001,1.0,0.009009009009009139,0.009009009009009139,0.0020676208341554314
2016-06-29,B,0.0001,1.0,-0.00328947368421062,-0.00328947368421062,0.0019380540321530249
2016-06-30,B,0.0001,1.0,0.005186232909005328,0.005186232909005328,0.002599771646546234
2016-07-01,B,0.0001,1.0,0.009053408468351787,0.008853408468351786,0.0035496855274516903
2016-07-04,B,0.0001,1.0,0.014345696291112597,0.014345696291112597,0.013282605384286328
2016-07-05,B,0.0001,1.0,-0.0031045187995860646,-0.0031045187995860646,-0.0010549863862880648
2016-07-06,B,0.0001,1.0,0.01972318339100343,0.01972318339100343,0.005530330963307739
2016-07-07,B,0.0001,1.0,-0.0037326094333220983,-0.0037326094333220983,0.0013014229268691613
2016-07-08,B,0.0001,1.0,-0.006811989100817484,-0.006811989100817484,-0.0023215763825444047
2016-07-11,B,0.0001,1.0,0.008916323731138709,0.008916323731138709,0.005304064985416496
2016-07-12,B,0.0001,1.0,0.010242614875182632,0.010042614875182631,0.008851159847859474
2016-07-13,B,0.0001,1.0,0.015313225058004809,0.015313225058004809,0.00313515872291642
2016-07-14,B,0.0001,1.0,0.000914076782449591,0.000914076782449591,-0.002187000089420965
2016-07-15,B,0.0001,1.0,-0.011872146118721338,-0.011872146118721338,-0.00038445461883693244
2016-07-18,B,0.0001,1.0,-0.007393715341959317,-0.007393715341959317,-0.003929244301879409
2016-07-19,B,0.0001,1.0,-0.004533091568449721,-0.0047330915684497205,0.0042242117692211645
2016-07-20,B,0.0001,1.0,-0.002125075895567652,-0.002125075895567652,-0.0028031366391966517
2016-07-21,B,0.0001,1.0,0.005476118040766753,0.005476118040766753,0.001143353722557361
2016-07-22,B,0.0001,1.0,-0.008774583963691573,-0.008774583963691573,-0.0035211430262266086
2016-07-25,B,0.0001,1.0,-0.00030525030525019314,-0.00030525030525019314,-0.001319168400115256
2016-07-26,B,0.0001,1.0,0.003045066991473888,0.002845066991473888,0.008361955508842944
2016-07-27,B,0.0001,1.0,0.0012143290831816422,0.0012143290831816422,-0.01798094458800023
2016-07-28,B,0.0001,1.0,0.004244996967859294,0.004244996967859294,0.003216268497958197
2016-07-29,B,0.0001,1.0,0.005434782608695787,0.005434782608695787,-0.002551337250432245
2016-08-01,B,0.0001,1.0,0.0030030030030030463,0.0030030030030030463,-0.001965299652059438
2016-08-02,B,0.0001,1.0,0.004790419161676551,0.004790419161676551,0.004871817742344187
2016-08-03,B,0.0001,1.0,-0.014302741358760418,-0.014302741358760418,-0.0027861722906185327
2016-08-04,B,0.0001,1.0,0.0012091898428052694,0.0012091898428052694,0.001263507991291657
2016-08-05,B,0.0001,1.0,0.007246376811594235,0.007246376811594235,0.0038167103693533544
2016-08-08,B,0.0001,1.0,0.011990407673860837,0.011990407673860837,0.0021898614987608256
2016-08-09,B,0.0001,1.0,0.004146919431279761,0.004146919431279761,0.0044516648108680335
2016-08-10,B,0.0001,1.0,0.002949852507374562,0.002949852507374562,0.00138759106214828
2016-08-11,B,0.0001,1.0,-0.004117647058823448,-0.004117647058823448,-0.0066727388993809145
2016-08-12,B,0.0001,1.0,0.005316007088009389,0.005316007088009389,0.007880255123909469
2016-08-15,B,0.0001,1.0,-0.002350176263219761,-0.002350176263219761,0.014636089322659307
2016-08-16,B,0.0001,1.0,0.002355712603062443,0.002355712603062443,0.0010616109194588885
2016-08-17,B,0.0001,1.0,-0.008225616921269108,-0.008225616921269108,-0.003024344437653842
2016-08-18,B,0.0001,1.0,-0.0020212890719316645,-0.0022212890719316646,0.001065124960820285
2016-08-19,B,0.0001,1.0,-0.001168224299065268,-0.001168224299065268,0.00012149937633468277
2016-08-22,B,0.0001,1.0,-0.007017543859649256,-0.007017543859649256,-0.008400948040306472
2016-08-23,B,0.0001,1.0,0.0005889281507656108,0.0005889281507656108,0.003807035023611516
2016-08-24,B,0.0001,1.0,-0.004120070629782258,-0.004120070629782258,0.0013240565624254852
2016-08-25,B,0.0001,1.0,-0.005319148936170248,-0.005319148936170248,-0.006376036358571591
2016-08-26,B,0.0001,1.0,-0.0011883541295306665,-0.0011883541295306665,0.001483489593842896
2016-08-29,B,0.0001,1.0,-0.0002974419988100996,-0.0002974419988100996,-0.0010620659694085544
2016-08-30,B,0.0001,1.0,0.004165426956262985,0.004165426956262985,0.0032565821821247676
2016-08-31,B,0.0001,1.0,0.004148148148148234,0.004148148148148234,-0.0021710473319236923
2016-09-01,B,0.0001,1.0,-0.010622602537621595,-0.010622602537621595,-0.004855348109001234
2016-09-02,B,0.0001,1.0,0.004473605726215357,0.004473605726215357,0.0011438836496170668
2016-09-05,B,0.0001,1.0,0.0020783847980998527,0.0020783847980998527,0.005494966675634594
2016-09-06,B,0.0001,1.0,0.008592592592592707,0.008592592592592707,0.00790539039928062
2016-09-07,B,0.0001,1.0,0.000587544065804968,0.000587544065804968,0.0036751887156958596
2016-09-08,B,0.0001,1.0,-0.0014679976512039783,-0.0014679976512039783,0.0003897790739811613
2016-09-09,B,0.0001,1.0,-0.008462623413257986,-0.008662623413257986,-0.005244078174820838
2016-09-12,B,0.0001,1.0,-0.023233760075865306,-0.023233760075865306,-0.020370870804173935
2016-09-13,B,0.0001,1.0,-0.0024271844660194164,-0.0024271844660194164,0.0034437745615284177
2016-09-14,B,0.0001,1.0,-0.00194647201946474,-0.00194647201946474,-0.005147848833060686
2016-09-19,B,0.0001,1.0,0.010238907849829282,0.010238907849829282,0.008638045140593353
2016-09-20,B,0.0001,1.0,-0.005641832587414797,-0.005841832587414796,-0.002189311710295072
2016-09-21,B,0.0001,1.0,0.0,0.0,0.0018408576716794633
2016-09-22,B,0.0001,1.0,0.015873015873015817,0.015873015873015817,0.007954848222044897
2016-09-23,B,0.0001,1.0,0.02604166666666652,0.02604166666666652,0.0053309583659086335
2016-09-26,B,0.0001,1.0,-0.01579244218838116,-0.01579244218838116,-0.01204627859665322
2016-09-27,B,0.0001,1.0,-0.01318051575931245,-0.01318051575931245,-0.00034643895365202293
2016-09-28,B,0.0001,1.0,0.0011614401858304202,0.0011614401858304202,-0.0018031365813475642
2016-09-29,B,0.0001,1.0,0.0,0.0,0.0016724011160770824
2016-09-30,B,0.0001,1.0,-0.009860788863109038,-0.009860788863109038,-0.00025341245098875476
2016-10-10,B,0.0001,1.0,0.00704425958853272,0.00684425958853272,0.0024997304485401828
2016-10-11,B,0.0001,1.0,-0.002192181220314282,-0.002192181220314282,0.0031250289966518463
2016-10-12,B,0.0001,1.0,-0.002196997436836212,-0.002196997436836212,-0.001809437952021653
2016-10-13,B,0.0001,1.0,0.003302752293578015,0.003302752293578015,-0.00024714507524856155
2016-10-14,B,0.0001,1.0,-0.003657644476956712,-0.003657644476956712,-0.001379292444247171
2016-10-17,B,0.0001,1.0,-0.01053093777892955,-0.01073093777892955,-0.0068034479873908815
2016-10-18,B,0.0001,1.0,0.0,0.0,0.007060304126597194
2016-10-19,B,0.0001,1.0,0.004659289458357696,0.004659289458357696,-0.0007628445565774356
2016-10-20,B,0.0001,1.0,0.004637681159420204,0.004637681159420204,0.003781072564110727
2016-10-21,B,0.0001,1.0,-0.0028851702250433098,-0.0028851702250433098,-0.0016760296290812826
2016-10-24,B,0.0001,1.0,0.012676529375143408,0.012476529375143408,0.007704754029610905
2016-10-25,B,0.0001,1.0,-0.002622377622377714,-0.002622377622377714,0.003556700683203906
2016-10-26,B,0.0001,1.0,-0.0029214139643587433,-0.0029214139643587433,-0.0028958886231098546
2016-10-27,B,0.0001,1.0,-0.0014649868151187517,-0.0014649868151187517,-0.0034492486943983602
2016-10-28,B,0.0001,1.0,-0.001467136150234638,-0.001467136150234638,-0.0027496249947152607
2016-10-31,B,0.0001,1.0,-0.0020570085218925005,-0.0020570085218925005,0.00022514011150975843
2016-11-01,B,0.0001,1.0,0.006183745583038913,0.006183745583038913,0.004436868759067236
2016-11-02,B,0.0001,1.0,-0.0067310506292068695,-0.0067310506292068695,-0.005545000565808533
2016-11-03,B,0.0001,1.0,0.007660577489687848,0.007660577489687848,0.00032795963909623693
2016-11-04,B,0.0001,1.0,-0.003216374269006006,-0.003216374269006006,-0.0026266057355193995
2016-11-07,B,0.0001,1.0,0.0008800234672925455,0.0008800234672925455,0.000646740398767609
2016-11-08,B,0.0001,1.0,0.009265776909008094,0.009065776909008094,0.003724466350450345
2016-11-09,B,0.0001,1.0,0.023945675482487605,0.023945675482487605,-0.005827460443146137
2016-11-10,B,0.0001,1.0,-0.018150087260034864,-0.018150087260034864,0.009268753079310299
2016-11-11,B,0.0001,1.0,-0.01564166370423037,-0.01564166370423037,-0.004205212718046136
2016-11-14,B,0.0001,1.0,-0.031058143734200128,-0.031058143734200128,-0.004729110845523021
2016-11-15,B,0.0001,1.0,0.009938909035855925,0.009738909035855925,0.002103633459790033
2016-11-16,B,0.0001,1.0,0.0002871088142404332,0.0002871088142404332,0.005914823816047632
2016-11-17,B,0.0001,1.0,0.0022962112514350874,0.0022962112514350874,-0.0011439818379248567
2016-11-18,B,0.0001,1.0,-0.0034364261168384758,-0.0034364261168384758,-0.0011354176809406924
2016-11-21,B,0.0001,1.0,0.0045977011494253706,0.0045977011494253706,0.001114477754213944
2016-11-22,B,0.0001,1.0,0.010011441647597374,0.010011441647597374,0.009799124421059013
2016-11-23,B,0.0001,1.0,0.001699235344095218,0.001699235344095218,-0.000568734237212376
2016-11-24,B,0.0001,1.0,0.0028272547356515965,0.0028272547356515965,-0.004438158884776056
2016-11-25,B,0.0001,1.0,0.010995207217366687,0.010995207217366687,0.005902576046516006
2016-11-28,B,0.0001,1.0,0.004461795872838792,0.004461795872838792,0.003960403553956354
2016-11-29,B,0.0001,1.0,0.007773459189339249,0.007773459189339249,-0.0012783335696363307
2016-11-30,B,0.0001,1.0,-0.009090909090909038,-0.009090909090909038,-0.0022680356062480256
2016-12-01,B,0.0001,1.0,0.00945232137892682,0.00945232137892682,-0.002199275677255863
2016-12-02,B,0.0001,1.0,-0.011016248967226638,-0.011016248967226638,-0.008850623978908512
2016-12-05,B,0.0001,1.0,-0.020050125313283207,-0.020050125313283207,-0.00615035049115889
2016-12-06,B,0.0001,1.0,-0.0017050298380222317,-0.0017050298380222317,-0.0007411699325294008
2016-12-07,B,0.0001,1.0,0.00455451181326505,0.00455451181326505,0.001362291522595982
2016-12-08,B,0.0001,1.0,0.012389814312417036,0.012189814312417035,0.005614017905658242
2016-12-09,B,0.0001,1.0,-0.00943920044419766,-0.00943920044419766,-0.002889838875764411
2016-12-12,B,0.0001,1.0,0.005605381165919354,0.005605381165919354,-0.020220403934669784
2016-12-13,B,0.0001,1.0,0.0,0.0,-0.00043372581559053547
2016-12-14,B,0.0001,1.0,0.0078037904124861335,0.0078037904124861335,-0.0007060118987428088
2016-12-15,B,0.0001,1.0,0.0011061946902655162,0.0011061946902655162,-0.0041358692293177735
2016-12-16,B,0.0001,1.0,0.0044198895027625085,0.0044198895027625085,0.0018431251151281303
2016-12-19,B,0.0001,1.0,-0.002750275027502802,-0.002750275027502802,-0.0017472336253227527
2016-12-20,B,0.0001,1.0,0.001654715940430318,0.001654715940430318,-0.0026392776902365855
2016-12-21,B,0.0001,1.0,0.016519823788546217,0.016519823788546217,0.007228740093962238
2016-12-22,B,0.0001,1.0,-0.004333694474539573,-0.004333694474539573,-0.004178211399660958
2016-12-23,B,0.0001,1.0,-0.0010881392818280489,-0.0010881392818280489,-0.00471162763877267
2016-12-26,B,0.0001,1.0,0.015795206971677578,0.015795206971677578,0.00731253115254904
2016-12-27,B,0.0001,1.0,-0.016621983914209104,-0.016621983914209104,-0.004899183157121595
2016-12-28,B,0.0001,1.0,0.004907306434023928,0.004907306434023928,-0.0007993642415008162
2016-12-29,B,0.0001,1.0,-0.009766684753119925,-0.009766684753119925,-0.00024185260538217568
2016-12-30,B,0.0001,1.0,-0.004383561643835576,-0.004383561643835576,0.0017052828192486713
2017-01-03,B,0.0001,1.0,-0.008805723720418324,-0.008805723720418324,-0.00032077268729260866
2017-01-04,B,0.0001,1.0,0.0061077179344808386,0.0061077179344808386,0.008333440702258998
2017-01-05,B,0.0001,1.0,-0.0005518763796910076,-0.0005518763796910076,-0.0016248821633111088
2017-01-06,B,0.0001,1.0,0.000552181115405892,0.000552181115405892,-0.0029234514510824983
2017-01-09,B,0.0001,1.0,0.006070640176600417,0.006070640176600417,0.00247688107947297
2017-01-10,B,0.0001,1.0,0.004936917169500843,0.004936917169500843,0.0010795747398582023
2017-01-11,B,0.0001,1.0,0.005458515283842891,0.005458515283842891,-0.0019789357731744006
2017-01-12,B,0.0001,1.0,-0.0010857763300760048,-0.0010857763300760048,-0.0019467114393691143
2017-01-13,B,0.0001,1.0,-0.001630434782608714,-0.001630434782608714,-0.004725792250382749
2017-01-16,B,0.0001,1.0,0.006719151940520307,0.006519151940520307,-0.0061204864575973295
2017-01-17,B,0.0001,1.0,0.004474272930648837,0.004474272930648837,0.004683305521785169
2017-01-18,B,0.0001,1.0,-0.0033407572383072903,-0.0033407572383072903,-0.002548690149989402
2017-01-19,B,0.0001,1.0,-0.008566108007448836,-0.008566108007448836,-0.0027464536584707877
2017-01-20,B,0.0001,1.0,0.002253944402704766,0.002253944402704766,0.0073709452149957055
2017-01-23,B,0.0001,1.0,0.004872563718140821,0.004872563718140821,0.001851145123610426
2017-01-24,B,0.0001,1.0,-0.0014919806042521522,-0.0014919806042521522,-0.0023099257847591925
2017-01-25,B,0.0001,1.0,-0.009712364587224576,-0.009712364587224576,0.0014775972254293945
2017-01-26,B,0.0001,1.0,-0.003772161448509892,-0.003772161448509892,0.005540009439368027
2017-02-03,B,0.0001,1.0,0.008022186977470369,0.007822186977470369,-0.0003573821400925381
2017-02-06,B,0.0001,1.0,-0.0002970002970001939,-0.0002970002970001939,0.005750281242219213
2017-02-07,B,0.0001,1.0,-0.0017825311942959443,-0.0017825311942959443,-0.00028762253782405045
2017-02-08,B,0.0001,1.0,0.006845238095238182,0.006845238095238182,0.005787639626298469
2017-02-09,B,0.0001,1.0,0.003547147502217074,0.003547147502217074,0.004711039241817705
2017-02-10,B,0.0001,1.0,0.009325475539628147,0.009125475539628147,5.115795773999454e-05
2017-02-13,B,0.0001,1.0,0.001568217459487764,0.001568217459487764,0.003589375366045866
