date,trigger_value,threshold,time_trigger,days_since_rebalance_trade,confirmation_days,execution_month_rebalance_count_before
2013-04-18,1.0,0.1,False,67,1,0
2013-04-26,0.12375191556283213,0.1,False,5,1,0
2017-08-24,0.39999999999999997,0.1,False,1054,1,0
2017-09-21,0.16701562491643443,0.1,False,19,1,0
2017-09-29,0.2864705445703022,0.1,False,5,1,0
2017-12-27,0.28665985764184154,0.1,False,57,1,0
2017-12-29,0.29271746156369505,0.1,False,1,1,0
2018-02-08,0.291360696535668,0.1,False,27,1,0
2018-03-27,0.28706448256362344,0.1,False,27,1,0
2018-04-02,0.28847797739417974,0.1,False,3,1,0
2018-05-14,0.29342836181086973,0.1,False,25,1,0
2018-05-31,0.28996247846483914,0.1,False,12,1,0
2018-07-30,0.2907634256663789,0.1,False,40,1,0
2018-08-01,0.2930602924486839,0.1,False,1,1,0
2018-08-31,0.28758507346361817,0.1,False,21,1,0
2018-10-11,0.2883297268316982,0.1,False,22,1,0
2018-12-17,0.29008430569006155,0.1,False,46,1,0
2018-12-28,0.28970693053834773,0.1,False,8,1,0
2019-01-31,0.5961046568026892,0.1,False,21,1,0
2019-02-28,0.1519288296154785,0.1,False,14,1,0
2019-03-29,0.12532878186661084,0.1,False,20,1,0
2019-04-30,0.27166236858575477,0.1,False,20,1,0
2019-05-31,0.15668882341166837,0.1,False,19,1,0
2019-06-28,0.35064665325690386,0.1,False,18,1,0
2019-07-31,0.333787062439694,0.1,False,22,1,0
2019-09-02,0.34754102170682866,0.1,False,22,1,0
2019-09-30,0.1318876991056506,0.1,False,18,1,0
2019-11-08,0.1309317504684805,0.1,False,23,1,0
2019-11-29,0.29506852854015186,0.1,False,14,1,0
2019-12-31,0.22884827403708086,0.1,False,21,1,0
2020-01-23,0.3447239596685377,0.1,False,15,1,0
2020-03-02,0.3528521823678228,0.1,False,20,1,0
2020-03-31,0.35404463166950184,0.1,False,20,1,0
2020-04-30,0.35292719410401335,0.1,False,20,1,0
2020-05-29,0.13557434600157947,0.1,False,17,1,0
2020-07-23,0.11395611130475972,0.1,False,36,1,0
2020-07-31,0.1366151937901437,0.1,False,5,1,0
2020-09-04,0.13111849693319308,0.1,False,24,1,0
2020-09-30,0.305061235475329,0.1,False,17,1,0
2020-10-30,0.17100197277371623,0.1,False,15,1,0
2020-11-30,0.1582576278205449,0.1,False,20,1,0
2020-12-31,0.4275115372357822,0.1,False,22,1,0
2021-01-29,0.1311867541567976,0.1,False,19,1,0
2021-02-26,0.3346167951325874,0.1,False,14,1,0
2021-03-31,0.18050050024438005,0.1,False,22,1,0
2021-04-30,0.1557954847205974,0.1,False,20,1,0
2021-05-31,0.1658485396991906,0.1,False,17,1,0
2021-06-30,0.2945046514291905,0.1,False,20,1,0
2021-07-30,0.1248103808537674,0.1,False,21,1,0
2021-08-31,0.4084454966510415,0.1,False,21,1,0
2021-10-13,0.17196183561366316,0.1,False,23,1,0
2021-10-29,0.1563165381499716,0.1,False,11,1,0
2021-11-30,0.2531419746472542,0.1,False,21,1,0
2022-01-25,0.15723547880944225,0.1,False,38,1,0
2022-01-28,0.1789887126133814,0.1,False,2,1,0
2022-02-28,0.3154695346042897,0.1,False,15,1,0
2022-03-31,0.31029283940747876,0.1,False,22,1,0
2022-04-29,0.42076844846440664,0.1,False,18,1,0
2022-05-31,0.19552525124546835,0.1,False,18,1,0
2022-06-30,0.19363309259032155,0.1,False,20,1,0
2022-07-29,0.39130430610048395,0.1,False,20,1,0
2022-08-31,0.35187334493375594,0.1,False,22,1,0
2022-09-30,0.2544506550890744,0.1,False,20,1,0
2022-10-31,0.2146207200860094,0.1,False,15,1,0
2022-11-30,0.39891881849027844,0.1,False,21,1,0
